run_id,model_version,scored_at,n_features_used,feature_drift_psi,auroc_holdout,calibration_brier,decision_threshold,flagged_count,override_count
RSC-2022-03988,v2.1.3,2022-07-21 06:04:16,54,0.0534,0.7874,0.1343,0.5068,1074,55
RSC-2022-03989,v2.2.0,2022-04-30 11:08:01,47,0.0295,0.8177,0.1562,0.4988,1140,20
RSC-2022-03990,v2.1.3,2022-04-21 21:06:01,38,0.07,0.8055,0.1346,0.5253,1472,108
RSC-2022-03991,v2.1.4,2022-01-13 05:11:04,38,0.0235,0.8101,0.147,0.5174,1350,77
RSC-2022-03992,v2.2.0,2022-11-20 11:08:48,49,0.051,0.8319,0.151,0.5134,1475,79
RSC-2022-03993,v2.2.1,2022-08-29 11:00:47,47,0.0288,0.8001,0.1329,0.5124,1136,61
RSC-2022-03994,v2.1.4,2022-03-05 03:26:26,51,0.0156,0.8156,0.1554,0.5116,901,104
RSC-2022-03995,v2.1.4,2022-06-25 10:01:47,48,0.0346,0.7838,0.1386,0.5229,1407,64
RSC-2022-03996,v2.1.3,2022-05-15 20:25:10,40,0.0796,0.7947,0.1244,0.5372,1285,130
RSC-2022-03997,v2.1.4,2022-09-02 16:53:04,38,0.0728,0.7751,0.1437,0.5174,881,110
RSC-2022-03998,v2.2.1,2022-01-10 21:42:50,56,0.0319,0.783,0.1185,0.5587,1258,97
RSC-2022-03999,v2.1.4,2022-02-14 13:38:32,44,0.0546,0.7986,0.1313,0.506,1571,113
RSC-2022-04000,v2.1.3,2022-10-17 09:40:18,56,0.0236,0.801,0.1293,0.5056,1400,92
RSC-2022-04001,v2.1.4,2022-10-16 01:21:18,56,0.049,0.8017,0.1504,0.5253,859,100
RSC-2022-04002,v2.2.0,2022-02-12 13:09:35,57,0.0551,0.8324,0.1476,0.5017,1360,83
RSC-2022-04003,v2.1.3,2022-07-06 13:36:05,55,0.0569,0.8127,0.1466,0.5188,891,117
RSC-2022-04004,v2.2.0,2022-12-18 01:22:36,48,0.0257,0.8085,0.1539,0.5124,1477,112
RSC-2022-04005,v2.2.1,2022-04-11 07:30:09,40,0.0296,0.8006,0.1373,0.5009,1136,77
RSC-2022-04006,v2.3.0,2022-06-26 08:10:07,49,0.0222,0.7919,0.1377,0.5357,1406,66
RSC-2022-04007,v2.2.1,2022-04-07 18:01:30,41,0.0936,0.8216,0.1468,0.4927,1017,85
RSC-2022-04008,v2.1.4,2022-07-07 07:51:34,35,0.0432,0.8004,0.1383,0.5385,1219,87
RSC-2022-04009,v2.3.0,2022-11-11 21:18:26,46,0.0397,0.8276,0.1346,0.5203,1187,45
RSC-2022-04010,v2.3.0,2022-11-20 02:12:08,54,0.0583,0.8136,0.1499,0.518,1117,113
RSC-2022-04011,v2.3.0,2022-05-05 13:04:42,37,0.0521,0.8124,0.1349,0.506,1497,89
RSC-2022-04012,v2.1.4,2022-01-27 01:44:14,35,0.0429,0.8186,0.1334,0.5042,958,64
RSC-2022-04013,v2.2.1,2022-07-29 18:08:31,57,0.0634,0.8178,0.1501,0.5249,947,28
RSC-2022-04014,v2.1.3,2022-04-22 07:31:34,54,0.0407,0.7993,0.1466,0.5199,1362,79
RSC-2022-04015,v2.1.4,2022-10-20 11:10:44,36,0.0668,0.8279,0.1455,0.4729,1593,92
RSC-2022-04016,v2.1.3,2022-02-02 09:48:54,50,0.0092,0.8133,0.1593,0.5248,1110,128
RSC-2022-04017,v2.1.3,2022-02-02 09:24:33,55,0.0411,0.8393,0.1373,0.492,1365,81
RSC-2022-04018,v2.2.0,2022-02-15 05:44:18,49,0.0813,0.8192,0.1551,0.5046,1221,38
RSC-2022-04019,v2.1.3,2022-06-16 00:09:11,37,0.0099,0.836,0.1318,0.5139,1376,116
RSC-2022-04020,v2.1.4,2022-02-12 01:06:48,48,0.0432,0.7999,0.1423,0.5087,948,66
RSC-2022-04021,v2.3.0,2022-11-05 10:25:34,49,0.0282,0.8295,0.1323,0.545,884,137
RSC-2022-04022,v2.1.4,2022-02-21 04:47:08,55,0.0211,0.7863,0.1502,0.5078,891,80
RSC-2022-04023,v2.3.0,2022-10-13 20:47:11,55,0.0219,0.8288,0.1417,0.5223,918,58
RSC-2022-04024,v2.3.0,2022-11-17 17:01:15,51,0.0414,0.8247,0.1675,0.5211,1440,118
RSC-2022-04025,v2.1.4,2022-11-07 13:55:55,39,0.0676,0.8008,0.1479,0.4917,1497,60
RSC-2022-04026,v2.1.3,2022-03-29 15:06:48,45,0.0797,0.8695,0.1412,0.5333,943,69
RSC-2022-04027,v2.1.3,2022-02-18 18:18:14,53,0.0589,0.8175,0.1353,0.5174,1167,126
RSC-2022-04028,v2.3.0,2022-07-20 12:10:19,38,0.0647,0.7992,0.1339,0.5173,1523,75
RSC-2022-04029,v2.2.1,2022-08-29 17:14:33,53,0.0222,0.7851,0.1206,0.5354,1291,99
RSC-2022-04030,v2.3.0,2022-09-12 22:07:33,53,0.0352,0.8205,0.1331,0.4998,1534,43
RSC-2022-04031,v2.1.3,2022-02-28 02:26:40,34,0.0704,0.8098,0.148,0.4887,1154,59
RSC-2022-04032,v2.2.1,2022-08-17 19:56:18,36,0.0058,0.8117,0.1375,0.4841,1230,63
RSC-2022-04033,v2.2.1,2022-07-09 06:31:38,43,0.0016,0.7858,0.1385,0.5381,878,31
RSC-2022-04034,v2.2.1,2022-05-26 16:16:27,47,0.0483,0.8383,0.1382,0.5095,1198,56
RSC-2022-04035,v2.2.0,2022-07-25 18:49:45,55,0.0187,0.8163,0.1762,0.4789,1422,60
RSC-2022-04036,v2.3.0,2022-12-11 18:06:59,34,0.014,0.8167,0.1488,0.554,1310,44
RSC-2022-04037,v2.3.0,2022-09-03 15:58:01,45,0.0298,0.8243,0.1418,0.5412,1016,107
RSC-2022-04038,v2.3.0,2022-08-08 12:29:03,43,0.0648,0.8289,0.1504,0.531,968,138
RSC-2022-04039,v2.2.1,2022-03-29 13:46:13,49,0.029,0.8021,0.1478,0.4869,1130,20
RSC-2022-04040,v2.1.4,2022-11-05 10:17:16,49,0.0793,0.786,0.145,0.5022,1100,23
RSC-2022-04041,v2.2.0,2022-02-01 20:01:57,53,0.0255,0.8085,0.1397,0.5058,1008,66
RSC-2022-04042,v2.2.1,2022-01-01 18:38:08,56,0.1074,0.8106,0.1444,0.5065,1257,71
RSC-2022-04043,v2.3.0,2022-02-15 03:21:34,34,0.0249,0.8042,0.129,0.4885,1036,48
RSC-2022-04044,v2.3.0,2022-08-17 07:11:29,46,0.034,0.8444,0.136,0.4895,1014,138
RSC-2022-04045,v2.2.0,2022-01-18 14:12:58,47,0.0925,0.7921,0.1389,0.5354,1311,49
RSC-2022-04046,v2.1.3,2022-02-09 12:35:12,55,0.0225,0.8239,0.1618,0.5042,1537,26
RSC-2022-04047,v2.1.4,2022-01-12 00:25:40,53,0.0648,0.8103,0.1442,0.4836,1585,72
RSC-2022-04048,v2.1.4,2022-06-08 17:13:34,44,0.0309,0.7902,0.1546,0.5082,1029,91
RSC-2022-04049,v2.1.3,2022-06-18 17:06:53,38,0.0653,0.7801,0.1314,0.5132,1175,126
RSC-2022-04050,v2.1.4,2022-05-17 20:13:28,37,0.1014,0.8147,0.1471,0.5557,1215,75
RSC-2022-04051,v2.1.3,2022-10-28 05:40:22,45,0.0516,0.8205,0.1565,0.5088,1436,57
RSC-2022-04052,v2.1.3,2022-07-25 22:41:08,34,0.0451,0.8103,0.1505,0.5292,1300,36
RSC-2022-04053,v2.2.0,2022-07-29 11:24:19,50,0.0347,0.7798,0.1346,0.4856,1158,63
RSC-2022-04054,v2.3.0,2022-04-19 17:08:29,49,0.0375,0.8194,0.1292,0.539,1263,83
RSC-2022-04055,v2.2.0,2022-06-11 06:32:35,38,0.0457,0.8247,0.1381,0.5315,1264,126
RSC-2022-04056,v2.1.3,2022-09-30 18:36:14,48,0.0341,0.7993,0.1184,0.504,1238,73
RSC-2022-04057,v2.3.0,2022-07-31 19:39:56,56,0.046,0.8057,0.1309,0.5029,1043,53
RSC-2022-04058,v2.3.0,2022-10-16 20:33:20,44,0.0242,0.797,0.145,0.5033,1505,51
RSC-2022-04059,v2.2.1,2022-06-12 06:39:02,50,0.066,0.8285,0.1341,0.5554,1302,31
RSC-2022-04060,v2.3.0,2022-01-07 05:12:51,41,0.0077,0.8195,0.1353,0.4877,859,34
RSC-2022-04061,v2.2.1,2022-08-12 20:11:17,45,0.0296,0.8097,0.1433,0.4943,975,63
RSC-2022-04062,v2.1.4,2022-12-15 10:06:29,55,0.0236,0.8153,0.1552,0.5185,930,82
RSC-2022-04063,v2.2.0,2022-04-09 14:37:41,46,0.0125,0.7897,0.1421,0.5078,1090,57
RSC-2022-04064,v2.1.3,2022-01-10 20:53:43,49,0.0349,0.8309,0.1513,0.5117,866,72
RSC-2022-04065,v2.1.3,2022-08-14 17:03:15,53,0.065,0.8163,0.1362,0.5174,1233,97
RSC-2022-04066,v2.2.1,2022-10-16 11:54:20,37,0.0243,0.7949,0.1506,0.5514,858,114
RSC-2022-04067,v2.1.4,2022-07-15 00:42:47,48,0.1124,0.8308,0.1384,0.5144,926,73
RSC-2022-04068,v2.3.0,2022-01-20 17:35:04,56,0.0174,0.8257,0.1519,0.5323,1528,91
RSC-2022-04069,v2.2.0,2022-08-31 15:52:23,53,0.0439,0.8353,0.1364,0.5199,1089,52
RSC-2022-04070,v2.2.0,2022-05-09 10:37:22,51,0.007,0.81,0.1567,0.5134,1274,44
RSC-2022-04071,v2.2.1,2022-08-20 07:06:13,57,0.0079,0.8502,0.1485,0.5202,1380,139
RSC-2022-04072,v2.2.0,2022-08-11 06:16:51,50,0.054,0.8084,0.1376,0.4782,1306,131
RSC-2022-04073,v2.1.3,2022-04-05 18:54:59,37,0.0395,0.8315,0.1441,0.5235,1305,36
RSC-2022-04074,v2.2.1,2022-11-23 18:49:01,50,0.0824,0.764,0.1494,0.4915,948,72
RSC-2022-04075,v2.1.3,2022-05-07 17:33:24,42,0.101,0.8268,0.1411,0.521,1286,138
RSC-2022-04076,v2.2.0,2022-08-31 14:59:26,38,0.0467,0.8299,0.1605,0.4856,1463,75
RSC-2022-04077,v2.2.0,2022-10-14 01:38:08,56,0.0184,0.8401,0.1468,0.4954,1012,123
RSC-2022-04078,v2.1.4,2022-06-06 04:13:07,40,0.0177,0.8097,0.1313,0.4803,1060,50
RSC-2022-04079,v2.3.0,2022-01-22 02:57:42,48,0.0642,0.8096,0.1654,0.5567,1597,62
RSC-2022-04080,v2.1.4,2022-11-23 14:06:00,51,0.0209,0.775,0.1412,0.5178,1335,83
RSC-2022-04081,v2.3.0,2022-10-25 07:54:27,45,0.0414,0.8168,0.1449,0.5206,1241,50
RSC-2022-04082,v2.2.0,2022-05-23 11:46:28,54,0.0089,0.7897,0.1405,0.5161,1440,33
RSC-2022-04083,v2.1.4,2022-08-28 15:24:44,40,0.0202,0.8156,0.1185,0.5465,1431,43
RSC-2022-04084,v2.1.3,2022-10-28 15:53:25,55,0.0374,0.8133,0.1314,0.5092,1134,45
RSC-2022-04085,v2.2.0,2022-06-03 19:25:10,36,0.0637,0.8195,0.1432,0.5432,1557,76
RSC-2022-04086,v2.2.1,2022-11-03 01:56:34,52,0.0248,0.788,0.1606,0.5287,1165,103
RSC-2022-04087,v2.3.0,2022-03-05 01:29:15,45,0.0216,0.8042,0.1479,0.5064,1494,97
RSC-2022-04088,v2.2.0,2022-07-26 00:51:08,35,0.0315,0.7936,0.1454,0.4981,806,34
RSC-2022-04089,v2.2.0,2022-12-09 04:48:14,40,0.0604,0.8088,0.1351,0.4971,1576,37
RSC-2022-04090,v2.1.3,2022-03-29 23:33:43,42,0.1003,0.7955,0.1428,0.5052,1405,49
RSC-2022-04091,v2.1.3,2022-10-31 05:33:16,48,0.0463,0.8072,0.1619,0.5113,1450,39
RSC-2022-04092,v2.2.0,2022-08-19 22:56:51,41,0.0088,0.7879,0.142,0.4898,1446,129
RSC-2022-04093,v2.1.3,2022-05-16 03:07:40,56,0.0568,0.814,0.1351,0.526,1038,41
RSC-2022-04094,v2.2.0,2022-05-18 12:23:43,55,0.0213,0.7744,0.1436,0.5134,951,43
RSC-2022-04095,v2.1.3,2022-11-24 19:04:05,45,0.054,0.8219,0.131,0.514,1381,49
RSC-2022-04096,v2.2.0,2022-05-27 15:57:31,40,0.0588,0.7985,0.1451,0.5472,1544,74
RSC-2022-04097,v2.1.4,2022-05-03 02:27:12,40,0.0337,0.7918,0.1604,0.5229,1137,129
RSC-2022-04098,v2.3.0,2022-06-02 08:58:06,35,0.027,0.8129,0.1366,0.5225,1353,37
RSC-2022-04099,v2.2.1,2022-11-21 05:44:22,38,0.0203,0.8235,0.1496,0.4992,1275,34
RSC-2022-04100,v2.2.0,2022-03-13 05:44:35,44,0.0605,0.8322,0.1382,0.5002,873,53
RSC-2022-04101,v2.1.4,2022-10-01 19:31:49,57,0.0718,0.7726,0.1396,0.5224,1180,138
RSC-2022-04102,v2.3.0,2022-01-31 15:57:54,42,0.0132,0.8175,0.1467,0.5038,990,92
RSC-2022-04103,v2.2.1,2022-12-05 12:39:14,50,0.0299,0.8075,0.1581,0.5417,1345,23
RSC-2022-04104,v2.1.3,2022-08-16 19:19:00,47,0.0462,0.7826,0.1236,0.4996,900,41
RSC-2022-04105,v2.2.1,2022-01-22 00:47:14,51,0.06,0.7913,0.1325,0.48,1296,36
RSC-2022-04106,v2.1.4,2022-07-28 06:02:35,51,0.0185,0.7827,0.1509,0.5507,1069,50
RSC-2022-04107,v2.1.3,2022-09-16 05:58:10,43,0.0365,0.8352,0.1405,0.5024,854,129
RSC-2022-04108,v2.2.0,2022-12-20 19:40:30,48,0.0149,0.7952,0.1511,0.4889,1280,134
RSC-2022-04109,v2.3.0,2022-10-06 10:58:30,48,0.0366,0.816,0.1478,0.4989,1207,104
RSC-2022-04110,v2.1.4,2022-09-29 17:21:58,37,0.0078,0.7894,0.13,0.5124,949,117
RSC-2022-04111,v2.2.0,2022-01-29 19:43:13,53,0.0407,0.8144,0.1468,0.4998,819,56
RSC-2022-04112,v2.3.0,2022-05-25 21:13:11,36,0.0181,0.8132,0.1405,0.5214,811,109
RSC-2022-04113,v2.1.4,2022-10-09 13:48:02,42,0.0712,0.7699,0.1399,0.4738,925,133
RSC-2022-04114,v2.3.0,2022-09-17 06:32:46,44,0.0221,0.8105,0.161,0.5118,1027,89
RSC-2022-04115,v2.3.0,2022-05-08 15:26:43,43,0.0357,0.8104,0.146,0.5278,1298,54
RSC-2022-04116,v2.1.3,2022-01-03 15:28:23,52,0.0096,0.8225,0.1624,0.535,836,47
RSC-2022-04117,v2.1.4,2022-12-24 07:18:37,47,0.0127,0.8064,0.1281,0.5089,860,62
RSC-2022-04118,v2.1.3,2022-05-13 02:17:04,50,0.0336,0.7711,0.1404,0.5195,1200,55
RSC-2022-04119,v2.1.4,2022-04-27 22:22:28,52,0.0407,0.7619,0.1514,0.4771,1325,130
RSC-2022-04120,v2.3.0,2022-06-05 07:26:18,57,0.1094,0.8214,0.1435,0.5309,1123,69
RSC-2022-04121,v2.2.0,2022-01-04 22:34:30,45,0.0153,0.8056,0.161,0.4763,1535,25
RSC-2022-04122,v2.1.3,2022-05-22 09:55:07,55,0.0216,0.8087,0.1444,0.4839,1353,97
RSC-2022-04123,v2.2.0,2022-08-01 12:40:04,55,0.0096,0.8148,0.1566,0.5296,1131,24
RSC-2022-04124,v2.2.0,2022-05-01 18:21:36,44,0.0644,0.7896,0.1333,0.5359,1004,133
RSC-2022-04125,v2.1.3,2022-11-10 07:03:42,44,0.0621,0.8342,0.1524,0.5244,1214,112
RSC-2022-04126,v2.2.0,2022-05-02 23:40:27,57,0.0638,0.8108,0.1393,0.5042,879,103
RSC-2022-04127,v2.3.0,2022-12-17 11:35:50,42,0.044,0.8393,0.123,0.489,1447,98
RSC-2022-04128,v2.2.0,2022-02-01 16:28:02,35,0.0537,0.8131,0.1396,0.4959,1174,69
RSC-2022-04129,v2.2.1,2022-05-29 00:58:43,48,0.0161,0.8165,0.1297,0.5218,1412,31
RSC-2022-04130,v2.2.0,2022-11-24 12:58:23,56,0.0263,0.8142,0.1276,0.5446,1331,114
RSC-2022-04131,v2.2.1,2022-05-07 10:59:13,53,0.0402,0.8313,0.1405,0.5099,1496,124
RSC-2022-04132,v2.2.1,2022-09-28 13:48:40,48,0.015,0.8137,0.1525,0.4953,1182,57
RSC-2022-04133,v2.2.0,2022-05-18 09:50:26,40,0.0238,0.8329,0.1497,0.5097,1093,64
RSC-2022-04134,v2.2.1,2022-11-07 12:42:02,53,0.0317,0.8307,0.1273,0.5031,1165,53
RSC-2022-04135,v2.2.1,2022-09-01 19:14:29,52,0.0812,0.8202,0.1389,0.4931,1008,138
RSC-2022-04136,v2.2.1,2022-05-06 03:18:11,57,0.0649,0.8176,0.1456,0.4796,1555,133
RSC-2022-04137,v2.1.4,2022-10-30 14:23:09,52,0.0637,0.8134,0.1368,0.4768,1363,139
RSC-2022-04138,v2.2.0,2022-08-27 03:13:41,47,0.1016,0.8196,0.1217,0.5003,1313,27
RSC-2022-04139,v2.1.3,2022-08-28 10:41:11,46,0.0645,0.8192,0.1612,0.5271,1181,70
RSC-2022-04140,v2.2.1,2022-07-30 09:53:35,49,0.025,0.8335,0.141,0.51,1376,67
RSC-2022-04141,v2.1.4,2022-06-06 06:57:00,41,0.0111,0.7929,0.1302,0.5071,888,88
RSC-2022-04142,v2.2.0,2022-07-15 14:23:38,43,0.0135,0.8126,0.1399,0.5374,1368,20
RSC-2022-04143,v2.3.0,2022-01-17 04:38:39,51,0.0112,0.7957,0.1721,0.4935,1212,125
RSC-2022-04144,v2.2.1,2022-09-18 20:08:13,36,0.0249,0.8101,0.1289,0.5081,968,114
RSC-2022-04145,v2.1.4,2022-09-15 14:31:03,40,0.0447,0.7937,0.1293,0.5008,1319,112
RSC-2022-04146,v2.1.4,2022-09-23 03:33:32,39,0.0632,0.8197,0.1508,0.5213,847,99
RSC-2022-04147,v2.2.0,2022-08-09 21:13:59,34,0.061,0.8026,0.1466,0.5167,801,32
RSC-2022-04148,v2.2.1,2022-06-20 18:12:46,42,0.0772,0.8117,0.1519,0.5137,823,29
RSC-2022-04149,v2.2.0,2022-05-22 22:58:57,34,0.0645,0.8315,0.1475,0.5164,1139,122
RSC-2022-04150,v2.1.4,2022-12-23 04:09:15,46,0.0125,0.7807,0.1265,0.4895,1553,73
RSC-2022-04151,v2.3.0,2022-05-29 17:45:01,53,0.0163,0.8091,0.1555,0.5085,1386,66
RSC-2022-04152,v2.2.1,2022-06-24 16:01:39,49,0.0621,0.8159,0.1573,0.5185,1066,59
RSC-2022-04153,v2.2.0,2022-01-13 03:19:27,41,0.016,0.8196,0.1418,0.5036,1525,20
RSC-2022-04154,v2.2.1,2022-03-17 13:38:41,49,0.0866,0.8218,0.1343,0.5401,1201,121
RSC-2022-04155,v2.1.3,2022-04-10 15:07:50,51,0.0147,0.772,0.1474,0.5108,1440,32
RSC-2022-04156,v2.1.4,2022-05-31 15:36:17,53,0.0333,0.807,0.1486,0.5261,1164,111
RSC-2022-04157,v2.2.1,2022-02-25 09:15:57,41,0.0532,0.794,0.1501,0.4936,855,83
RSC-2022-04158,v2.1.4,2022-06-02 19:46:43,41,0.0031,0.8203,0.1224,0.5137,1129,91
RSC-2022-04159,v2.2.1,2022-09-05 05:12:54,51,0.0429,0.8,0.1419,0.4706,1216,118
RSC-2022-04160,v2.1.4,2022-08-07 22:30:37,43,0.0246,0.8035,0.1386,0.5474,1521,106
RSC-2022-04161,v2.2.1,2022-12-31 20:14:33,41,0.0023,0.7838,0.1428,0.4954,1021,46
RSC-2022-04162,v2.1.3,2022-06-18 20:02:16,52,0.0544,0.8093,0.1133,0.5192,1282,24
RSC-2022-04163,v2.1.3,2022-04-21 14:04:40,50,0.047,0.8309,0.1449,0.5107,1347,64
RSC-2022-04164,v2.2.1,2022-05-18 18:19:30,54,0.0584,0.8067,0.1568,0.5321,962,91
RSC-2022-04165,v2.1.3,2022-12-17 09:44:46,50,0.0022,0.8076,0.1562,0.5146,1541,44
RSC-2022-04166,v2.2.0,2022-07-14 20:53:28,42,0.0368,0.8219,0.145,0.5158,1412,119
RSC-2022-04167,v2.2.1,2022-01-31 23:33:58,39,0.0051,0.794,0.1554,0.4738,811,26
RSC-2022-04168,v2.2.0,2022-10-28 09:53:44,42,0.0479,0.8544,0.1559,0.522,1188,86
RSC-2022-04169,v2.2.0,2022-04-09 23:26:46,56,0.0364,0.83,0.1548,0.5611,1147,57
RSC-2022-04170,v2.2.0,2022-08-02 02:35:01,53,0.0128,0.8171,0.1706,0.5187,1097,117
RSC-2022-04171,v2.2.1,2022-12-02 16:56:53,56,0.0385,0.8207,0.1435,0.5077,1111,29
RSC-2022-04172,v2.2.0,2022-05-08 13:32:00,48,0.0414,0.808,0.1359,0.4849,1301,121
RSC-2022-04173,v2.1.4,2022-08-06 10:42:46,45,0.1139,0.8166,0.1376,0.5345,854,86
RSC-2022-04174,v2.2.1,2022-01-15 23:39:03,51,0.033,0.83,0.1423,0.5361,1519,91
RSC-2022-04175,v2.3.0,2022-09-29 07:06:55,38,0.0694,0.7838,0.1286,0.49,1189,34
RSC-2022-04176,v2.2.0,2022-08-31 08:34:42,43,0.0432,0.8308,0.1495,0.4836,1272,34
RSC-2022-04177,v2.3.0,2022-07-16 18:17:22,54,0.0281,0.825,0.1452,0.5316,1021,81
RSC-2022-04178,v2.1.4,2022-11-25 20:05:39,48,0.0671,0.7827,0.1403,0.5197,1455,49
RSC-2022-04179,v2.2.1,2022-01-12 02:41:21,38,0.0325,0.8446,0.1569,0.5017,1160,118
RSC-2022-04180,v2.3.0,2022-03-31 20:07:21,54,0.0436,0.8216,0.1321,0.5543,1508,30
RSC-2022-04181,v2.1.3,2022-01-31 05:18:23,39,0.0837,0.7959,0.1491,0.535,915,62
RSC-2022-04182,v2.1.3,2022-09-05 07:07:10,42,0.0498,0.78,0.1472,0.4846,827,115
RSC-2022-04183,v2.2.0,2022-05-26 10:02:32,39,0.0149,0.8209,0.1561,0.5248,966,71
RSC-2022-04184,v2.2.1,2022-08-27 14:50:49,54,0.0325,0.8161,0.1203,0.5153,1174,122
RSC-2022-04185,v2.3.0,2022-03-26 03:41:45,55,0.0308,0.8214,0.1688,0.5363,970,98
RSC-2022-04186,v2.2.1,2022-04-13 18:37:17,49,0.0505,0.7948,0.1363,0.5157,1382,137
RSC-2022-04187,v2.2.1,2022-05-11 02:23:04,56,0.0051,0.8133,0.1585,0.4973,1378,66
RSC-2022-04188,v2.1.3,2022-05-23 00:48:00,49,0.0226,0.7775,0.1347,0.5511,1023,41
RSC-2022-04189,v2.2.0,2022-09-09 04:52:21,54,0.0236,0.8256,0.1564,0.5127,974,45
RSC-2022-04190,v2.2.1,2022-01-16 09:20:10,43,0.0213,0.8411,0.1359,0.5215,1058,37
RSC-2022-04191,v2.1.4,2022-11-27 14:33:57,55,0.0399,0.8248,0.1635,0.507,1110,45
RSC-2022-04192,v2.1.4,2022-12-01 10:37:55,40,0.0154,0.7789,0.12,0.5187,1160,123
RSC-2022-04193,v2.1.4,2022-10-06 02:57:18,53,0.045,0.8239,0.1503,0.5346,1190,28
RSC-2022-04194,v2.2.0,2022-01-29 04:54:01,56,0.0079,0.8363,0.1446,0.5081,933,25
RSC-2022-04195,v2.3.0,2022-03-04 16:52:17,52,0.0506,0.8365,0.1393,0.4636,1239,68
RSC-2022-04196,v2.2.0,2022-08-22 12:01:34,41,0.0191,0.8408,0.1447,0.5255,1014,57
RSC-2022-04197,v2.2.0,2022-05-28 02:55:42,44,0.0507,0.8103,0.1441,0.4781,1022,55
RSC-2022-04198,v2.2.1,2022-01-22 19:29:32,43,0.1045,0.7887,0.137,0.5197,1427,76
RSC-2022-04199,v2.1.4,2022-09-01 23:10:59,39,0.0781,0.8423,0.153,0.51,1100,26
RSC-2022-04200,v2.1.3,2022-10-10 11:07:36,45,0.0064,0.8206,0.1584,0.541,1487,79
RSC-2022-04201,v2.2.1,2022-05-04 05:46:38,55,0.019,0.8138,0.14,0.4761,1387,27
RSC-2022-04202,v2.2.0,2022-08-19 18:30:09,56,0.0403,0.8139,0.1401,0.5063,1475,127
RSC-2022-04203,v2.2.0,2022-02-19 06:57:06,47,0.0777,0.812,0.1273,0.4948,1134,28
RSC-2022-04204,v2.1.4,2022-10-02 23:28:31,36,0.005,0.8363,0.1273,0.5124,992,40
RSC-2022-04205,v2.1.3,2022-09-27 19:56:59,56,0.0168,0.7786,0.1529,0.4955,1276,126
RSC-2022-04206,v2.1.3,2022-12-07 23:02:29,36,0.0236,0.8207,0.1505,0.5234,1355,94
RSC-2022-04207,v2.3.0,2022-06-08 20:45:51,56,0.017,0.809,0.1388,0.49,942,130
RSC-2022-04208,v2.2.1,2022-05-14 03:34:58,52,0.0149,0.8147,0.1241,0.5418,1218,131
RSC-2022-04209,v2.1.3,2022-03-22 13:20:24,50,0.0079,0.8097,0.1268,0.4841,1211,99
RSC-2022-04210,v2.2.0,2022-01-28 17:47:30,45,0.0271,0.7776,0.1551,0.4973,931,103
RSC-2022-04211,v2.1.3,2022-09-03 11:13:22,44,0.0509,0.797,0.1437,0.5039,1570,90
RSC-2022-04212,v2.2.1,2022-08-08 15:09:01,50,0.0307,0.844,0.1315,0.5088,1356,30
RSC-2022-04213,v2.2.1,2022-08-24 03:49:29,42,0.0415,0.797,0.1265,0.5309,1228,29
RSC-2022-04214,v2.1.3,2022-06-26 17:55:40,45,0.0116,0.8326,0.1297,0.5147,1507,59
RSC-2022-04215,v2.2.1,2022-02-27 17:04:06,36,0.0432,0.8196,0.1171,0.4761,926,60
RSC-2022-04216,v2.2.0,2022-08-05 19:07:47,51,0.0524,0.7962,0.1303,0.5117,1328,94
RSC-2022-04217,v2.2.0,2022-05-25 02:30:16,57,0.0355,0.785,0.1146,0.5118,1395,106
RSC-2022-04218,v2.3.0,2022-11-26 22:54:57,57,0.0599,0.8177,0.1358,0.5296,839,31
RSC-2022-04219,v2.1.4,2022-11-26 08:47:09,54,0.0246,0.828,0.1524,0.5307,1259,74
RSC-2022-04220,v2.2.1,2022-04-19 14:40:08,36,0.0458,0.7828,0.1283,0.5164,979,27
RSC-2022-04221,v2.1.3,2022-07-10 05:55:45,43,0.0134,0.8046,0.1293,0.5327,946,139
RSC-2022-04222,v2.1.4,2022-12-03 00:32:01,49,0.1144,0.8091,0.1115,0.5317,1358,82
RSC-2022-04223,v2.2.1,2022-01-03 22:23:38,35,0.0132,0.8345,0.1434,0.5068,1525,136
RSC-2022-04224,v2.2.1,2022-04-26 19:13:09,41,0.0714,0.8188,0.1456,0.5294,912,110
RSC-2022-04225,v2.2.0,2022-11-15 20:11:11,41,0.0682,0.8193,0.1272,0.5322,1411,40
RSC-2022-04226,v2.3.0,2022-02-15 06:40:52,35,0.0211,0.8285,0.1356,0.5056,811,54
RSC-2022-04227,v2.3.0,2022-05-03 12:47:05,41,0.0235,0.8127,0.1302,0.4932,1072,117
RSC-2022-04228,v2.3.0,2022-03-21 06:42:24,50,0.0109,0.8324,0.1412,0.493,1278,51
RSC-2022-04229,v2.1.4,2022-02-13 04:39:14,49,0.0212,0.8076,0.1266,0.5024,1040,84
RSC-2022-04230,v2.3.0,2022-09-30 06:45:40,51,0.0232,0.7967,0.1484,0.4889,1502,64
RSC-2022-04231,v2.1.4,2022-05-18 22:09:17,35,0.019,0.7942,0.1424,0.4982,1083,29
RSC-2022-04232,v2.1.4,2022-05-05 18:58:00,45,0.0159,0.8055,0.1546,0.5318,1352,121
RSC-2022-04233,v2.3.0,2022-07-09 12:34:21,50,0.0117,0.8222,0.1586,0.5034,1176,67
RSC-2022-04234,v2.3.0,2022-07-23 15:22:04,49,0.0097,0.796,0.1397,0.5149,824,106
