student_id,cohort,term,credits_attempted,credits_earned,term_gpa,cum_gpa
S201800528,2018,SP2023,18,15,4,3.92
S201800529,2018,FA2020,18,15,3.34,3.56
S201800529,2018,SP2021,15,18,3.56,3.67
S201800529,2018,FA2021,18,15,3.45,3.51
S201800529,2018,SP2022,15,15,3.22,3.5
S201800530,2018,FA2020,15,15,3.4,3.59
S201800530,2018,SP2021,12,15,3.28,3.36
S201800530,2018,FA2021,15,15,3.42,3.33
S201800530,2018,SP2022,15,18,3.6,3.62
S201800532,2018,FA2020,15,12,2.75,2.46
S201800532,2018,SP2021,15,15,2.75,2.67
S201800532,2018,FA2021,15,15,2.66,2.56
S201800532,2018,SP2022,15,12,2.29,2.6
S201800532,2018,FA2022,18,15,2.93,2.76
S201800532,2018,SP2023,15,12,2.39,2.62
S201800533,2018,FA2020,15,15,3.93,3.76
S201800533,2018,SP2021,15,15,3.79,3.89
S201800533,2018,FA2021,18,18,3.85,3.66
S201800533,2018,SP2022,15,15,3.64,3.73
S201800534,2018,FA2020,12,18,3.16,3.3
S201800534,2018,SP2021,15,15,3.48,3.18
S201800534,2018,FA2021,15,12,3.06,3.26
S201800534,2018,SP2022,15,15,3.2,3.07
S201800536,2018,FA2020,15,15,2.32,2.51
S201800536,2018,SP2021,15,15,2.48,2.4
S201800536,2018,FA2021,12,12,2.27,2.37
S201800536,2018,SP2022,15,18,2.19,2.36
S201800538,2018,FA2020,15,12,3.22,2.92
S201800538,2018,SP2021,18,12,3.11,3.23
S201800538,2018,FA2021,15,15,3.0,3.08
S201800538,2018,SP2022,12,15,3.08,3.17
S201800539,2018,FA2020,12,15,4,3.81
S201800539,2018,SP2021,15,15,4,3.81
S201800539,2018,FA2021,15,18,4,3.78
S201800539,2018,SP2022,15,15,3.58,3.85
S201800544,2018,FA2020,15,15,2.27,2.18
S201800544,2018,SP2021,12,15,1.95,2.28
S201800544,2018,FA2021,12,15,1.95,2.2
S201800544,2018,SP2022,15,15,2.57,2.14
S201800544,2018,FA2022,15,15,2.25,2.29
S201800544,2018,SP2023,15,18,2.21,2.22
S201800550,2018,FA2020,15,18,3.82,4
S201800550,2018,SP2021,18,15,4,3.78
S201800550,2018,FA2021,15,15,4,3.89
S201800550,2018,SP2022,12,15,3.7,3.87
S201800552,2018,FA2020,12,15,3.55,3.71
S201800552,2018,SP2021,15,15,3.67,3.86
S201800552,2018,FA2021,15,15,3.85,3.87
S201800552,2018,SP2022,15,15,3.9,3.92
S201800557,2018,FA2020,15,15,2.97,2.95
S201800557,2018,SP2021,15,12,2.31,2.93
S201800557,2018,FA2021,15,12,2.67,2.95
S201800557,2018,SP2022,18,15,3.14,2.88
S201800558,2018,FA2020,15,12,3.31,3.15
S201800558,2018,SP2021,12,15,3.27,3.05
S201800558,2018,FA2021,18,15,2.99,2.96
S201800558,2018,SP2022,15,18,3.31,3.01
S201800558,2018,FA2022,15,12,3.11,3.06
S201800558,2018,SP2023,12,12,3.0,3.27
S201800559,2018,FA2020,15,15,4,3.95
S201800559,2018,SP2021,15,15,3.94,4
S201800559,2018,FA2021,15,15,4,4
S201800559,2018,SP2022,15,15,3.86,3.97
S201800563,2018,FA2020,15,15,2.89,3.38
S201800563,2018,SP2021,12,15,2.84,3.06
S201800563,2018,FA2021,15,15,3.22,3.31
S201800563,2018,SP2022,15,15,3.75,3.23
S201800566,2018,FA2020,15,18,4,3.8
S201800566,2018,SP2021,12,15,4,4
S201800566,2018,FA2021,15,15,4,3.96
S201800566,2018,SP2022,15,12,4,3.97
S201800566,2018,FA2022,18,12,4,3.99
S201800566,2018,SP2023,15,15,4,4
S201800569,2018,FA2020,15,15,3.52,3.37
S201800569,2018,SP2021,12,12,3.49,3.32
S201800569,2018,FA2021,15,15,3.5,3.5
S201800569,2018,SP2022,15,15,3.23,3.43
S201800569,2018,FA2022,15,15,3.47,3.49
S201800569,2018,SP2023,15,15,3.33,3.45
S201800569,2018,FA2023,12,15,3.53,3.37
S201800569,2018,SP2024,15,15,3.46,3.58
S201800571,2018,FA2020,15,15,4,4
S201800571,2018,SP2021,15,15,3.48,4
S201800571,2018,FA2021,12,12,4,4
S201800571,2018,SP2022,18,15,3.81,3.78
S201800574,2018,FA2020,12,15,3.63,3.41
S201800574,2018,SP2021,12,15,3.62,3.54
S201800574,2018,FA2021,18,12,3.43,3.65
S201800574,2018,SP2022,15,15,3.41,3.67
S201800582,2018,FA2020,18,15,4,3.32
S201800582,2018,SP2021,12,15,3.44,3.46
S201800582,2018,FA2021,15,15,3.47,3.48
S201800582,2018,SP2022,15,15,3.28,3.54
S201800586,2018,FA2020,15,12,3.87,4
S201800586,2018,SP2021,15,15,4,4
S201800586,2018,FA2021,12,15,4,4
S201800586,2018,SP2022,18,15,4,4
S201800586,2018,FA2022,15,15,4,4
S201800586,2018,SP2023,15,12,4,4
S201800587,2018,FA2020,15,15,3.33,3.43
S201800587,2018,SP2021,15,15,3.34,3.32
S201800587,2018,FA2021,15,15,3.25,3.5
S201800587,2018,SP2022,18,18,3.54,3.35
S201800587,2018,FA2022,15,15,3.53,3.29
S201800587,2018,SP2023,15,15,3.83,3.29
S201800588,2018,FA2020,15,18,2.97,2.88
S201800588,2018,SP2021,18,15,3.15,3.0
S201800588,2018,FA2021,15,18,2.47,2.99
S201800588,2018,SP2022,18,18,2.8,2.86
S201800591,2018,FA2020,15,18,3.64,3.75
S201800591,2018,SP2021,18,12,3.79,4
S201800591,2018,FA2021,18,15,3.32,3.78
S201800591,2018,SP2022,15,15,3.76,3.7
S201800591,2018,FA2022,15,15,3.35,3.71
S201800591,2018,SP2023,15,15,3.61,3.94
S201800593,2018,FA2020,15,15,3.26,3.43
S201800593,2018,SP2021,15,15,3.33,3.54
S201800593,2018,FA2021,15,12,3.61,3.43
S201800593,2018,SP2022,18,18,3.47,3.54
S201800595,2018,FA2020,18,15,3.39,3.14
S201800595,2018,SP2021,18,15,2.65,3.2
S201800595,2018,FA2021,18,12,2.98,2.98
S201800595,2018,SP2022,15,15,3.45,3.25
S201800595,2018,FA2022,15,15,3.13,3.05
S201800595,2018,SP2023,15,18,3.29,3.11
S201800596,2018,FA2020,18,18,3.66,3.26
S201800596,2018,SP2021,12,15,3.33,3.32
S201800596,2018,FA2021,15,15,3.33,3.57
S201800596,2018,SP2022,12,18,3.09,3.42
S201800597,2018,FA2020,12,15,4,3.91
S201800597,2018,SP2021,15,15,4,4
S201800597,2018,FA2021,12,15,3.99,3.92
S201800597,2018,SP2022,15,15,3.87,4
S201800599,2018,FA2020,12,12,3.38,3.34
S201800599,2018,SP2021,15,18,3.05,3.46
S201800599,2018,FA2021,15,12,3.61,3.24
S201800599,2018,SP2022,15,15,3.28,3.31
S201800604,2018,FA2020,12,12,3.18,2.97
S201800604,2018,SP2021,12,15,2.5,2.91
S201800604,2018,FA2021,15,18,2.69,2.94
S201800604,2018,SP2022,15,12,2.85,2.88
S201800604,2018,FA2022,15,15,2.95,2.87
S201800604,2018,SP2023,12,12,2.81,2.75
S201800607,2018,FA2020,12,15,4,3.85
S201800607,2018,SP2021,15,18,4,3.89
S201800607,2018,FA2021,15,15,3.76,3.77
S201800607,2018,SP2022,12,12,3.92,3.88
S201800607,2018,FA2022,15,12,3.87,3.9
S201800607,2018,SP2023,18,15,4,3.9
S201800611,2018,FA2020,18,18,3.34,3.47
S201800611,2018,SP2021,18,18,4.0,3.35
S201800611,2018,FA2021,15,15,3.26,3.41
S201800611,2018,SP2022,12,15,3.16,3.33
S201800611,2018,FA2022,15,12,3.65,3.31
S201800611,2018,SP2023,15,15,2.97,3.33
S201800613,2018,FA2020,18,15,3.47,3.75
S201800613,2018,SP2021,15,15,3.7,3.83
S201800613,2018,FA2021,15,12,3.54,3.73
S201800613,2018,SP2022,15,18,4,3.58
S201800619,2018,FA2020,18,15,4,4
S201800619,2018,SP2021,15,15,4,3.84
S201800619,2018,FA2021,15,15,4,3.92
S201800619,2018,SP2022,15,12,4,4
S201800619,2018,FA2022,15,18,4,3.92
S201800619,2018,SP2023,15,15,3.89,3.98
S201800624,2018,FA2020,12,15,3.89,4
S201800624,2018,SP2021,12,15,3.95,3.92
S201800624,2018,FA2021,15,18,3.54,4
S201800624,2018,SP2022,15,18,3.92,3.98
S201800624,2018,FA2022,15,12,4,4
S201800624,2018,SP2023,15,18,4,3.95
S201800628,2018,FA2020,15,18,3.72,3.79
S201800628,2018,SP2021,15,15,3.4,3.99
S201800628,2018,FA2021,15,15,4,3.81
S201800628,2018,SP2022,15,18,4,3.96
S201800630,2018,FA2020,15,12,3.62,3.34
S201800630,2018,SP2021,15,18,3.01,3.39
S201800630,2018,FA2021,18,12,3.29,3.37
S201800630,2018,SP2022,18,15,3.54,3.24
S201800630,2018,FA2022,15,15,2.91,3.55
S201800630,2018,SP2023,15,15,3.76,3.39
S201800632,2018,FA2020,18,15,3.34,3.64
S201800632,2018,SP2021,12,15,3.41,3.59
S201800632,2018,FA2021,15,15,3.8,3.6
S201800632,2018,SP2022,15,12,3.81,3.61
S201800632,2018,FA2022,15,15,3.31,3.59
S201800632,2018,SP2023,15,18,3.73,3.48
S201800635,2018,FA2020,12,15,3.66,3.43
S201800635,2018,SP2021,18,15,3.74,3.48
S201800635,2018,FA2021,12,12,3.34,3.56
S201800635,2018,SP2022,15,15,3.74,3.64
S201800635,2018,FA2022,15,12,3.8,3.61
S201800635,2018,SP2023,15,15,3.71,3.61
S201800635,2018,FA2023,12,18,3.7,3.56
S201800635,2018,SP2024,12,15,3.55,3.72
S201800636,2018,FA2020,15,18,3.8,3.84
S201800636,2018,SP2021,15,15,3.48,3.66
S201800636,2018,FA2021,15,18,3.9,3.89
S201800636,2018,SP2022,12,15,3.38,3.87
S201800636,2018,FA2022,15,15,3.43,3.75
S201800636,2018,SP2023,15,12,3.78,3.89
S201800638,2018,FA2020,15,15,3.86,3.45
S201800638,2018,SP2021,15,15,3.51,3.36
S201800638,2018,FA2021,15,15,3.32,3.45
S201800638,2018,SP2022,18,15,3.38,3.5
S201800639,2018,FA2020,15,15,3.75,4
S201800639,2018,SP2021,15,15,3.68,4
S201800639,2018,FA2021,12,15,4,3.81
S201800639,2018,SP2022,18,15,4,4
S201800643,2018,FA2020,18,15,3.71,3.52
S201800643,2018,SP2021,15,15,3.64,3.7
S201800643,2018,FA2021,18,15,3.84,3.64
S201800643,2018,SP2022,15,15,3.79,3.7
S201800645,2018,FA2020,15,15,2.56,2.85
S201800645,2018,SP2021,15,15,3.15,2.81
S201800645,2018,FA2021,12,15,3.13,2.86
S201800645,2018,SP2022,15,15,2.48,2.77
S201800645,2018,FA2022,18,12,3.07,2.96
S201800645,2018,SP2023,15,18,3.0,2.8
S201800646,2018,FA2020,15,12,3.79,3.64
S201800646,2018,SP2021,18,15,3.68,3.67
S201800646,2018,FA2021,18,12,3.62,3.6
S201800646,2018,SP2022,15,15,3.54,3.51
S201800646,2018,FA2022,15,15,3.61,3.68
S201800646,2018,SP2023,15,18,3.12,3.62
S201800646,2018,FA2023,15,15,3.71,3.73
S201800646,2018,SP2024,15,15,3.81,3.55
S201800649,2018,FA2020,15,15,3.63,3.61
S201800649,2018,SP2021,12,15,3.78,3.65
S201800649,2018,FA2021,15,15,3.65,3.6
S201800649,2018,SP2022,15,15,3.39,3.68
S201800651,2018,FA2020,15,18,4,3.69
S201800651,2018,SP2021,15,15,3.71,3.72
S201800651,2018,FA2021,15,18,3.83,3.8
S201800651,2018,SP2022,15,15,3.92,3.87
S201800652,2018,FA2020,15,15,3.41,3.61
S201800652,2018,SP2021,18,12,3.93,3.5
S201800652,2018,FA2021,12,15,3.27,3.56
S201800652,2018,SP2022,15,18,3.56,3.71
S201800654,2018,FA2020,15,15,3.28,3.79
S201800654,2018,SP2021,18,15,3.82,3.64
S201800654,2018,FA2021,12,15,3.36,3.82
S201800654,2018,SP2022,15,15,4,3.67
S201800657,2018,FA2020,15,15,3.35,3.66
S201800657,2018,SP2021,18,15,3.77,3.63
S201800657,2018,FA2021,15,15,4,3.96
S201800657,2018,SP2022,12,15,3.69,3.94
S201800658,2018,FA2020,15,15,3.13,3.11
S201800658,2018,SP2021,15,15,2.87,3.2
S201800658,2018,FA2021,15,12,2.62,3.14
S201800658,2018,SP2022,15,12,3.03,3.26
S201800658,2018,FA2022,18,12,3.05,3.07
S201800658,2018,SP2023,15,15,2.95,3.14
S201800659,2018,FA2020,15,15,2.7,2.36
S201800659,2018,SP2021,15,12,2.35,2.36
S201800659,2018,FA2021,12,12,2.63,2.46
S201800659,2018,SP2022,18,15,2.27,2.41
S201800661,2018,FA2020,18,12,3.69,3.73
S201800661,2018,SP2021,15,12,4,3.71
S201800661,2018,FA2021,15,15,3.81,3.69
S201800661,2018,SP2022,12,18,3.71,3.89
S201800662,2018,FA2020,18,15,3.85,3.53
S201800662,2018,SP2021,15,15,3.92,3.8
S201800662,2018,FA2021,15,15,3.6,3.65
S201800662,2018,SP2022,15,12,3.76,3.79
S201800662,2018,FA2022,15,18,3.87,3.65
S201800662,2018,SP2023,12,12,3.78,3.86
S201800662,2018,FA2023,15,15,3.4,3.71
S201800662,2018,SP2024,15,15,3.95,3.8
S201800666,2018,FA2020,12,15,3.81,3.62
S201800666,2018,SP2021,15,12,4,3.89
S201800666,2018,FA2021,15,15,3.42,3.81
S201800666,2018,SP2022,12,18,4,4
S201800673,2018,FA2020,18,18,4,4
S201800673,2018,SP2021,15,15,4,4
S201800673,2018,FA2021,12,12,4,3.93
S201800673,2018,SP2022,15,15,3.93,3.97
S201800674,2018,FA2020,15,18,3.62,3.37
S201800674,2018,SP2021,15,15,3.57,3.36
S201800674,2018,FA2021,18,15,3.54,3.46
S201800674,2018,SP2022,15,18,3.19,3.61
S201800674,2018,FA2022,15,15,3.38,3.35
S201800674,2018,SP2023,12,15,3.39,3.44
S201800674,2018,FA2023,15,15,3.18,3.55
S201800674,2018,SP2024,15,12,3.44,3.44
S201800677,2018,FA2020,18,15,3.99,3.96
S201800677,2018,SP2021,18,12,3.97,3.83
S201800677,2018,FA2021,15,15,3.96,3.97
S201800677,2018,SP2022,12,15,3.74,3.96
S201800677,2018,FA2022,12,15,3.75,4
S201800677,2018,SP2023,15,15,4,3.94
S201800677,2018,FA2023,15,15,4,3.9
S201800677,2018,SP2024,15,18,4,3.8
S201800682,2018,FA2020,15,15,4,3.96
S201800682,2018,SP2021,15,15,3.94,3.95
S201800682,2018,FA2021,15,15,3.65,4
S201800682,2018,SP2022,18,15,3.98,3.92
S201800682,2018,FA2022,15,15,4,3.84
S201800682,2018,SP2023,18,15,4,3.88
S201800683,2018,FA2020,15,15,3.18,3.15
S201800683,2018,SP2021,12,15,3.27,3.23
S201800683,2018,FA2021,15,18,3.34,3.33
S201800683,2018,SP2022,15,15,3.21,3.08
S201800685,2018,FA2020,12,15,3.94,4
S201800685,2018,SP2021,15,15,3.7,3.93
S201800685,2018,FA2021,15,15,4,4
S201800685,2018,SP2022,12,12,4,3.9
S201800688,2018,FA2020,15,18,3.87,4
S201800688,2018,SP2021,15,12,3.98,4
S201800688,2018,FA2021,15,15,3.93,3.9
S201800688,2018,SP2022,12,12,4,3.87
S201800690,2018,FA2020,12,18,3.93,3.93
S201800690,2018,SP2021,18,12,4,3.83
S201800690,2018,FA2021,15,18,4,3.88
S201800690,2018,SP2022,12,15,3.27,3.72
S201800698,2018,FA2020,15,12,3.46,3.28
S201800698,2018,SP2021,15,18,3.21,3.2
S201800698,2018,FA2021,15,15,3.12,3.21
S201800698,2018,SP2022,15,18,3.63,3.14
S201800698,2018,FA2022,18,15,3.01,3.3
S201800698,2018,SP2023,12,15,3.19,3.22
S201800702,2018,FA2020,15,15,2.39,2.56
S201800702,2018,SP2021,15,15,2.34,2.4
S201800702,2018,FA2021,15,18,2.47,2.37
S201800702,2018,SP2022,18,15,2.73,2.26
S201800703,2018,FA2020,15,15,3.28,3.23
S201800703,2018,SP2021,18,12,3.41,3.35
S201800703,2018,FA2021,18,18,3.48,3.34
S201800703,2018,SP2022,18,15,3.27,3.07
S201800703,2018,FA2022,15,15,3.07,3.18
S201800703,2018,SP2023,15,18,3.17,3.18
S201800706,2018,FA2020,15,15,2.98,3.49
S201800706,2018,SP2021,18,15,3.65,3.6
S201800706,2018,FA2021,18,15,3.84,3.77
S201800706,2018,SP2022,18,15,3.99,3.52
S201800706,2018,FA2022,15,15,3.28,3.52
S201800706,2018,SP2023,12,18,3.62,3.6
S201800706,2018,FA2023,18,15,3.71,3.66
S201800706,2018,SP2024,15,15,3.56,3.73
S201800713,2018,FA2020,15,15,3.85,3.93
S201800713,2018,SP2021,12,12,3.93,3.86
S201800713,2018,FA2021,12,15,4,3.96
S201800713,2018,SP2022,18,15,4,3.84
S201800713,2018,FA2022,12,15,3.76,4
S201800713,2018,SP2023,18,12,4,3.8
S201800715,2018,FA2020,15,12,4,3.78
S201800715,2018,SP2021,18,12,3.68,3.82
S201800715,2018,FA2021,15,15,3.99,3.7
S201800715,2018,SP2022,18,12,3.83,3.56
S201800725,2018,FA2020,15,15,3.71,3.79
S201800725,2018,SP2021,12,15,3.78,3.59
S201800725,2018,FA2021,15,15,3.71,3.47
S201800725,2018,SP2022,15,15,3.85,3.81
S201800725,2018,FA2022,15,15,3.55,3.58
S201800725,2018,SP2023,15,18,3.98,3.77
S201800726,2018,FA2020,12,12,4,3.77
S201800726,2018,SP2021,12,15,3.42,3.76
S201800726,2018,FA2021,15,15,3.8,3.57
S201800726,2018,SP2022,15,12,3.94,3.63
S201800726,2018,FA2022,15,15,3.38,3.76
S201800726,2018,SP2023,15,15,3.68,3.64
S201800732,2018,FA2020,15,15,3.4,3.99
S201800732,2018,SP2021,18,15,4,3.88
S201800732,2018,FA2021,15,15,3.72,3.78
S201800732,2018,SP2022,15,18,4,3.92
S201800732,2018,FA2022,15,15,3.68,3.76
S201800732,2018,SP2023,15,15,3.52,3.64
S201800734,2018,FA2020,15,15,4,3.99
S201800734,2018,SP2021,15,15,3.87,4
S201800734,2018,FA2021,15,15,4,4
S201800734,2018,SP2022,15,15,3.43,3.93
S201800734,2018,FA2022,15,15,4,3.99
S201800734,2018,SP2023,12,15,3.86,3.87
S201800736,2018,FA2020,15,15,4,4
S201800736,2018,SP2021,15,15,4,4
S201800736,2018,FA2021,15,12,4,3.96
S201800736,2018,SP2022,15,15,4,3.96
S201800737,2018,FA2020,15,15,3.25,3.28
S201800737,2018,SP2021,18,15,2.83,3.32
S201800737,2018,FA2021,12,15,3.3,3.11
S201800737,2018,SP2022,15,15,3.36,3.36
S201800737,2018,FA2022,15,15,3.45,3.35
S201800737,2018,SP2023,12,15,3.66,3.38
S201800738,2018,FA2020,15,15,3.53,3.45
S201800738,2018,SP2021,12,12,3.42,3.73
S201800738,2018,FA2021,12,18,3.76,3.6
S201800738,2018,SP2022,18,15,3.72,3.47
S201800743,2018,FA2020,15,15,3.45,3.63
S201800743,2018,SP2021,18,15,3.61,3.55
S201800743,2018,FA2021,18,12,3.59,3.75
S201800743,2018,SP2022,15,18,3.88,3.62
S201800743,2018,FA2022,15,15,3.85,3.47
S201800743,2018,SP2023,15,15,3.74,3.64
S201800749,2018,FA2020,18,12,4,4
S201800749,2018,SP2021,12,18,3.95,4
S201800749,2018,FA2021,15,18,3.85,4.0
S201800749,2018,SP2022,12,15,4,4
S201800750,2018,FA2020,15,15,3.98,4
S201800750,2018,SP2021,15,15,4,4
S201800750,2018,FA2021,15,12,3.92,4
S201800750,2018,SP2022,18,18,4,4
S201800750,2018,FA2022,15,15,4,4
S201800750,2018,SP2023,18,15,3.97,3.81
S201800751,2018,FA2020,15,12,3.1,3.37
S201800751,2018,SP2021,15,15,2.95,3.15
S201800751,2018,FA2021,18,15,3.56,3.13
S201800751,2018,SP2022,15,15,3.05,3.11
S201800756,2018,FA2020,15,15,4,3.83
S201800756,2018,SP2021,15,15,4,3.96
S201800756,2018,FA2021,15,15,3.89,4
S201800756,2018,SP2022,15,15,4,4
S201800756,2018,FA2022,12,15,3.72,3.94
S201800756,2018,SP2023,15,15,4,3.93
S201800768,2018,FA2020,15,15,4,3.8
S201800768,2018,SP2021,18,15,3.98,4
S201800768,2018,FA2021,18,15,3.93,3.77
S201800768,2018,SP2022,15,15,3.5,3.84
S201800768,2018,FA2022,15,18,3.75,3.81
S201800768,2018,SP2023,18,15,4,3.77
S201800769,2018,FA2020,15,15,3.89,3.49
S201800769,2018,SP2021,15,15,3.77,3.45
S201800769,2018,FA2021,15,15,3.69,3.53
S201800769,2018,SP2022,18,15,3.44,3.64
S201800769,2018,FA2022,15,12,3.92,3.62
S201800769,2018,SP2023,18,15,3.57,3.54
S201800769,2018,FA2023,15,18,3.62,3.57
S201800769,2018,SP2024,18,15,3.61,3.55
S201800770,2018,FA2020,18,12,3.12,3.59
S201800770,2018,SP2021,12,15,3.4,3.43
S201800770,2018,FA2021,12,15,3.28,3.45
S201800770,2018,SP2022,15,12,3.84,3.35
S201800770,2018,FA2022,15,15,3.2,3.38
S201800770,2018,SP2023,15,15,3.07,3.34
S201800772,2018,FA2020,18,12,4,4
S201800772,2018,SP2021,12,12,4,4
S201800772,2018,FA2021,18,12,4,4
S201800772,2018,SP2022,12,18,4,4
S201800773,2018,FA2020,18,12,3.47,3.48
S201800773,2018,SP2021,12,15,3.72,3.6
S201800773,2018,FA2021,15,15,3.32,3.4
S201800773,2018,SP2022,15,18,3.59,3.52
S201800776,2018,FA2020,12,12,3.89,4
S201800776,2018,SP2021,15,15,3.83,3.96
S201800776,2018,FA2021,12,15,4,4
S201800776,2018,SP2022,15,12,4,3.99
S201800784,2018,FA2020,15,15,3.59,3.31
S201800784,2018,SP2021,15,15,3.19,3.39
S201800784,2018,FA2021,18,15,3.17,3.28
S201800784,2018,SP2022,18,18,3.47,3.29
S201800785,2018,FA2020,15,15,3.6,3.48
S201800785,2018,SP2021,15,15,3.53,3.51
S201800785,2018,FA2021,12,15,3.85,3.51
S201800785,2018,SP2022,15,15,3.16,3.45
S201800794,2018,FA2020,12,18,3.26,3.06
S201800794,2018,SP2021,15,15,3.11,2.99
S201800794,2018,FA2021,15,12,2.81,2.87
S201800794,2018,SP2022,15,12,2.92,3.06
S201800794,2018,FA2022,12,12,2.87,2.81
S201800794,2018,SP2023,15,12,2.77,2.72
S201800796,2018,FA2020,15,18,3.27,3.23
S201800796,2018,SP2021,15,15,3.34,3.21
S201800796,2018,FA2021,15,15,3.47,3.09
S201800796,2018,SP2022,12,15,3.49,3.26
S201800796,2018,FA2022,15,15,3.11,3.16
S201800796,2018,SP2023,15,18,3.86,3.17
S201800796,2018,FA2023,15,15,3.08,3.19
S201800796,2018,SP2024,15,15,3.67,3.37
S201800798,2018,FA2020,15,15,2.35,2.41
S201800798,2018,SP2021,15,12,2.22,2.37
S201800798,2018,FA2021,15,12,2.89,2.35
S201800798,2018,SP2022,15,18,2.12,2.56
S201800800,2018,FA2020,12,15,3.11,3.12
S201800800,2018,SP2021,15,12,3.07,3.27
S201800800,2018,FA2021,15,12,3.02,3.1
S201800800,2018,SP2022,15,15,3.14,3.07
S201800802,2018,FA2020,15,15,3.32,3.13
S201800802,2018,SP2021,15,15,3.05,3.34
S201800802,2018,FA2021,18,12,3.09,3.19
S201800802,2018,SP2022,15,15,3.17,3.15
S201800805,2018,FA2020,18,15,3.14,3.31
S201800805,2018,SP2021,12,12,3.24,3.42
S201800805,2018,FA2021,15,15,3.39,3.36
S201800805,2018,SP2022,15,18,3.3,3.47
S201800807,2018,FA2020,15,12,3.7,3.7
S201800807,2018,SP2021,15,18,3.65,3.77
S201800807,2018,FA2021,15,15,3.78,3.63
S201800807,2018,SP2022,15,12,3.76,3.75
S201800812,2018,FA2020,15,15,2.51,2.94
S201800812,2018,SP2021,15,15,3.16,3.05
S201800812,2018,FA2021,18,15,3.25,2.97
S201800812,2018,SP2022,15,15,3.24,2.86
S201800820,2018,FA2020,15,18,2.92,2.86
S201800820,2018,SP2021,15,18,2.71,2.92
S201800820,2018,FA2021,12,12,3.0,3.0
S201800820,2018,SP2022,15,15,2.88,2.83
S201800820,2018,FA2022,12,15,2.93,2.97
S201800820,2018,SP2023,15,12,3.09,2.86
S201800824,2018,FA2020,15,15,3.75,3.74
S201800824,2018,SP2021,18,15,3.29,3.83
S201800824,2018,FA2021,18,15,3.87,3.58
S201800824,2018,SP2022,12,15,4,3.58
S201800824,2018,FA2022,15,15,3.79,3.57
S201800824,2018,SP2023,15,15,4,3.64
S201800827,2018,FA2020,12,15,3.45,3.28
S201800827,2018,SP2021,18,15,3.14,3.45
S201800827,2018,FA2021,15,15,3.51,3.3
S201800827,2018,SP2022,15,12,3.63,3.3
S201800829,2018,FA2020,15,12,3.47,3.08
S201800829,2018,SP2021,15,15,3.01,3.08
S201800829,2018,FA2021,15,15,3.3,3.0
S201800829,2018,SP2022,15,18,3.11,3.05
S201800830,2018,FA2020,15,15,3.67,3.96
S201800830,2018,SP2021,18,15,3.74,3.97
S201800830,2018,FA2021,12,18,3.74,3.84
S201800830,2018,SP2022,15,12,3.66,3.85
S201800830,2018,FA2022,12,15,4,3.99
S201800830,2018,SP2023,15,12,4,3.89
S201800830,2018,FA2023,12,12,3.76,3.93
S201800830,2018,SP2024,15,15,3.45,3.94
S201800831,2018,FA2020,15,15,3.87,3.93
S201800831,2018,SP2021,18,15,3.92,3.89
S201800831,2018,FA2021,15,18,4,3.98
S201800831,2018,SP2022,15,15,4,4
S201800831,2018,FA2022,12,15,3.96,4
S201800831,2018,SP2023,15,15,4,4
S201800831,2018,FA2023,18,15,4,3.92
S201800831,2018,SP2024,18,15,4,3.77
S201800835,2018,FA2020,15,15,4,3.96
S201800835,2018,SP2021,12,12,4.0,4
S201800835,2018,FA2021,18,15,3.71,4
S201800835,2018,SP2022,15,15,4,3.9
S201800837,2018,FA2020,18,18,3.19,3.16
S201800837,2018,SP2021,15,12,3.46,3.15
S201800837,2018,FA2021,18,15,3.22,3.22
S201800837,2018,SP2022,18,18,2.94,3.11
S201800841,2018,FA2020,18,15,3.59,4
S201800841,2018,SP2021,18,18,4,4
S201800841,2018,FA2021,15,12,4,3.77
S201800841,2018,SP2022,15,15,4,3.97
S201800842,2018,FA2020,15,15,3.97,4
S201800842,2018,SP2021,15,15,3.63,3.78
S201800842,2018,FA2021,15,15,3.94,3.92
S201800842,2018,SP2022,15,18,3.55,3.69
S201800843,2018,FA2020,18,15,3.27,3.18
S201800843,2018,SP2021,15,15,3.19,3.27
S201800843,2018,FA2021,15,15,2.66,3.14
S201800843,2018,SP2022,15,15,3.1,3.15
S201800843,2018,FA2022,15,18,3.38,3.24
S201800843,2018,SP2023,15,15,3.37,3.27
S201800846,2018,FA2020,15,15,2.99,3.24
S201800846,2018,SP2021,15,15,2.87,3.13
S201800846,2018,FA2021,15,12,3.04,3.09
S201800846,2018,SP2022,15,15,2.89,3.13
S201800847,2018,FA2020,15,15,2.5,2.56
S201800847,2018,SP2021,15,18,2.63,2.79
S201800847,2018,FA2021,15,15,2.97,2.73
S201800847,2018,SP2022,15,15,2.55,2.59
S201800850,2018,FA2020,15,15,3.57,3.81
S201800850,2018,SP2021,12,12,3.81,3.88
S201800850,2018,FA2021,15,15,3.79,3.87
S201800850,2018,SP2022,12,15,4,3.74
S201800854,2018,FA2020,15,15,3.53,3.62
S201800854,2018,SP2021,18,15,3.64,3.66
S201800854,2018,FA2021,12,12,3.57,3.74
S201800854,2018,SP2022,15,15,3.63,3.81
S201800854,2018,FA2022,15,15,3.66,3.81
S201800854,2018,SP2023,15,15,4,3.68
S201800856,2018,FA2020,18,15,3.79,3.38
S201800856,2018,SP2021,15,15,3.21,3.49
S201800856,2018,FA2021,15,15,3.4,3.32
S201800856,2018,SP2022,18,15,3.5,3.38
S201800856,2018,FA2022,15,12,3.54,3.52
