student_id,assignment
S201701439,0
S201701440,1
S201701441,1
S201701442,0
S201701443,0
S201701444,0
S201701445,0
S201701446,1
S201701447,0
S201701448,0
S201701449,0
S201701450,1
S201701451,0
S201701452,1
S201701453,1
S201701454,0
S201701455,1
S201701456,1
S201701457,0
S201701458,0
S201701459,0
S201701460,1
S201701461,0
S201701462,0
S201701463,0
S201701464,0
S201701465,1
S201701466,0
S201701467,0
S201701468,0
S201701469,1
S201701470,0
S201701471,1
S201701472,0
S201701473,0
S201701474,0
S201701475,0
S201701476,0
S201701477,0
S201701478,0
S201701479,0
S201701480,0
S201701481,0
S201701482,1
S201701483,0
S201701484,0
S201701485,0
S201701486,0
S201701487,0
S201701488,1
S201701489,0
S201701490,0
S201701491,0
S201701492,0
S201701493,0
S201701494,0
S201701495,0
S201701496,0
S201701497,0
S201701498,0
S201701499,0
S201701500,1
S201701501,0
S201701502,0
S201701503,0
S201701504,0
S201701505,1
S201701506,0
S201701507,1
S201701508,1
S201701509,1
S201701510,0
S201701511,1
S201701512,0
S201701513,1
S201701514,0
S201701515,0
S201701516,0
S201701517,0
S201701518,0
S201701519,0
S201701520,0
S201701521,0
S201701522,0
S201701523,0
S201701524,0
S201701525,0
S201701526,0
S201701527,0
S201701528,1
S201701529,0
S201701530,0
S201701531,1
S201701532,0
S201701533,0
S201701534,0
S201701535,1
S201701536,1
S201701537,0
S201701538,0
S201701539,0
S201701540,1
S201701541,0
S201701542,1
S201701543,1
S201701544,0
S201701545,1
S201701546,0
S201701547,0
S201701548,0
S201701549,1
S201701550,1
S201701551,0
S201701552,0
S201701553,0
S201701554,0
S201701555,0
S201701556,1
S201701557,0
S201701558,0
S201701559,0
S201701560,0
S201701561,0
S201701562,1
S201701563,0
S201701564,0
S201701565,0
S201701566,0
S201701567,0
S201701568,0
S201701569,1
S201701570,0
S201701571,1
S201701572,0
S201701573,1
S201701574,1
S201701575,0
S201701576,0
S201701577,1
S201701578,0
S201701579,0
S201701580,0
S201701581,1
S201701582,0
S201701583,0
S201701584,1
S201701585,1
S201701586,0
S201701587,1
S201701588,0
S201701589,0
S201701590,1
S201701591,0
S201701592,0
S201701593,0
S201701594,0
S201701595,0
S201701596,0
S201701597,0
S201701598,1
S201701599,1
S201701600,0
S201701601,0
S201701602,0
S201701603,0
S201701604,0
S201701605,0
S201701606,0
S201701607,1
S201701608,0
S201701609,0
S201701610,1
S201701611,0
S201701612,0
S201701613,0
S201701614,0
S201701615,0
S201701616,0
S201701617,0
S201701618,1
S201701619,1
S201701620,1
S201701621,0
S201701622,1
S201701623,1
S201701624,1
S201701625,0
S201701626,1
S201701627,1
S201701628,1
S201701629,0
S201701630,0
S201701631,0
S201701632,0
S201701633,1
S201701634,0
S201701635,0
S201701636,1
S201701637,1
S201701638,0
S201701639,0
S201701640,0
S201701641,1
S201701642,1
S201701643,0
S201701644,0
S201701645,1
S201701646,0
S201701647,1
S201701648,0
S201701649,1
S201701650,0
S201701651,0
S201701652,0
S201701653,0
S201701654,0
S201701655,1
S201701656,0
S201701657,0
S201701658,1
S201701659,0
S201701660,0
S201701661,1
S201701662,1
S201701663,0
S201701664,1
S201701665,1
S201701666,0
S201701667,1
S201701668,0
S201701669,0
S201701670,1
S201701671,1
S201701672,0
S201701673,0
S201701674,0
S201701675,0
S201701676,1
S201701677,1
S201701678,0
S201701679,1
S201701680,1
S201701681,0
S201701682,0
S201701683,1
S201701684,1
S201701685,1
S201701686,0
S201701687,1
S201701688,1
S201701689,0
S201701690,0
S201701691,0
S201701692,0
S201701693,0
S201701694,0
S201701695,0
S201701696,0
S201701697,0
S201701698,1
S201701699,1
S201701700,0
S201701701,0
S201701702,0
S201701703,0
S201701704,1
S201701705,1
S201701706,1
S201701707,0
S201701708,0
S201701709,1
S201701710,0
S201701711,1
S201701712,0
S201701713,0
S201701714,0
S201701715,0
S201701716,0
S201701717,0
S201701718,1
S201701719,0
S201701720,0
S201701721,0
S201701722,0
S201701723,0
S201701724,0
S201701725,0
S201701726,1
S201701727,0
S201701728,1
S201701729,0
S201701730,0
S201701731,1
S201701732,0
S201701733,1
S201701734,1
S201701735,0
S201701736,1
S201701737,1
S201701738,0
S201701739,0
S201701740,1
S201701741,0
S201701742,0
S201701743,0
S201701744,0
S201701745,0
S201701746,1
S201701747,1
S201701748,0
S201701749,0
S201701750,1
S201701751,1
S201701752,0
S201701753,0
S201701754,0
S201701755,1
S201701756,0
S201701757,0
S201701758,0
S201701759,0
S201701760,1
S201701761,0
S201701762,0
S201701763,1
S201701764,0
S201701765,0
S201701766,1
S201701767,1
S201701768,1
S201701769,1
S201701770,0
S201701771,0
S201701772,0
S201701773,0
S201701774,0
S201701775,1
S201701776,0
S201701777,1
S201701778,0
S201701779,0
S201701780,0
S201701781,0
S201701782,1
S201701783,0
S201701784,0
S201701785,1
S201701786,0
S201701787,0
S201701788,1
S201701789,1
S201701790,0
S201701791,1
S201701792,0
S201701793,1
S201701794,1
S201701795,1
S201701796,0
S201701797,0
S201701798,0
S201701799,0
S201701800,0
S201701801,1
S201701802,0
S201701803,1
S201701804,1
S201701805,1
S201701806,0
S201701807,1
S201701808,0
S201701809,0
S201701810,0
S201701811,1
S201701812,0
S201701813,0
S201701814,0
S201701815,0
S201701816,0
S201701817,1
S201701818,0
S201701819,0
S201701820,1
S201701821,0
S201701822,0
S201701823,1
S201701824,0
S201701825,1
S201701826,0
S201701827,0
S201701828,0
S201701829,0
S201701830,1
S201701831,0
S201701832,1
S201701833,1
S201701834,0
S201701835,0
S201701836,1
S201701837,0
S201701838,0
S201701839,1
S201701840,0
S201701841,1
S201701842,0
S201701843,1
S201701844,1
S201701845,0
S201701846,1
S201701847,0
S201701848,0
S201701849,1
S201701850,1
S201701851,1
S201701852,1
S201701853,0
S201701854,0
S201701855,0
S201701856,0
S201701857,1
S201701858,0
S201701859,1
S201701860,0
S201701861,0
S201701862,0
S201701863,1
S201701864,0
S201701865,0
S201701866,0
S201701867,1
S201701868,0
S201701869,0
S201701870,0
S201701871,0
S201701872,0
S201701873,0
S201701874,1
S201701875,1
S201701876,0
S201701877,1
S201701878,1
S201701879,0
S201701880,1
S201701881,0
S201701882,1
S201701883,1
S201701884,0
S201701885,1
S201701886,0
S201701887,0
S201701888,0
S201701889,0
S201701890,0
S201701891,1
S201701892,0
S201701893,0
S201701894,0
S201701895,0
S201701896,1
S201701897,1
S201701898,0
S201701899,0
S201701900,0
S201701901,0
S201701902,0
S201701903,1
S201701904,1
S201701905,0
S201701906,0
S201701907,0
S201701908,0
S201701909,1
S201701910,1
S201701911,1
S201701912,0
S201701913,0
S201701914,1
S201701915,0
S201701916,0
S201701917,0
S201701918,1
S201701919,0
S201701920,0
S201701921,0
S201701922,0
S201701923,1
S201701924,0
S201701925,0
S201701926,0
S201701927,0
S201701928,0
S201701929,0
S201701930,1
S201701931,1
S201701932,1
S201701933,0
S201701934,0
S201701935,0
S201701936,0
S201701937,0
S201701938,0
S201701939,0
S201701940,1
S201701941,1
S201701942,1
S201701943,0
S201701944,1
S201701945,0
S201701946,0
S201701947,1
S201701948,0
S201701949,1
S201701950,1
S201701951,0
S201701952,0
S201701953,0
S201701954,0
S201701955,0
S201701956,1
S201701957,0
S201701958,0
S201701959,0
S201701960,0
S201701961,1
S201701962,1
S201701963,0
S201701964,0
S201701965,1
S201701966,0
S201701967,1
S201701968,0
S201701969,1
S201701970,0
S201701971,1
S201701972,0
S201701973,0
S201701974,0
S201701975,1
S201701976,1
S201701977,1
S201701978,0
S201701979,1
S201701980,1
S201701981,0
S201701982,1
S201701983,1
S201701984,0
S201701985,1
S201701986,0
S201701987,1
S201701988,1
S201701989,0
S201701990,0
S201701991,0
S201701992,1
S201701993,0
S201701994,0
S201701995,1
S201701996,1
S201701997,0
S201701998,0
S201701999,0
S201702000,0
S201702001,0
S201702002,0
S201702003,0
S201702004,0
S201702005,1
S201702006,0
S201702007,1
S201702008,0
S201702009,0
S201702010,1
S201702011,0
S201702012,1
S201702013,0
S201702014,0
S201702015,0
S201702016,1
S201702017,0
S201702018,1
S201702019,0
S201702020,1
S201702021,1
S201702022,0
S201702023,0
S201702024,0
S201702025,0
S201702026,0
S201702027,1
S201702028,1
S201702029,0
S201702030,0
S201702031,1
S201702032,1
S201702033,0
S201702034,0
S201702035,0
S201702036,0
S201702037,0
S201702038,0
S201702039,0
S201702040,0
S201702041,1
S201702042,1
S201702043,0
S201702044,1
S201702045,0
S201702046,1
S201702047,1
S201702048,1
S201702049,0
S201702050,0
S201702051,0
S201702052,0
S201702053,0
S201702054,0
S201702055,1
S201702056,1
S201702057,0
S201702058,0
S201702059,0
S201702060,1
S201702061,0
S201702062,0
S201702063,0
S201702064,1
S201702065,0
S201702066,0
S201702067,1
S201702068,0
S201702069,0
S201702070,1
S201702071,0
S201702072,1
S201702073,0
S201702074,1
S201702075,0
S201702076,1
S201702077,1
S201702078,1
S201702079,0
S201702080,1
S201702081,0
S201702082,0
S201702083,1
S201702084,1
S201702085,0
S201702086,1
S201702087,0
S201702088,0
S201702089,1
S201702090,1
S201702091,0
S201702092,0
S201702093,1
S201702094,1
S201702095,0
S201702096,1
S201702097,1
S201702098,1
S201702099,1
S201702100,1
S201702101,1
S201702102,0
S201702103,1
S201702104,0
S201702105,0
S201702106,0
S201702107,0
S201702108,0
S201702109,0
S201702110,0
S201702111,1
S201702112,0
S201702113,0
S201702114,0
S201702115,1
S201702116,0
S201702117,1
S201702118,0
S201702119,1
S201702120,1
S201702121,0
S201702122,1
S201702123,1
S201702124,1
S201702125,1
S201702126,0
S201702127,0
S201702128,1
S201702129,0
S201702130,0
S201702131,0
S201702132,0
S201702133,0
S201702134,1
S201702135,0
S201702136,0
S201702137,0
S201702138,0
S201702139,0
S201702140,0
S201702141,1
S201702142,1
S201702143,0
S201702144,1
S201702145,0
S201702146,0
S201702147,0
S201702148,0
S201702149,0
S201702150,1
S201702151,0
S201702152,0
S201702153,1
S201702154,0
S201702155,0
S201702156,1
S201702157,1
S201702158,0
S201702159,0
S201702160,0
S201702161,0
S201702162,0
S201702163,0
S201702164,0
S201702165,0
S201702166,1
S201702167,1
S201702168,1
S201702169,0
S201702170,1
S201702171,0
S201702172,0
S201702173,0
S201702174,1
S201702175,0
S201702176,0
S201702177,0
S201702178,1
S201702179,0
S201702180,0
S201702181,1
S201702182,0
S201702183,0
S201702184,1
S201702185,1
S201702186,1
S201702187,0
S201702188,1
S201702189,0
S201702190,1
S201702191,1
S201702192,0
S201702193,0
S201702194,1
S201702195,0
S201702196,0
S201702197,1
S201702198,1
S201702199,0
S201702200,1
S201702201,0
S201702202,1
S201702203,1
S201702204,0
S201702205,1
S201702206,0
S201702207,0
S201702208,0
S201702209,0
S201702210,0
S201702211,0
S201702212,1
S201702213,0
S201702214,1
S201702215,1
S201702216,0
S201702217,0
S201702218,0
S201702219,0
S201702220,0
S201702221,0
S201702222,0
S201702223,1
S201702224,1
S201702225,0
S201702226,1
S201702227,1
S201702228,0
S201702229,1
S201702230,1
S201702231,0
S201702232,0
S201702233,0
S201702234,1
S201702235,1
S201702236,1
S201702237,1
S201702238,0
S201702239,0
S201702240,1
S201702241,0
S201702242,1
S201702243,1
S201702244,0
S201702245,0
S201702246,1
S201702247,0
S201702248,0
S201702249,1
S201702250,0
S201702251,0
S201702252,0
S201702253,1
S201702254,0
S201702255,1
S201702256,0
S201702257,0
S201702258,1
S201702259,0
S201702260,1
S201702261,1
S201702262,0
S201702263,0
S201702264,0
S201702265,1
S201702266,0
S201702267,0
S201702268,1
S201702269,0
S201702270,0
S201702271,0
S201702272,0
S201702273,0
S201702274,0
S201702275,0
S201702276,0
S201702277,0
S201702278,0
S201702279,1
S201702280,0
S201702281,1
S201702282,1
S201702283,1
S201702284,0
S201702285,1
S201702286,0
S201702287,1
S201702288,1
S201702289,0
S201702290,0
S201702291,0
S201702292,1
S201702293,0
S201702294,0
S201702295,1
S201702296,1
S201702297,0
S201702298,0
S201702299,1
S201702300,1
S201702301,0
S201702302,0
S201702303,1
S201702304,0
S201702305,1
S201702306,0
S201702307,1
S201702308,0
S201702309,0
S201702310,0
S201702311,1
S201702312,1
S201702313,0
S201702314,0
S201702315,0
S201702316,1
S201702317,0
S201702318,0
S201702319,0
S201702320,0
S201702321,0
S201702322,0
S201702323,1
S201702324,0
S201702325,0
S201702326,0
S201702327,0
S201702328,1
S201702329,1
S201702330,1
S201702331,0
S201702332,0
S201702333,0
S201702334,1
S201702335,1
S201702336,0
S201702337,0
S201702338,0
S201702339,0
S201702340,1
S201702341,1
S201702342,0
S201702343,0
S201702344,0
S201702345,1
S201702346,0
S201702347,0
S201702348,1
S201702349,1
S201702350,1
S201702351,0
S201702352,1
S201702353,0
S201702354,0
S201702355,0
S201702356,1
S201702357,1
S201702358,1
S201702359,1
S201702360,1
S201702361,1
S201702362,0
S201702363,0
S201702364,0
S201702365,1
S201702366,1
S201702367,0
S201702368,0
S201702369,1
S201702370,0
S201702371,1
S201702372,0
S201702373,1
S201702374,1
S201702375,0
S201702376,0
S201702377,1
S201702378,1
S201702379,0
S201702380,0
S201702381,1
S201702382,0
S201702383,0
S201702384,0
S201702385,0
S201702386,0
S201702387,0
S201702388,0
S201702389,0
S201702390,0
S201702391,0
S201702392,0
S201702393,0
S201702394,0
S201702395,0
S201702396,1
S201702397,0
S201702398,1
S201702399,0
S201702400,0
S201702401,1
S201702402,1
S201702403,0
S201702404,1
S201702405,1
S201702406,0
S201702407,0
S201702408,0
S201702409,1
S201702410,0
S201702411,0
S201702412,0
S201702413,1
S201702414,1
S201702415,1
S201702416,0
S201702417,0
S201702418,0
S201702419,1
S201702420,0
S201702421,0
S201702422,0
S201702423,0
S201702424,0
S201702425,1
S201702426,1
S201702427,0
S201702428,1
S201702429,1
S201702430,0
S201702431,0
S201702432,0
S201702433,1
S201702434,0
S201702435,0
S201702436,0
S201702437,0
S201702438,0
S201702439,0
S201702440,1
S201702441,0
S201702442,1
S201702443,0
S201702444,1
S201702445,0
S201702446,0
S201702447,0
S201702448,1
S201702449,0
S201702450,1
S201702451,0
S201702452,0
S201702453,0
S201702454,1
S201702455,0
S201702456,1
S201702457,0
S201702458,0
S201702459,1
S201702460,1
S201702461,0
S201702462,0
S201702463,0
S201702464,0
S201702465,1
S201702466,1
S201702467,1
S201702468,1
S201702469,0
S201702470,1
S201702471,0
S201702472,1
S201702473,0
S201702474,1
S201702475,0
S201702476,0
S201702477,1
S201702478,1
S201702479,0
S201702480,0
S201702481,0
S201702482,0
S201702483,0
S201702484,0
S201702485,0
S201702486,0
S201702487,0
S201702488,0
S201702489,0
S201702490,0
S201702491,0
S201702492,1
S201702493,0
S201702494,1
S201702495,1
S201702496,1
S201702497,0
S201702498,1
S201702499,0
S201702500,1
S201702501,0
S201702502,0
S201702503,0
S201702504,0
S201702505,1
S201702506,0
S201702507,1
S201702508,0
S201702509,0
S201702510,0
S201702511,1
S201702512,1
S201702513,0
S201702514,0
S201702515,0
S201702516,0
S201702517,0
S201702518,0
S201702519,0
S201702520,1
S201702521,0
S201702522,0
S201702523,0
S201702524,1
S201702525,1
S201702526,1
S201702527,1
S201702528,0
S201702529,1
S201702530,1
S201702531,1
S201702532,0
S201702533,0
S201702534,0
S201702535,0
S201702536,0
S201702537,0
S201702538,0
S201702539,0
S201702540,0
S201702541,0
S201702542,1
S201702543,0
S201702544,0
S201702545,0
S201702546,0
S201702547,1
S201702548,0
S201702549,0
S201702550,1
S201702551,1
S201702552,0
S201702553,0
S201702554,0
S201702555,1
S201702556,0
S201702557,0
S201702558,0
S201702559,0
S201702560,0
S201702561,0
S201702562,0
S201702563,1
S201702564,0
S201702565,0
S201702566,1
S201702567,0
S201702568,0
S201702569,1
S201702570,0
S201702571,1
S201702572,0
S201702573,1
S201702574,1
S201702575,1
S201702576,0
S201702577,0
S201702578,1
S201702579,0
S201702580,0
S201702581,0
S201702582,0
S201702583,1
S201702584,1
S201702585,1
S201702586,1
S201702587,0
S201702588,0
S201702589,0
S201702590,1
S201702591,1
S201702592,1
S201702593,1
S201702594,0
S201702595,0
S201702596,1
S201702597,0
S201702598,0
S201702599,1
S201702600,1
S201702601,0
S201702602,1
S201702603,1
S201702604,1
S201702605,0
S201702606,1
S201702607,1
S201702608,0
S201702609,1
S201702610,1
S201702611,0
S201702612,1
S201702613,0
S201702614,0
S201702615,1
S201702616,0
S201702617,1
S201702618,1
S201702619,0
S201702620,0
S201702621,0
S201702622,1
S201702623,0
S201702624,0
S201702625,0
S201702626,0
S201702627,0
S201702628,0
S201702629,0
S201702630,0
S201702631,0
S201702632,1
S201702633,0
S201702634,1
S201702635,0
S201702636,1
S201702637,0
S201702638,0
S201702639,0
S201702640,1
S201702641,0
S201702642,0
S201702643,1
S201702644,1
S201702645,0
S201702646,1
S201702647,0
S201702648,0
S201702649,0
S201702650,1
S201702651,0
S201702652,0
S201702653,1
S201702654,0
S201702655,0
S201702656,1
S201702657,0
S201702658,0
S201702659,0
S201702660,1
S201702661,0
S201702662,1
S201702663,0
S201702664,0
S201702665,0
S201702666,1
S201702667,1
S201702668,1
S201702669,1
S201702670,1
S201702671,1
S201702672,1
S201702673,0
S201702674,0
S201702675,1
S201702676,1
S201702677,0
S201702678,1
S201702679,1
S201702680,1
S201702681,1
S201702682,1
S201702683,0
S201702684,0
S201702685,1
S201702686,0
S201702687,1
S201702688,0
S201702689,0
S201702690,0
S201702691,0
S201702692,1
S201702693,0
S201702694,0
S201702695,1
S201702696,1
S201702697,1
S201702698,0
S201702699,1
S201702700,0
S201702701,1
S201702702,0
S201702703,0
S201702704,1
S201702705,0
S201702706,0
S201702707,0
S201702708,1
S201702709,0
S201702710,1
S201702711,0
S201702712,0
S201702713,0
S201702714,0
S201702715,0
S201702716,1
S201702717,0
S201702718,0
S201702719,0
S201702720,0
S201702721,1
S201702722,1
S201702723,0
S201702724,0
S201702725,0
S201702726,0
S201702727,1
S201702728,1
S201702729,0
S201702730,0
S201702731,0
S201702732,0
S201702733,0
S201702734,0
S201702735,0
S201702736,0
S201702737,1
S201702738,0
S201702739,0
S201702740,0
S201702741,0
S201702742,0
S201702743,1
S201702744,1
S201702745,0
S201702746,1
S201702747,1
S201702748,0
S201702749,1
S201702750,0
S201702751,0
S201702752,0
S201702753,0
S201702754,0
S201702755,1
S201702756,0
S201702757,0
S201702758,0
S201702759,1
S201702760,0
S201702761,1
S201702762,1
S201702763,1
S201702764,1
S201702765,0
S201702766,0
S201702767,0
S201702768,0
S201702769,0
S201702770,0
S201702771,0
S201702772,1
S201702773,0
S201702774,1
S201702775,1
S201702776,1
S201702777,0
S201702778,0
S201702779,0
S201702780,0
S201702781,0
S201702782,0
S201702783,0
S201702784,0
S201702785,1
S201702786,1
S201702787,1
S201702788,0
S201702789,0
S201702790,0
S201702791,1
S201702792,1
S201702793,1
S201702794,0
S201702795,0
S201702796,0
S201702797,1
S201702798,1
S201702799,1
S201702800,1
S201702801,0
S201702802,0
S201702803,0
S201702804,0
S201702805,0
S201702806,1
S201702807,0
S201702808,1
S201702809,0
S201702810,0
S201702811,1
S201702812,0
S201702813,1
S201702814,0
S201702815,1
S201702816,0
S201702817,1
S201702818,0
S201702819,0
S201702820,0
S201702821,0
S201702822,0
S201702823,0
S201702824,0
S201702825,0
S201702826,1
S201702827,0
S201702828,0
S201702829,0
S201702830,1
S201702831,0
S201702832,0
S201702833,1
S201702834,0
S201702835,1
S201702836,0
S201702837,1
S201702838,0
S201702839,0
S201702840,0
S201702841,1
S201702842,0
S201702843,0
S201702844,1
S201702845,1
S201702846,1
S201702847,1
S201702848,1
S201702849,0
S201702850,1
S201702851,1
S201702852,0
S201702853,0
S201702854,1
S201702855,0
S201702856,1
S201702857,0
S201702858,0
S201702859,1
S201702860,1
S201702861,1
S201702862,0
S201702863,1
S201702864,0
S201702865,1
S201702866,1
S201702867,0
S201702868,0
S201702869,1
S201702870,0
S201702871,0
S201702872,1
S201702873,0
S201702874,0
S201702875,0
S201702876,0
S201702877,0
S201702878,1
S201702879,0
S201702880,1
S201702881,1
S201702882,1
S201702883,0
S201702884,1
S201702885,0
S201702886,0
S201702887,0
S201702888,0
S201702889,0
S201702890,0
S201702891,0
S201702892,0
S201702893,0
S201702894,0
S201702895,1
S201702896,0
S201702897,0
S201702898,0
S201702899,1
S201702900,1
S201702901,1
S201702902,0
S201702903,0
S201702904,0
S201702905,0
S201702906,1
S201702907,0
S201702908,1
S201702909,0
S201702910,1
S201702911,1
S201702912,0
S201702913,1
S201702914,0
S201702915,0
S201702916,0
S201702917,1
S201702918,1
S201702919,0
S201702920,0
S201702921,0
S201702922,0
S201702923,1
S201702924,0
S201702925,0
S201702926,1
S201702927,1
S201702928,0
S201702929,0
S201702930,0
S201702931,1
S201702932,1
S201702933,0
S201702934,0
S201702935,0
S201702936,1
S201702937,0
S201702938,0
S201702939,0
S201702940,0
S201702941,1
S201702942,1
S201702943,1
S201702944,0
S201702945,0
S201702946,0
S201702947,1
S201702948,1
S201702949,1
S201702950,1
S201702951,0
S201702952,0
S201702953,0
S201702954,1
S201702955,0
S201702956,0
S201702957,0
S201702958,1
S201702959,0
S201702960,1
S201702961,1
S201702962,0
S201702963,1
S201702964,0
S201702965,1
S201702966,0
S201702967,1
S201702968,0
S201702969,0
S201702970,0
S201702971,1
S201702972,0
S201702973,1
S201702974,0
S201702975,0
S201702976,1
S201702977,1
S201702978,0
S201702979,0
S201702980,1
S201702981,0
S201702982,0
S201702983,0
S201702984,0
S201702985,0
S201702986,0
S201702987,1
S201702988,0
S201702989,0
S201702990,1
S201702991,0
S201702992,1
S201702993,0
S201702994,0
S201702995,1
S201702996,0
S201702997,0
S201702998,0
S201702999,0
S201703000,1
S201703001,0
S201703002,0
S201703003,0
S201703004,0
S201703005,0
S201703006,0
S201703007,1
S201703008,0
S201703009,0
S201703010,0
S201703011,0
S201703012,1
S201703013,0
S201703014,0
S201703015,0
S201703016,0
S201703017,0
S201703018,1
S201703019,0
S201703020,1
S201703021,0
S201703022,0
S201703023,0
S201703024,1
S201703025,1
S201703026,0
S201703027,0
S201703028,0
S201703029,1
S201703030,1
S201703031,0
S201703032,0
S201703033,1
S201703034,1
S201703035,1
S201703036,0
S201703037,0
S201703038,0
S201703039,1
S201703040,1
S201703041,0
S201703042,0
S201703043,0
S201703044,0
S201703045,0
S201703046,1
S201703047,1
S201703048,0
S201703049,0
S201703050,0
S201703051,1
S201703052,1
S201703053,0
S201703054,0
S201703055,0
S201703056,1
S201703057,1
S201703058,1
S201703059,0
S201703060,0
S201800001,0
S201800002,0
S201800003,1
S201800004,0
S201800005,0
S201800006,1
S201800007,1
S201800008,1
S201800009,0
S201800010,0
S201800011,0
S201800012,0
S201800013,1
S201800014,0
S201800015,1
S201800016,1
S201800017,1
S201800018,0
S201800019,1
S201800020,0
S201800021,0
S201800022,0
S201800023,1
S201800024,0
S201800025,0
S201800026,0
S201800027,0
S201800028,0
S201800029,1
S201800030,0
S201800031,1
S201800032,1
S201800033,0
S201800034,0
S201800035,1
S201800036,1
S201800037,0
S201800038,0
S201800039,0
S201800040,0
S201800041,0
S201800042,1
S201800043,0
S201800044,0
S201800045,1
S201800046,0
S201800047,1
S201800048,1
S201800049,0
S201800050,0
S201800051,1
S201800052,1
S201800053,0
S201800054,1
S201800055,1
S201800056,0
S201800057,1
S201800058,0
S201800059,1
S201800060,0
S201800061,1
S201800062,0
S201800063,0
S201800064,0
S201800065,1
S201800066,0
S201800067,0
S201800068,1
S201800069,0
S201800070,1
S201800071,0
S201800072,1
S201800073,1
S201800074,0
S201800075,1
S201800076,1
S201800077,0
S201800078,0
S201800079,1
S201800080,0
S201800081,1
S201800082,0
S201800083,0
S201800084,1
S201800085,0
S201800086,0
S201800087,0
S201800088,0
S201800089,0
S201800090,0
S201800091,0
S201800092,1
S201800093,0
S201800094,0
S201800095,1
S201800096,1
S201800097,0
S201800098,1
S201800099,1
S201800100,0
S201800101,1
S201800102,0
S201800103,0
S201800104,1
S201800105,0
S201800106,0
S201800107,1
S201800108,1
S201800109,1
S201800110,0
S201800111,0
S201800112,0
S201800113,0
S201800114,1
S201800115,0
S201800116,0
S201800117,0
S201800118,0
S201800119,0
S201800120,1
S201800121,0
S201800122,1
S201800123,1
S201800124,0
S201800125,1
S201800126,0
S201800127,1
S201800128,0
S201800129,0
S201800130,0
S201800131,0
S201800132,0
S201800133,0
S201800134,0
S201800135,1
S201800136,0
S201800137,1
S201800138,1
S201800139,0
S201800140,1
S201800141,1
S201800142,0
S201800143,1
S201800144,0
S201800145,1
S201800146,0
S201800147,0
S201800148,0
S201800149,0
S201800150,1
S201800151,1
S201800152,0
S201800153,1
S201800154,0
S201800155,1
S201800156,0
S201800157,0
S201800158,1
S201800159,0
S201800160,1
S201800161,0
S201800162,0
S201800163,0
S201800164,0
S201800165,0
S201800166,0
S201800167,0
S201800168,0
S201800169,0
S201800170,1
S201800171,0
S201800172,1
S201800173,1
S201800174,1
S201800175,0
S201800176,0
S201800177,0
S201800178,1
S201800179,1
S201800180,0
S201800181,1
S201800182,0
S201800183,0
S201800184,1
S201800185,0
S201800186,0
S201800187,0
S201800188,0
S201800189,1
S201800190,1
S201800191,0
S201800192,0
S201800193,1
S201800194,1
S201800195,0
S201800196,0
S201800197,0
S201800198,1
S201800199,0
S201800200,0
S201800201,0
S201800202,0
S201800203,1
S201800204,0
S201800205,0
S201800206,1
S201800207,0
S201800208,1
S201800209,1
S201800210,0
S201800211,1
S201800212,0
S201800213,1
S201800214,1
S201800215,0
S201800216,0
S201800217,1
S201800218,0
S201800219,1
S201800220,1
S201800221,0
S201800222,0
S201800223,0
S201800224,1
S201800225,1
S201800226,1
S201800227,0
S201800228,1
S201800229,0
S201800230,1
S201800231,0
S201800232,0
S201800233,0
S201800234,0
S201800235,0
S201800236,0
S201800237,0
S201800238,1
S201800239,0
S201800240,1
S201800241,1
S201800242,1
S201800243,0
S201800244,0
S201800245,0
S201800246,1
S201800247,0
S201800248,1
S201800249,1
S201800250,1
S201800251,0
S201800252,1
S201800253,1
S201800254,0
S201800255,1
S201800256,0
S201800257,1
S201800258,1
S201800259,0
S201800260,0
S201800261,0
S201800262,0
S201800263,0
S201800264,0
S201800265,0
S201800266,0
S201800267,0
S201800268,0
S201800269,0
S201800270,1
S201800271,1
S201800272,0
S201800273,0
S201800274,0
S201800275,1
S201800276,0
S201800277,1
S201800278,1
S201800279,0
S201800280,0
S201800281,0
S201800282,0
S201800283,0
S201800284,0
S201800285,1
S201800286,0
S201800287,1
S201800288,0
S201800289,0
S201800290,0
S201800291,0
S201800292,0
S201800293,0
S201800294,0
S201800295,1
S201800296,1
S201800297,0
S201800298,1
S201800299,0
S201800300,0
S201800301,1
S201800302,0
S201800303,1
S201800304,0
S201800305,1
S201800306,1
S201800307,0
S201800308,1
S201800309,0
S201800310,0
S201800311,0
S201800312,1
S201800313,0
S201800314,0
S201800315,1
S201800316,0
S201800317,1
S201800318,0
S201800319,0
S201800320,1
S201800321,0
S201800322,0
S201800323,0
S201800324,0
S201800325,0
S201800326,0
S201800327,1
S201800328,0
S201800329,0
S201800330,0
S201800331,1
S201800332,0
S201800333,1
S201800334,0
S201800335,0
S201800336,0
S201800337,1
S201800338,0
S201800339,0
S201800340,0
S201800341,0
S201800342,0
S201800343,0
S201800344,0
S201800345,0
S201800346,1
S201800347,0
S201800348,0
S201800349,0
S201800350,0
S201800351,0
S201800352,0
S201800353,1
S201800354,1
S201800355,1
S201800356,0
S201800357,0
S201800358,1
S201800359,1
S201800360,0
S201800361,0
S201800362,0
S201800363,1
S201800364,0
S201800365,0
S201800366,0
S201800367,1
S201800368,0
S201800369,0
S201800370,0
S201800371,0
S201800372,0
S201800373,1
S201800374,1
S201800375,0
S201800376,0
