graduate_id,institution_id,cohort_year,field_of_study,cum_gpa,first_gen,rural_origin
G2018008265,U01,2021,HUM,2.617,0,1
G2018008268,U08,2021,BUS,2.945,1,0
G2018008269,U01,2021,STEM,3.249,1,0
G2018008270,U01,2021,HLT,2.93,0,0
G2018008273,U04,2021,SOC,2.571,0,0
G2018008275,U08,2021,SOC,3.268,0,0
G2018008284,U06,2021,HUM,2.88,0,0
G2018008287,U03,2021,SOC,3.006,1,0
G2018008292,U06,2021,SOC,4.0,0,1
G2018008294,U07,2021,BUS,3.161,1,0
G2018008296,U08,2021,BUS,4.0,1,0
G2018008298,U08,2021,STEM,3.416,0,1
G2018008305,U08,2021,SOC,3.104,1,0
G2018008306,U04,2021,BUS,3.614,1,0
G2018008307,U07,2021,HUM,2.949,0,1
G2018008308,U08,2021,SOC,2.682,0,0
G2018008316,U05,2021,STEM,3.673,1,0
G2018008323,U03,2021,BUS,2.402,0,0
G2018008324,U06,2021,EDU,2.915,0,0
G2018008325,U01,2021,BUS,3.119,0,0
G2018008339,U08,2021,HUM,2.983,0,0
G2018008340,U01,2021,BUS,3.196,0,0
G2018008344,U06,2021,BUS,3.624,0,0
G2018008348,U02,2021,STEM,2.317,0,0
G2018008350,U06,2021,BUS,2.461,0,0
G2018008351,U08,2021,STEM,3.063,1,0
G2018008352,U05,2021,SOC,3.082,1,0
G2018008360,U01,2021,HLT,3.459,0,0
G2018008365,U01,2021,BUS,3.343,0,1
G2018008373,U07,2021,HUM,3.282,1,0
G2018008375,U04,2021,SOC,3.365,1,0
G2018008380,U01,2021,HUM,3.172,0,0
G2018008381,U03,2021,STEM,2.955,0,1
G2018008383,U08,2021,SOC,3.186,1,0
G2018008384,U08,2021,HUM,4.0,1,0
G2018008390,U01,2021,STEM,3.132,0,1
G2018008392,U04,2021,STEM,3.421,1,0
G2018008399,U07,2021,STEM,3.208,0,0
G2018008403,U02,2021,STEM,3.179,0,0
G2018008409,U04,2021,BUS,3.848,0,1
G2018008413,U05,2021,STEM,3.272,0,0
G2018008414,U05,2021,EDU,2.98,0,0
G2018008421,U01,2021,HUM,3.151,0,0
G2018008436,U03,2021,EDU,3.267,0,1
G2018008439,U02,2021,BUS,3.024,0,0
G2018008442,U08,2021,SOC,2.789,0,0
G2018008444,U05,2021,STEM,2.798,0,0
G2018008458,U04,2021,SOC,2.953,0,0
G2018008459,U06,2021,STEM,4.0,0,1
G2018008464,U08,2021,HLT,2.826,1,0
G2018008465,U03,2021,STEM,3.539,0,1
G2018008467,U04,2021,STEM,3.496,1,0
G2018008468,U05,2021,SOC,2.698,1,0
G2018008471,U05,2021,SOC,2.709,1,0
G2018008474,U04,2021,SOC,2.36,0,0
G2018008476,U06,2021,STEM,2.915,1,0
G2018008483,U08,2021,BUS,2.265,0,0
G2018008484,U08,2021,STEM,3.147,1,0
G2018008488,U07,2021,STEM,2.767,0,0
G2018008492,U03,2021,BUS,3.81,0,1
G2018008496,U01,2021,BUS,3.537,0,0
G2018008506,U02,2021,SOC,2.466,0,0
G2018008518,U07,2021,STEM,3.354,0,0
G2018008525,U07,2021,STEM,3.624,0,0
G2018008530,U05,2021,HLT,3.4,0,0
G2018008532,U06,2021,HLT,2.605,0,1
G2018008535,U08,2021,EDU,3.048,0,0
G2018008536,U03,2021,SOC,2.411,0,1
G2018008538,U07,2021,BUS,3.353,0,0
G2018008540,U04,2021,EDU,3.205,1,0
G2018008541,U05,2021,BUS,3.821,0,0
G2018008545,U03,2021,BUS,3.568,0,0
G2018008548,U07,2021,HLT,3.406,1,0
G2018008555,U05,2021,BUS,2.843,0,0
G2018008556,U08,2021,BUS,3.211,1,0
G2018008561,U07,2021,BUS,2.385,0,0
G2018008573,U01,2021,BUS,3.673,0,0
G2018008593,U01,2021,BUS,2.768,0,0
G2018008595,U08,2021,BUS,2.959,0,0
G2018008596,U04,2021,BUS,2.712,1,0
G2018008605,U02,2021,BUS,3.244,0,1
G2018008610,U06,2021,STEM,3.51,0,0
G2018008614,U01,2021,STEM,3.308,1,1
G2018008616,U01,2021,BUS,3.519,0,0
G2018008622,U08,2021,HLT,3.019,0,1
G2018008635,U04,2021,BUS,3.213,0,0
G2018008649,U07,2021,SOC,3.174,0,1
G2018008658,U03,2021,HLT,3.636,1,1
G2018008660,U08,2021,HLT,2.673,0,0
G2018008676,U01,2021,STEM,2.588,0,0
G2018008682,U01,2021,STEM,3.303,0,0
G2018008683,U05,2021,HUM,2.783,0,0
G2018008684,U04,2021,HLT,3.349,1,1
G2018008695,U06,2021,EDU,2.647,0,0
G2018008699,U03,2021,STEM,2.916,0,0
G2018008710,U03,2021,EDU,3.439,0,1
G2018008712,U02,2021,EDU,3.414,0,0
G2018008713,U01,2021,BUS,2.415,0,1
G2018008721,U01,2021,STEM,3.172,0,0
G2018008726,U06,2021,BUS,2.929,0,0
G2018008728,U04,2021,BUS,3.393,1,0
G2018008732,U03,2021,HUM,2.779,0,0
G2018008735,U02,2021,STEM,2.667,0,1
G2018008737,U04,2021,STEM,3.131,1,0
G2018008739,U08,2021,BUS,3.005,0,0
G2018008742,U03,2021,SOC,3.502,0,0
G2018008743,U06,2021,BUS,2.92,0,1
G2018008745,U07,2021,SOC,3.123,0,1
G2018008748,U02,2021,SOC,2.838,0,0
G2018008749,U07,2021,HLT,3.638,0,1
G2018008754,U05,2021,SOC,3.414,1,0
G2018008756,U08,2021,BUS,2.826,1,0
G2018008759,U08,2021,EDU,2.989,0,0
G2018008763,U02,2021,SOC,3.026,0,0
G2018008765,U01,2021,HUM,3.641,0,0
G2018008772,U05,2021,HUM,2.859,0,0
G2018008779,U04,2021,STEM,2.264,1,1
G2018008781,U06,2021,EDU,3.726,0,0
G2018008791,U04,2021,STEM,3.146,1,0
G2018008792,U03,2021,BUS,3.271,1,0
G2018008793,U05,2021,STEM,3.036,1,0
G2018008821,U01,2021,SOC,3.196,0,1
G2018008832,U08,2021,SOC,2.475,0,0
G2018008838,U05,2021,STEM,3.04,0,1
G2018008839,U04,2021,BUS,3.387,0,0
G2018008840,U06,2021,STEM,3.005,0,0
G2018008848,U04,2021,STEM,2.964,1,0
G2018008851,U08,2021,STEM,3.036,0,0
G2018008861,U08,2021,SOC,2.88,1,1
G2018008862,U07,2021,SOC,2.113,1,0
G2018008869,U07,2021,STEM,4.0,0,0
G2018008870,U05,2021,HLT,2.978,0,0
G2018008876,U01,2021,HLT,2.523,0,0
G2018008879,U03,2021,STEM,3.08,0,0
G2018008885,U01,2021,STEM,3.658,0,0
G2018008886,U08,2021,SOC,3.153,0,1
G2018008888,U08,2021,STEM,2.957,0,0
G2018008892,U08,2021,STEM,3.236,1,0
G2018008893,U08,2021,HLT,2.982,1,0
G2018008896,U06,2021,SOC,3.355,0,0
G2018008907,U06,2021,STEM,3.555,0,1
G2018008908,U07,2021,STEM,3.735,0,1
G2018008930,U03,2021,STEM,2.968,0,0
G2018008933,U03,2021,STEM,2.822,1,0
G2018008936,U03,2021,STEM,2.426,0,1
G2018008949,U06,2021,HLT,3.139,0,0
G2018008952,U08,2021,BUS,3.305,0,0
G2018008954,U04,2021,SOC,3.214,0,0
G2018008958,U03,2021,HUM,3.258,0,1
G2018008964,U03,2021,BUS,2.775,0,1
G2018008970,U01,2021,SOC,3.519,0,0
G2018008977,U06,2021,HLT,2.444,0,0
G2018008986,U03,2021,HLT,3.397,0,0
G2018008994,U04,2021,SOC,3.014,0,0
G2018008995,U04,2021,STEM,2.529,0,1
G2018008999,U03,2021,SOC,2.715,0,0
G2018009008,U06,2021,SOC,3.822,0,0
G2018009012,U02,2021,HLT,3.348,0,0
G2018009014,U08,2021,SOC,2.568,1,0
G2018009025,U05,2021,STEM,3.008,0,0
G2018009030,U04,2021,STEM,3.355,1,1
G2018009042,U04,2021,HUM,3.035,0,0
G2018009043,U08,2021,HLT,3.106,0,0
G2018009044,U04,2021,HUM,3.46,0,0
G2018009049,U05,2021,BUS,3.245,0,0
G2018009052,U07,2021,BUS,2.962,1,0
G2018009053,U04,2021,STEM,2.778,1,1
G2018009057,U02,2021,STEM,2.877,0,0
G2018009059,U07,2021,EDU,3.25,1,0
G2018009063,U03,2021,EDU,3.314,0,0
G2018009065,U06,2021,SOC,3.568,1,1
G2018009067,U06,2021,HUM,3.328,0,0
G2018009068,U07,2021,EDU,3.483,0,0
G2018009072,U07,2021,EDU,3.456,1,0
G2018009073,U08,2021,HUM,3.231,0,1
G2018009076,U06,2021,BUS,2.833,0,1
G2018009077,U06,2021,HLT,2.405,0,0
G2018009081,U02,2021,STEM,3.516,1,0
G2018009085,U06,2021,STEM,3.136,0,0
G2018009091,U01,2021,HUM,2.912,1,0
G2018009093,U05,2021,STEM,3.039,0,0
G2018009094,U01,2021,EDU,2.433,1,1
G2018009096,U04,2021,HUM,2.706,0,0
G2018009098,U06,2021,STEM,3.246,1,1
G2018009099,U06,2021,STEM,2.706,0,0
G2018009101,U06,2021,SOC,2.44,0,0
G2018009104,U03,2021,STEM,3.696,0,0
G2018009106,U03,2021,HLT,3.021,0,1
G2018009107,U05,2021,STEM,3.207,0,0
G2018009113,U02,2021,EDU,2.8,0,0
G2018009114,U08,2021,EDU,2.391,1,1
G2018009119,U02,2021,SOC,2.751,0,0
G2018009121,U06,2021,HLT,3.186,0,1
G2018009125,U01,2021,BUS,3.444,0,0
G2018009132,U08,2021,SOC,2.953,0,0
G2018009136,U01,2021,STEM,2.242,1,0
G2018009137,U08,2021,EDU,3.482,1,0
G2018009139,U04,2021,STEM,2.21,0,1
G2018009142,U03,2021,STEM,3.531,0,1
G2018009143,U08,2021,SOC,2.91,0,0
G2018009152,U04,2021,STEM,2.718,0,1
G2018009154,U07,2021,SOC,3.43,0,0
G2018009164,U08,2021,EDU,3.352,1,0
G2018009168,U04,2021,HUM,2.969,0,0
G2018009183,U04,2021,STEM,2.754,0,0
G2018009186,U03,2021,STEM,2.917,1,0
G2018009193,U07,2021,STEM,2.525,1,0
G2018009198,U03,2021,HUM,2.042,0,0
G2018009204,U04,2021,HLT,2.648,0,1
G2018009207,U07,2021,EDU,2.951,0,0
G2018009208,U08,2021,SOC,2.977,1,0
G2018009211,U06,2021,BUS,3.013,1,0
G2018009216,U06,2021,SOC,2.739,0,0
G2018009218,U05,2021,STEM,3.589,0,1
G2018009222,U06,2021,HUM,3.727,0,0
G2018009226,U05,2021,HUM,3.757,1,0
G2018009228,U08,2021,SOC,3.003,0,0
G2018009236,U03,2021,STEM,3.933,0,0
G2018009240,U05,2021,BUS,3.2,0,1
G2018009242,U06,2021,HUM,3.033,1,0
G2018009245,U07,2021,SOC,2.726,1,0
G2018009254,U04,2021,STEM,3.549,0,0
G2018009258,U02,2021,BUS,3.086,0,0
G2018009261,U03,2021,STEM,2.78,1,0
G2018009263,U04,2021,EDU,2.156,0,1
G2018009266,U02,2021,SOC,2.935,1,0
G2018009267,U03,2021,HLT,2.696,1,0
G2018009269,U07,2021,STEM,2.536,0,0
G2018009275,U05,2021,STEM,3.54,0,0
G2018009287,U03,2021,SOC,2.992,1,0
G2018009290,U05,2021,STEM,2.324,1,0
G2018009296,U08,2021,STEM,2.82,0,0
G2018009305,U02,2021,HUM,3.016,1,0
G2018009309,U08,2021,SOC,2.488,1,1
G2018009314,U06,2021,HUM,3.253,1,0
G2018009338,U04,2021,STEM,2.683,0,0
G2018009340,U04,2021,SOC,3.363,1,1
G2018009344,U03,2021,BUS,2.766,0,0
G2018009348,U07,2021,STEM,3.502,0,0
G2018009356,U06,2021,SOC,2.359,0,1
G2018009368,U05,2021,BUS,3.353,0,0
G2018009371,U02,2021,SOC,2.535,0,0
G2018009373,U05,2021,HLT,3.386,0,1
G2018009379,U02,2021,BUS,2.465,1,0
G2018009390,U07,2021,EDU,2.669,0,1
G2018009409,U06,2021,BUS,2.74,0,0
G2018009415,U02,2021,SOC,3.139,0,0
G2018009421,U07,2021,SOC,3.3,0,0
G2018009430,U03,2021,BUS,3.109,1,0
G2018009432,U02,2021,SOC,2.942,0,0
G2018009436,U04,2021,HUM,3.028,1,0
G2018009439,U08,2021,HUM,4.0,0,0
G2018009442,U08,2021,BUS,3.505,1,0
G2018009445,U02,2021,BUS,2.349,0,0
G2018009450,U02,2021,STEM,4.0,0,1
G2018009456,U08,2021,STEM,2.716,0,0
G2018009459,U03,2021,SOC,3.116,0,0
G2018009467,U08,2021,HLT,3.453,1,0
G2018009469,U03,2021,SOC,2.753,0,0
G2018009478,U03,2021,SOC,3.206,1,0
G2018009495,U05,2021,BUS,3.13,1,0
G2018009500,U05,2021,STEM,3.247,0,0
G2018009505,U01,2021,STEM,3.041,0,0
G2018009506,U03,2021,BUS,3.355,1,0
G2018009515,U03,2021,STEM,3.13,1,1
G2018009518,U01,2021,HLT,3.542,0,0
G2018009519,U05,2021,STEM,3.638,0,1
G2018009525,U01,2021,STEM,3.126,0,0
G2018009526,U05,2021,BUS,2.802,1,0
G2018009533,U03,2021,STEM,3.355,0,0
G2018009550,U02,2021,BUS,3.09,1,0
G2018009559,U06,2021,SOC,3.022,1,0
G2018009561,U07,2021,STEM,2.124,1,1
G2018009563,U08,2021,SOC,3.046,0,1
G2018009564,U04,2021,HLT,3.24,1,0
G2018009572,U06,2021,STEM,3.165,0,0
G2018009586,U08,2021,STEM,3.361,0,0
G2018009588,U01,2021,STEM,3.16,0,1
G2018009591,U05,2021,HUM,3.242,0,0
G2018009593,U06,2021,BUS,2.734,0,0
G2018009594,U04,2021,STEM,3.978,0,1
G2018009596,U08,2021,STEM,2.434,1,0
G2018009597,U08,2021,BUS,2.623,1,1
G2018009599,U02,2021,HUM,2.767,1,0
G2018009602,U01,2021,STEM,3.044,0,1
G2018009606,U02,2021,EDU,3.404,0,0
G2018009607,U01,2021,SOC,2.418,0,0
G2018009610,U04,2021,STEM,3.27,0,0
G2018009611,U05,2021,SOC,2.783,1,0
G2018009614,U04,2021,BUS,3.096,0,0
G2018009617,U05,2021,SOC,3.156,0,1
G2018009624,U02,2021,BUS,3.142,0,0
G2018009628,U01,2021,STEM,2.386,1,0
G2018009631,U04,2021,HLT,3.254,0,0
G2018009632,U06,2021,HLT,3.293,0,1
G2018009635,U04,2021,HUM,3.553,0,0
G2018009636,U01,2021,STEM,3.167,1,0
G2018009644,U07,2021,SOC,3.24,0,0
G2018009646,U05,2021,HLT,2.483,0,0
G2018009654,U08,2021,STEM,2.37,0,0
G2018009655,U08,2021,STEM,3.507,0,0
G2018009662,U03,2021,SOC,3.799,0,0
G2018009668,U04,2021,EDU,3.248,1,0
G2018009674,U06,2021,BUS,2.817,0,1
G2018009682,U02,2021,HLT,2.913,0,0
G2018009684,U04,2021,STEM,2.977,0,1
G2018009690,U05,2021,SOC,2.846,0,1
G2018009691,U06,2021,BUS,3.26,1,1
G2018009694,U04,2021,BUS,3.766,1,1
G2018009703,U03,2021,HUM,2.24,0,0
G2018009707,U06,2021,BUS,3.118,0,1
G2018009717,U06,2021,HUM,2.773,0,1
G2018009718,U06,2021,SOC,2.859,1,0
G2018009722,U07,2021,SOC,3.619,1,1
G2018009725,U02,2021,STEM,2.67,0,1
G2018009736,U01,2021,HUM,2.614,1,0
G2018009738,U04,2021,BUS,2.824,0,0
G2018009743,U08,2021,STEM,3.172,1,0
G2018009753,U06,2021,SOC,2.921,0,0
G2018009757,U07,2021,STEM,3.545,0,0
G2018009758,U05,2021,BUS,2.42,0,0
G2018009764,U04,2021,STEM,3.312,0,0
G2018009767,U05,2021,SOC,3.265,0,0
G2018009775,U05,2021,SOC,3.485,0,0
G2018009779,U08,2021,SOC,2.674,0,1
G2018009781,U01,2021,SOC,2.754,0,0
G2018009789,U01,2021,SOC,3.044,0,1
G2018009796,U06,2021,EDU,2.632,1,0
G2018009797,U06,2021,SOC,2.406,0,0
G2018009799,U05,2021,STEM,2.667,0,0
G2018009801,U01,2021,BUS,3.164,1,0
G2018009806,U07,2021,BUS,2.61,0,0
G2018009813,U01,2021,STEM,2.409,1,0
G2018009817,U06,2021,STEM,3.26,0,0
G2018009820,U08,2021,HUM,3.143,0,0
G2018009828,U03,2021,STEM,2.266,0,1
G2018009835,U05,2021,HUM,2.985,1,0
G2018009837,U07,2021,EDU,3.171,0,0
G2018009841,U03,2021,EDU,2.522,0,1
G2018009846,U08,2021,SOC,2.835,0,1
G2018009854,U03,2021,STEM,2.981,0,0
G2018009856,U04,2021,SOC,2.755,0,0
G2018009862,U01,2021,HLT,3.058,1,1
G2018009866,U01,2021,HUM,3.106,1,0
G2018009872,U01,2021,SOC,2.855,0,0
G2018009876,U02,2021,BUS,2.425,0,0
G2018009882,U06,2021,HUM,2.48,0,1
G2018009890,U04,2021,HUM,2.876,0,0
G2018009895,U04,2021,STEM,2.826,0,0
G2018009898,U04,2021,SOC,3.492,1,0
G2018009900,U08,2021,BUS,2.621,0,0
G2018009901,U06,2021,STEM,3.198,0,0
G2018009905,U08,2021,SOC,3.627,0,0
G2018009923,U08,2021,STEM,2.123,0,0
G2018009924,U04,2021,STEM,3.635,1,0
G2018009929,U07,2021,EDU,3.025,1,0
G2018009930,U01,2021,HLT,2.54,0,0
G2018009931,U07,2021,BUS,3.249,0,0
G2018009932,U04,2021,STEM,3.109,0,0
G2018009934,U07,2021,STEM,2.769,1,1
G2018009937,U08,2021,HLT,2.513,0,1
G2018009938,U04,2021,BUS,3.906,1,0
G2018009939,U08,2021,SOC,3.976,0,0
G2018009941,U03,2021,EDU,4.0,0,0
G2018009943,U04,2021,HLT,3.35,0,0
G2018009946,U02,2021,BUS,3.243,1,1
G2018009948,U02,2021,SOC,2.959,0,0
G2018009954,U02,2021,HLT,3.227,0,0
G2018009957,U04,2021,STEM,3.023,0,1
G2018009959,U06,2021,STEM,3.272,0,0
G2018009965,U01,2021,STEM,3.208,0,0
G2018009966,U08,2021,HUM,3.602,0,0
G2018009968,U02,2021,EDU,2.902,0,1
G2018009969,U05,2021,HLT,2.519,0,0
G2018009970,U01,2021,BUS,2.331,0,0
G2018009973,U08,2021,EDU,3.759,0,0
G2018009982,U02,2021,HUM,2.942,0,1
G2018009987,U02,2021,STEM,3.087,1,0
G2018009989,U07,2021,SOC,2.871,1,0
G2018009990,U04,2021,HLT,3.396,0,0
G2018009997,U07,2021,BUS,3.184,0,0
G2018009999,U08,2021,BUS,3.437,0,0
G2018010000,U03,2021,BUS,3.27,0,0
G2018010001,U02,2021,STEM,2.983,0,0
G2018010004,U07,2021,STEM,2.918,0,0
G2018010006,U06,2021,EDU,2.747,0,0
G2018010009,U07,2021,HUM,3.136,0,0
G2018010011,U03,2021,STEM,3.625,0,0
G2018010012,U05,2021,STEM,2.882,0,0
G2018010018,U01,2021,STEM,3.005,0,0
G2018010022,U03,2021,HLT,2.642,0,0
G2018010027,U07,2021,SOC,4.0,1,0
G2018010028,U08,2021,HLT,3.494,0,1
G2018010034,U05,2021,STEM,2.671,1,0
G2018010035,U01,2021,BUS,2.94,1,0
G2018010037,U08,2021,EDU,3.287,0,0
G2018010038,U04,2021,STEM,3.135,0,0
G2018010050,U02,2021,EDU,2.791,0,0
G2018010052,U01,2021,SOC,3.064,1,1
G2018010060,U05,2021,STEM,3.525,0,0
G2018010075,U03,2021,STEM,2.43,0,0
G2018010076,U08,2021,STEM,3.024,0,0
G2018010080,U08,2021,BUS,3.039,0,0
G2018010086,U07,2021,SOC,3.184,0,0
G2018010089,U02,2021,SOC,3.059,0,0
G2018010093,U02,2021,STEM,3.385,0,1
G2018010100,U02,2021,STEM,2.762,0,0
G2018010109,U07,2021,BUS,2.985,1,0
G2018010112,U08,2021,STEM,3.744,0,0
G2018010116,U02,2021,SOC,2.908,0,0
G2018010122,U04,2021,SOC,2.724,0,0
G2018010126,U06,2021,STEM,2.786,0,0
G2018010129,U07,2021,SOC,2.246,1,0
G2018010130,U05,2021,HLT,2.693,1,1
G2018010136,U01,2021,HUM,3.181,0,0
G2018010140,U03,2021,HLT,3.948,0,0
G2018010145,U03,2021,HLT,3.144,0,1
G2018010148,U02,2021,HLT,2.415,1,0
G2018010153,U07,2021,STEM,3.488,1,0
G2018010156,U04,2021,BUS,3.027,0,0
G2018010161,U05,2021,HLT,3.157,0,1
G2018010163,U07,2021,HLT,3.164,0,0
G2018010169,U05,2021,SOC,3.003,1,0
G2018010176,U05,2021,BUS,3.107,0,0
G2018010178,U05,2021,EDU,2.41,0,0
G2018010185,U02,2021,BUS,3.338,0,0
G2018010196,U08,2021,BUS,2.995,1,0
G2018010197,U02,2021,EDU,3.394,0,1
G2018010198,U05,2021,HLT,2.829,0,0
G2018010202,U03,2021,STEM,2.814,1,0
G2018010205,U08,2021,STEM,3.345,0,1
G2018010212,U03,2021,BUS,2.927,1,0
G2018010216,U07,2021,HLT,2.424,1,1
G2018010218,U05,2021,BUS,2.642,0,0
G2018010221,U06,2021,STEM,3.31,1,0
G2018010223,U06,2021,SOC,3.119,0,0
G2018010233,U04,2021,STEM,3.123,1,0
G2018010236,U06,2021,HLT,3.641,1,0
G2018010237,U05,2021,STEM,3.14,0,1
G2018010244,U06,2021,STEM,2.975,1,0
G2018010256,U01,2021,HUM,3.989,0,0
G2018010257,U08,2021,HLT,2.835,0,0
G2018010261,U01,2021,STEM,3.431,0,0
G2018010266,U05,2021,STEM,2.9,0,1
G2018010271,U06,2021,STEM,3.041,0,0
G2018010273,U05,2021,STEM,3.105,0,0
G2018010277,U05,2021,SOC,3.176,0,0
G2018010285,U07,2021,STEM,2.669,1,1
G2018010286,U08,2021,STEM,4.0,1,0
G2018010290,U08,2021,STEM,3.826,0,0
G2018010300,U05,2021,SOC,3.096,1,0
G2018010302,U02,2021,SOC,2.298,1,0
G2018010308,U05,2021,HLT,2.615,0,1
G2018010310,U06,2021,HLT,3.753,0,0
G2018010311,U03,2021,SOC,3.296,0,1
G2018010321,U04,2021,BUS,3.199,0,0
G2018010322,U04,2021,STEM,3.026,0,0
G2018010323,U04,2021,EDU,2.816,0,0
G2018010326,U02,2021,SOC,2.661,0,0
G2018010331,U08,2021,STEM,3.163,0,0
G2018010337,U05,2021,HUM,2.903,1,1
G2018010348,U08,2021,STEM,3.89,1,0
G2018010366,U03,2021,HLT,3.053,0,0
G2018010368,U02,2021,SOC,2.682,0,0
G2018010373,U06,2021,BUS,3.299,0,0
G2018010379,U04,2021,BUS,3.0,0,1
G2018010384,U03,2021,HLT,2.443,0,0
G2018010394,U06,2021,STEM,3.33,0,1
G2018010407,U07,2021,STEM,3.185,0,0
G2018010415,U03,2021,STEM,3.462,0,0
G2018010419,U02,2021,BUS,3.811,1,0
G2018010424,U01,2021,HUM,2.833,0,1
G2018010428,U03,2021,SOC,3.539,0,0
G2018010433,U07,2021,STEM,3.352,0,0
G2018010454,U05,2021,STEM,3.229,0,0
G2018010462,U06,2021,SOC,2.951,0,1
G2018010463,U05,2021,BUS,2.38,1,1
G2018010465,U06,2021,EDU,2.771,0,0
G2018010466,U03,2021,STEM,2.852,1,0
G2018010474,U03,2021,STEM,2.026,1,1
G2018010475,U01,2021,SOC,3.383,1,0
G2018010476,U01,2021,HLT,2.838,0,1
G2018010477,U06,2021,HUM,2.734,0,1
G2018010480,U03,2021,STEM,3.567,0,1
G2018010488,U02,2021,BUS,3.179,0,0
G2018010491,U02,2021,HUM,2.069,0,1
G2018010492,U02,2021,BUS,2.913,0,0
G2018010500,U05,2021,BUS,3.844,0,0
G2018010506,U03,2021,BUS,3.056,0,0
G2018010508,U06,2021,HUM,2.392,1,0
G2018010509,U06,2021,BUS,2.893,0,0
G2018010515,U05,2021,HLT,3.139,1,0
G2018010518,U07,2021,BUS,2.626,1,0
G2018010521,U07,2021,STEM,3.033,0,0
G2018010529,U01,2021,STEM,2.702,0,0
G2018010531,U08,2021,BUS,2.938,0,0
G2018010563,U06,2021,BUS,3.515,0,0
G2018010565,U08,2021,BUS,2.79,0,0
G2018010566,U06,2021,STEM,2.861,0,0
G2018010569,U08,2021,HLT,2.886,0,0
G2018010576,U03,2021,BUS,3.467,0,0
G2018010577,U05,2021,STEM,2.84,0,0
G2018010578,U04,2021,STEM,3.488,0,1
G2018010581,U04,2021,HLT,2.972,1,1
G2018010582,U01,2021,BUS,2.623,0,1
G2018010584,U07,2021,BUS,4.0,0,0
G2018010585,U07,2021,BUS,3.308,0,0
G2018010587,U02,2021,BUS,3.141,0,0
G2018010588,U06,2021,HUM,2.737,1,0
G2018010593,U08,2021,SOC,3.364,1,0
G2018010597,U02,2021,STEM,3.576,0,0
G2018010601,U07,2021,HUM,2.302,1,0
G2018010616,U01,2021,STEM,3.53,1,0
G2018010618,U07,2021,STEM,2.072,1,0
G2018010629,U03,2021,STEM,3.369,0,0
G2018010630,U06,2021,SOC,3.158,1,1
G2018010633,U06,2021,STEM,2.772,0,0
G2018010637,U01,2021,EDU,3.388,0,0
G2018010640,U02,2021,BUS,3.728,1,0
G2018010642,U04,2021,BUS,3.11,0,0
G2018010646,U06,2021,SOC,3.534,0,0
G2018010647,U01,2021,BUS,2.965,0,0
G2018010651,U03,2021,SOC,2.809,1,0
G2018010657,U03,2021,STEM,2.98,0,0
G2018010658,U05,2021,HUM,2.893,0,0
G2018010662,U01,2021,HUM,3.521,0,0
G2018010664,U02,2021,BUS,3.156,0,0
G2018010665,U08,2021,STEM,2.862,0,0
G2018010666,U01,2021,SOC,3.408,0,1
G2018010671,U04,2021,BUS,3.881,0,0
G2018010674,U06,2021,SOC,3.085,0,0
G2018010675,U03,2021,STEM,3.01,0,0
G2018010684,U08,2021,HUM,2.441,0,1
G2018010686,U06,2021,SOC,3.087,0,0
G2018010692,U06,2021,STEM,3.525,0,0
G2018010693,U06,2021,BUS,2.884,0,0
G2018010698,U01,2021,STEM,2.926,0,0
G2018010700,U05,2021,BUS,3.113,1,1
G2018010714,U06,2021,HUM,2.515,0,0
G2018010717,U08,2021,BUS,3.894,0,1
G2018010718,U03,2021,SOC,2.625,0,0
G2018010727,U08,2021,STEM,3.318,1,0
G2018010728,U02,2021,STEM,3.566,0,0
G2018010730,U06,2021,SOC,3.396,0,0
G2018010737,U03,2021,SOC,3.627,0,0
G2018010738,U01,2021,BUS,3.173,0,0
G2018010740,U02,2021,STEM,2.81,1,0
G2018010746,U06,2021,STEM,3.097,0,0
G2018010749,U07,2021,BUS,3.783,0,1
G2018010750,U01,2021,HUM,3.676,1,0
G2018010753,U02,2021,STEM,2.826,0,0
G2018010754,U02,2021,SOC,2.525,0,0
G2018010757,U08,2021,STEM,3.688,1,0
G2018010762,U08,2021,HLT,3.546,1,1
G2018010769,U05,2021,HLT,2.329,0,0
G2018010775,U06,2021,HUM,1.975,0,0
G2018010782,U06,2021,STEM,3.659,1,0
G2018010783,U03,2021,SOC,3.031,0,0
G2018010784,U04,2021,BUS,3.071,0,0
G2018010787,U08,2021,EDU,2.665,0,0
G2018010789,U05,2021,SOC,2.638,0,0
G2018010798,U05,2021,HLT,3.206,0,0
G2018010800,U07,2021,SOC,3.302,1,0
G2018010801,U03,2021,SOC,2.676,0,0
G2018010808,U03,2021,STEM,3.132,0,1
G2018010812,U03,2021,HUM,2.977,0,0
G2018010817,U05,2021,STEM,2.672,1,0
G2018010820,U08,2021,HLT,3.038,0,0
G2018010823,U02,2021,HLT,3.36,0,1
G2018010826,U06,2021,BUS,2.425,0,0
G2018010829,U06,2021,STEM,2.438,0,0
G2018010830,U01,2021,BUS,2.968,0,0
G2018010832,U08,2021,BUS,3.32,1,1
G2018010833,U01,2021,BUS,2.858,0,1
G2018010841,U08,2021,SOC,2.642,0,0
G2018010854,U08,2021,BUS,2.938,0,0
G2018010857,U01,2021,SOC,2.423,1,0
G2018010858,U05,2021,STEM,2.845,0,0
G2018010859,U07,2021,HUM,3.647,1,0
G2018010861,U01,2021,STEM,2.805,0,0
G2018010864,U08,2021,SOC,3.381,1,0
