student_id,cohort,term,enrollment_status,credits_enrolled
S201602915,2016,SU2017,part_time,3
S201602943,2016,SU2017,part_time,3
S201602946,2016,SU2017,part_time,3
S201602947,2016,SU2017,part_time,3
S201602963,2016,SU2017,part_time,6
S201602968,2016,SU2017,part_time,3
S201602975,2016,SU2017,part_time,9
S201602993,2016,SU2017,part_time,6
S201603002,2016,SU2017,part_time,6
S201603008,2016,SU2017,part_time,6
S201603010,2016,SU2017,part_time,3
S201603014,2016,SU2017,part_time,3
S201603022,2016,SU2017,part_time,3
S201603037,2016,SU2017,part_time,9
S201603040,2016,SU2017,part_time,3
S201603055,2016,SU2017,part_time,6
S201603058,2016,SU2017,part_time,9
S201603060,2016,SU2017,part_time,6
S201700002,2017,SU2018,part_time,3
S201700004,2017,SU2018,part_time,3
S201700010,2017,SU2018,part_time,3
S201700012,2017,SU2018,part_time,6
S201700013,2017,SU2018,part_time,6
S201700019,2017,SU2018,part_time,9
S201700026,2017,SU2018,part_time,6
S201700027,2017,SU2018,part_time,6
S201700034,2017,SU2018,part_time,3
S201700043,2017,SU2018,part_time,3
S201700048,2017,SU2018,part_time,6
S201700055,2017,SU2018,part_time,3
S201700060,2017,SU2018,part_time,9
S201700061,2017,SU2018,part_time,3
S201700064,2017,SU2018,part_time,6
S201700065,2017,SU2018,part_time,9
S201700069,2017,SU2018,part_time,6
S201700070,2017,SU2018,part_time,6
S201700090,2017,SU2018,part_time,9
S201700092,2017,SU2018,part_time,6
S201700113,2017,SU2018,part_time,3
S201700116,2017,SU2018,part_time,3
S201700117,2017,SU2018,part_time,6
S201700124,2017,SU2018,part_time,3
S201700127,2017,SU2018,part_time,3
S201700133,2017,SU2018,part_time,3
S201700136,2017,SU2018,part_time,9
S201700146,2017,SU2018,part_time,3
S201700161,2017,SU2018,part_time,3
S201700165,2017,SU2018,part_time,3
S201700166,2017,SU2018,part_time,6
S201700174,2017,SU2018,part_time,6
S201700177,2017,SU2018,part_time,6
S201700185,2017,SU2018,part_time,3
S201700188,2017,SU2018,part_time,6
S201700194,2017,SU2018,part_time,6
S201700202,2017,SU2018,part_time,6
S201700210,2017,SU2018,part_time,6
S201700220,2017,SU2018,part_time,9
S201700229,2017,SU2018,part_time,6
S201700234,2017,SU2018,part_time,3
S201700240,2017,SU2018,part_time,9
S201700243,2017,SU2018,part_time,6
S201700246,2017,SU2018,part_time,3
S201700249,2017,SU2018,part_time,3
S201700254,2017,SU2018,part_time,3
S201700255,2017,SU2018,part_time,6
S201700256,2017,SU2018,part_time,3
S201700261,2017,SU2018,part_time,9
S201700271,2017,SU2018,part_time,3
S201700278,2017,SU2018,part_time,6
S201700285,2017,SU2018,part_time,9
S201700315,2017,SU2018,part_time,9
S201700320,2017,SU2018,part_time,3
S201700327,2017,SU2018,part_time,3
S201700335,2017,SU2018,part_time,9
S201700338,2017,SU2018,part_time,6
S201700345,2017,SU2018,part_time,3
S201700346,2017,SU2018,part_time,9
S201700353,2017,SU2018,part_time,3
S201700355,2017,SU2018,part_time,6
S201700361,2017,SU2018,part_time,6
S201700364,2017,SU2018,part_time,6
S201700365,2017,SU2018,part_time,3
S201700366,2017,SU2018,part_time,3
S201700374,2017,SU2018,part_time,3
S201700389,2017,SU2018,part_time,3
S201700394,2017,SU2018,part_time,3
S201700400,2017,SU2018,part_time,3
S201700405,2017,SU2018,part_time,3
S201700421,2017,SU2018,part_time,9
S201700427,2017,SU2018,part_time,3
S201700434,2017,SU2018,part_time,6
S201700438,2017,SU2018,part_time,6
S201700448,2017,SU2018,part_time,3
S201700463,2017,SU2018,part_time,6
S201700480,2017,SU2018,part_time,3
S201700489,2017,SU2018,part_time,9
S201700493,2017,SU2018,part_time,6
S201700497,2017,SU2018,part_time,9
S201700499,2017,SU2018,part_time,9
S201700505,2017,SU2018,part_time,9
S201700508,2017,SU2018,part_time,6
S201700513,2017,SU2018,part_time,6
S201700514,2017,SU2018,part_time,6
S201700521,2017,SU2018,part_time,3
S201700538,2017,SU2018,part_time,6
S201700539,2017,SU2018,part_time,3
S201700552,2017,SU2018,part_time,6
S201700564,2017,SU2018,part_time,9
S201700574,2017,SU2018,part_time,6
S201700576,2017,SU2018,part_time,3
S201700595,2017,SU2018,part_time,6
S201700602,2017,SU2018,part_time,3
S201700605,2017,SU2018,part_time,9
S201700616,2017,SU2018,part_time,6
S201700627,2017,SU2018,part_time,6
S201700636,2017,SU2018,part_time,3
S201700640,2017,SU2018,part_time,6
S201700647,2017,SU2018,part_time,6
S201700648,2017,SU2018,part_time,3
S201700649,2017,SU2018,part_time,6
S201700659,2017,SU2018,part_time,6
S201700669,2017,SU2018,part_time,6
S201700671,2017,SU2018,part_time,6
S201700674,2017,SU2018,part_time,3
S201700677,2017,SU2018,part_time,3
S201700678,2017,SU2018,part_time,6
S201700680,2017,SU2018,part_time,6
S201700682,2017,SU2018,part_time,6
S201700683,2017,SU2018,part_time,6
S201700684,2017,SU2018,part_time,6
S201700687,2017,SU2018,part_time,3
S201700689,2017,SU2018,part_time,9
S201700695,2017,SU2018,part_time,3
S201700706,2017,SU2018,part_time,3
S201700728,2017,SU2018,part_time,3
S201700730,2017,SU2018,part_time,3
S201700738,2017,SU2018,part_time,6
S201700743,2017,SU2018,part_time,3
S201700746,2017,SU2018,part_time,6
S201700749,2017,SU2018,part_time,9
S201700751,2017,SU2018,part_time,6
S201700754,2017,SU2018,part_time,3
S201700757,2017,SU2018,part_time,9
S201700758,2017,SU2018,part_time,9
S201700767,2017,SU2018,part_time,3
S201700773,2017,SU2018,part_time,6
S201700779,2017,SU2018,part_time,3
S201700793,2017,SU2018,part_time,3
S201700798,2017,SU2018,part_time,9
S201700800,2017,SU2018,part_time,3
S201700804,2017,SU2018,part_time,3
S201700808,2017,SU2018,part_time,6
S201700815,2017,SU2018,part_time,3
S201700820,2017,SU2018,part_time,6
S201700824,2017,SU2018,part_time,6
S201700829,2017,SU2018,part_time,3
S201700830,2017,SU2018,part_time,3
S201700831,2017,SU2018,part_time,6
S201700833,2017,SU2018,part_time,6
S201700834,2017,SU2018,part_time,3
S201700836,2017,SU2018,part_time,3
S201700849,2017,SU2018,part_time,3
S201700850,2017,SU2018,part_time,3
S201700851,2017,SU2018,part_time,3
S201700866,2017,SU2018,part_time,9
S201700867,2017,SU2018,part_time,3
S201700869,2017,SU2018,part_time,6
S201700874,2017,SU2018,part_time,6
S201700883,2017,SU2018,part_time,3
S201700884,2017,SU2018,part_time,3
S201700886,2017,SU2018,part_time,6
S201700892,2017,SU2018,part_time,3
S201700896,2017,SU2018,part_time,3
S201700898,2017,SU2018,part_time,9
S201700908,2017,SU2018,part_time,6
S201700909,2017,SU2018,part_time,9
S201700912,2017,SU2018,part_time,6
S201700915,2017,SU2018,part_time,6
S201700922,2017,SU2018,part_time,3
S201700927,2017,SU2018,part_time,3
S201700930,2017,SU2018,part_time,9
S201700937,2017,SU2018,part_time,3
S201700938,2017,SU2018,part_time,3
S201700942,2017,SU2018,part_time,6
S201700943,2017,SU2018,part_time,3
S201700962,2017,SU2018,part_time,3
S201700967,2017,SU2018,part_time,6
S201700977,2017,SU2018,part_time,3
S201700978,2017,SU2018,part_time,9
S201700983,2017,SU2018,part_time,3
S201700984,2017,SU2018,part_time,6
S201700988,2017,SU2018,part_time,6
S201700989,2017,SU2018,part_time,6
S201701005,2017,SU2018,part_time,3
S201701012,2017,SU2018,part_time,6
S201701019,2017,SU2018,part_time,6
S201701033,2017,SU2018,part_time,3
S201701058,2017,SU2018,part_time,9
S201701063,2017,SU2018,part_time,9
S201701064,2017,SU2018,part_time,3
S201701071,2017,SU2018,part_time,3
S201701080,2017,SU2018,part_time,9
S201701084,2017,SU2018,part_time,3
S201701085,2017,SU2018,part_time,6
S201701092,2017,SU2018,part_time,9
S201701093,2017,SU2018,part_time,6
S201701115,2017,SU2018,part_time,6
S201701121,2017,SU2018,part_time,3
S201701123,2017,SU2018,part_time,6
S201701125,2017,SU2018,part_time,6
S201701133,2017,SU2018,part_time,3
S201701135,2017,SU2018,part_time,3
S201701137,2017,SU2018,part_time,6
S201701142,2017,SU2018,part_time,6
S201701148,2017,SU2018,part_time,3
S201701152,2017,SU2018,part_time,9
S201701154,2017,SU2018,part_time,3
S201701163,2017,SU2018,part_time,9
S201701169,2017,SU2018,part_time,9
S201701170,2017,SU2018,part_time,6
S201701172,2017,SU2018,part_time,3
S201701178,2017,SU2018,part_time,6
S201701179,2017,SU2018,part_time,3
S201701180,2017,SU2018,part_time,3
S201701183,2017,SU2018,part_time,9
S201701186,2017,SU2018,part_time,3
S201701188,2017,SU2018,part_time,3
S201701195,2017,SU2018,part_time,3
S201701200,2017,SU2018,part_time,9
S201701206,2017,SU2018,part_time,3
S201701207,2017,SU2018,part_time,6
S201701223,2017,SU2018,part_time,6
S201701228,2017,SU2018,part_time,6
S201701229,2017,SU2018,part_time,9
S201701234,2017,SU2018,part_time,3
S201701244,2017,SU2018,part_time,6
S201701246,2017,SU2018,part_time,6
S201701257,2017,SU2018,part_time,3
S201701261,2017,SU2018,part_time,6
S201701264,2017,SU2018,part_time,6
S201701268,2017,SU2018,part_time,9
S201701269,2017,SU2018,part_time,9
S201701271,2017,SU2018,part_time,6
S201701279,2017,SU2018,part_time,6
S201701284,2017,SU2018,part_time,3
S201701288,2017,SU2018,part_time,6
S201701290,2017,SU2018,part_time,3
S201701292,2017,SU2018,part_time,3
S201701295,2017,SU2018,part_time,3
S201701296,2017,SU2018,part_time,3
S201701299,2017,SU2018,part_time,6
S201701302,2017,SU2018,part_time,6
S201701319,2017,SU2018,part_time,3
S201701322,2017,SU2018,part_time,6
S201701325,2017,SU2018,part_time,9
S201701335,2017,SU2018,part_time,9
S201701342,2017,SU2018,part_time,3
S201701345,2017,SU2018,part_time,6
S201701355,2017,SU2018,part_time,3
S201701358,2017,SU2018,part_time,3
S201701362,2017,SU2018,part_time,6
S201701364,2017,SU2018,part_time,3
S201701370,2017,SU2018,part_time,3
S201701379,2017,SU2018,part_time,3
S201701386,2017,SU2018,part_time,6
S201701394,2017,SU2018,part_time,3
S201701396,2017,SU2018,part_time,9
S201701397,2017,SU2018,part_time,3
S201701399,2017,SU2018,part_time,3
S201701404,2017,SU2018,part_time,6
S201701405,2017,SU2018,part_time,3
S201701412,2017,SU2018,part_time,9
S201701413,2017,SU2018,part_time,6
S201701417,2017,SU2018,part_time,9
S201701420,2017,SU2018,part_time,3
S201701431,2017,SU2018,part_time,3
S201701432,2017,SU2018,part_time,6
S201701434,2017,SU2018,part_time,9
S201701438,2017,SU2018,part_time,6
S201701450,2017,SU2018,part_time,6
S201701456,2017,SU2018,part_time,3
S201701460,2017,SU2018,part_time,6
S201701473,2017,SU2018,part_time,9
S201701494,2017,SU2018,part_time,6
S201701495,2017,SU2018,part_time,3
S201701496,2017,SU2018,part_time,3
S201701499,2017,SU2018,part_time,9
S201701502,2017,SU2018,part_time,3
S201701509,2017,SU2018,part_time,6
S201701514,2017,SU2018,part_time,6
S201701516,2017,SU2018,part_time,6
S201701531,2017,SU2018,part_time,6
S201701544,2017,SU2018,part_time,3
S201701549,2017,SU2018,part_time,3
S201701560,2017,SU2018,part_time,3
S201701564,2017,SU2018,part_time,9
S201701566,2017,SU2018,part_time,3
S201701569,2017,SU2018,part_time,6
S201701571,2017,SU2018,part_time,3
S201701577,2017,SU2018,part_time,6
S201701579,2017,SU2018,part_time,6
S201701582,2017,SU2018,part_time,3
S201701583,2017,SU2018,part_time,3
S201701584,2017,SU2018,part_time,6
S201701585,2017,SU2018,part_time,3
S201701587,2017,SU2018,part_time,3
S201701592,2017,SU2018,part_time,3
S201701599,2017,SU2018,part_time,3
S201701602,2017,SU2018,part_time,6
S201701606,2017,SU2018,part_time,6
S201701608,2017,SU2018,part_time,6
S201701614,2017,SU2018,part_time,6
S201701631,2017,SU2018,part_time,6
S201701634,2017,SU2018,part_time,3
S201701637,2017,SU2018,part_time,6
S201701643,2017,SU2018,part_time,9
S201701646,2017,SU2018,part_time,6
S201701647,2017,SU2018,part_time,3
S201701650,2017,SU2018,part_time,3
S201701652,2017,SU2018,part_time,6
S201701657,2017,SU2018,part_time,6
S201701658,2017,SU2018,part_time,6
S201701663,2017,SU2018,part_time,6
S201701669,2017,SU2018,part_time,3
S201701686,2017,SU2018,part_time,6
S201701689,2017,SU2018,part_time,3
S201701691,2017,SU2018,part_time,6
S201701692,2017,SU2018,part_time,9
S201701697,2017,SU2018,part_time,3
S201701702,2017,SU2018,part_time,9
S201701707,2017,SU2018,part_time,9
S201701714,2017,SU2018,part_time,6
S201701721,2017,SU2018,part_time,6
S201701722,2017,SU2018,part_time,3
S201701723,2017,SU2018,part_time,9
S201701736,2017,SU2018,part_time,6
S201701741,2017,SU2018,part_time,3
S201701746,2017,SU2018,part_time,6
S201701758,2017,SU2018,part_time,6
S201701764,2017,SU2018,part_time,3
S201701780,2017,SU2018,part_time,3
S201701783,2017,SU2018,part_time,3
S201701789,2017,SU2018,part_time,3
S201701793,2017,SU2018,part_time,6
S201701804,2017,SU2018,part_time,3
S201701808,2017,SU2018,part_time,6
S201701809,2017,SU2018,part_time,3
S201701810,2017,SU2018,part_time,6
S201701811,2017,SU2018,part_time,9
S201701817,2017,SU2018,part_time,3
S201701818,2017,SU2018,part_time,3
S201701825,2017,SU2018,part_time,3
S201701831,2017,SU2018,part_time,6
S201701842,2017,SU2018,part_time,9
S201701847,2017,SU2018,part_time,3
S201701866,2017,SU2018,part_time,6
S201701872,2017,SU2018,part_time,3
S201701874,2017,SU2018,part_time,9
S201701876,2017,SU2018,part_time,3
S201701877,2017,SU2018,part_time,9
S201701881,2017,SU2018,part_time,3
S201701883,2017,SU2018,part_time,3
S201701885,2017,SU2018,part_time,6
S201701886,2017,SU2018,part_time,3
S201701890,2017,SU2018,part_time,9
S201701895,2017,SU2018,part_time,6
S201701899,2017,SU2018,part_time,6
S201701909,2017,SU2018,part_time,3
S201701924,2017,SU2018,part_time,3
S201701947,2017,SU2018,part_time,9
S201701959,2017,SU2018,part_time,9
S201701960,2017,SU2018,part_time,3
S201701962,2017,SU2018,part_time,3
S201701968,2017,SU2018,part_time,9
S201701969,2017,SU2018,part_time,6
S201701972,2017,SU2018,part_time,3
S201701979,2017,SU2018,part_time,6
S201701983,2017,SU2018,part_time,3
S201701992,2017,SU2018,part_time,6
S201701999,2017,SU2018,part_time,3
S201702001,2017,SU2018,part_time,6
S201702002,2017,SU2018,part_time,6
S201702010,2017,SU2018,part_time,6
S201702019,2017,SU2018,part_time,6
S201702020,2017,SU2018,part_time,3
S201702023,2017,SU2018,part_time,3
S201702029,2017,SU2018,part_time,3
S201702032,2017,SU2018,part_time,9
S201702034,2017,SU2018,part_time,6
S201702042,2017,SU2018,part_time,3
S201702046,2017,SU2018,part_time,6
S201702051,2017,SU2018,part_time,3
S201702052,2017,SU2018,part_time,3
S201702053,2017,SU2018,part_time,9
S201702069,2017,SU2018,part_time,3
S201702070,2017,SU2018,part_time,3
S201702072,2017,SU2018,part_time,6
S201702073,2017,SU2018,part_time,9
S201702086,2017,SU2018,part_time,9
S201702089,2017,SU2018,part_time,6
S201702094,2017,SU2018,part_time,6
S201702104,2017,SU2018,part_time,9
S201702112,2017,SU2018,part_time,9
S201702116,2017,SU2018,part_time,3
S201702124,2017,SU2018,part_time,6
S201702132,2017,SU2018,part_time,9
S201702136,2017,SU2018,part_time,6
S201702144,2017,SU2018,part_time,3
S201702152,2017,SU2018,part_time,6
S201702153,2017,SU2018,part_time,3
S201702154,2017,SU2018,part_time,6
S201702162,2017,SU2018,part_time,6
S201702170,2017,SU2018,part_time,3
S201702174,2017,SU2018,part_time,9
S201702178,2017,SU2018,part_time,6
S201702180,2017,SU2018,part_time,9
S201702181,2017,SU2018,part_time,3
S201702197,2017,SU2018,part_time,9
S201702200,2017,SU2018,part_time,3
S201702202,2017,SU2018,part_time,6
S201702203,2017,SU2018,part_time,9
S201702207,2017,SU2018,part_time,3
S201702209,2017,SU2018,part_time,6
S201702212,2017,SU2018,part_time,6
S201702214,2017,SU2018,part_time,6
S201702216,2017,SU2018,part_time,3
S201702225,2017,SU2018,part_time,3
S201702234,2017,SU2018,part_time,3
S201702241,2017,SU2018,part_time,6
S201702249,2017,SU2018,part_time,3
S201702269,2017,SU2018,part_time,6
S201702275,2017,SU2018,part_time,3
S201702278,2017,SU2018,part_time,6
S201702291,2017,SU2018,part_time,9
S201702299,2017,SU2018,part_time,3
S201702303,2017,SU2018,part_time,6
S201702309,2017,SU2018,part_time,6
S201702311,2017,SU2018,part_time,9
S201702313,2017,SU2018,part_time,6
S201702318,2017,SU2018,part_time,3
S201702319,2017,SU2018,part_time,3
S201702320,2017,SU2018,part_time,3
S201702329,2017,SU2018,part_time,3
S201702342,2017,SU2018,part_time,3
S201702346,2017,SU2018,part_time,9
S201702352,2017,SU2018,part_time,9
S201702355,2017,SU2018,part_time,6
S201702360,2017,SU2018,part_time,6
S201702362,2017,SU2018,part_time,3
S201702367,2017,SU2018,part_time,9
S201702372,2017,SU2018,part_time,6
S201702379,2017,SU2018,part_time,3
S201702381,2017,SU2018,part_time,6
S201702382,2017,SU2018,part_time,3
S201702403,2017,SU2018,part_time,3
S201702409,2017,SU2018,part_time,3
S201702426,2017,SU2018,part_time,3
S201702431,2017,SU2018,part_time,3
S201702432,2017,SU2018,part_time,9
S201702454,2017,SU2018,part_time,6
S201702460,2017,SU2018,part_time,3
S201702466,2017,SU2018,part_time,6
S201702471,2017,SU2018,part_time,3
S201702474,2017,SU2018,part_time,3
S201702479,2017,SU2018,part_time,3
S201702481,2017,SU2018,part_time,6
S201702482,2017,SU2018,part_time,6
S201702484,2017,SU2018,part_time,9
S201702486,2017,SU2018,part_time,6
S201702505,2017,SU2018,part_time,3
S201702506,2017,SU2018,part_time,3
S201702510,2017,SU2018,part_time,3
S201702512,2017,SU2018,part_time,6
S201702520,2017,SU2018,part_time,3
S201702524,2017,SU2018,part_time,9
S201702529,2017,SU2018,part_time,9
S201702530,2017,SU2018,part_time,6
S201702543,2017,SU2018,part_time,3
S201702545,2017,SU2018,part_time,6
S201702569,2017,SU2018,part_time,3
S201702579,2017,SU2018,part_time,6
S201702587,2017,SU2018,part_time,3
S201702588,2017,SU2018,part_time,6
S201702593,2017,SU2018,part_time,3
S201702600,2017,SU2018,part_time,3
S201702602,2017,SU2018,part_time,9
S201702603,2017,SU2018,part_time,9
S201702604,2017,SU2018,part_time,6
S201702608,2017,SU2018,part_time,6
S201702619,2017,SU2018,part_time,3
S201702622,2017,SU2018,part_time,6
S201702627,2017,SU2018,part_time,3
S201702632,2017,SU2018,part_time,6
S201702637,2017,SU2018,part_time,9
S201702647,2017,SU2018,part_time,3
S201702648,2017,SU2018,part_time,3
S201702652,2017,SU2018,part_time,6
S201702653,2017,SU2018,part_time,3
S201702655,2017,SU2018,part_time,3
S201702660,2017,SU2018,part_time,3
S201702661,2017,SU2018,part_time,3
S201702664,2017,SU2018,part_time,3
S201702667,2017,SU2018,part_time,9
S201702669,2017,SU2018,part_time,3
S201702672,2017,SU2018,part_time,6
S201702675,2017,SU2018,part_time,6
S201702677,2017,SU2018,part_time,6
S201702684,2017,SU2018,part_time,3
S201702694,2017,SU2018,part_time,6
S201702695,2017,SU2018,part_time,3
S201702698,2017,SU2018,part_time,3
S201702709,2017,SU2018,part_time,6
S201702713,2017,SU2018,part_time,3
S201702716,2017,SU2018,part_time,3
S201702717,2017,SU2018,part_time,6
S201702718,2017,SU2018,part_time,6
S201702719,2017,SU2018,part_time,3
S201702722,2017,SU2018,part_time,3
S201702724,2017,SU2018,part_time,6
S201702727,2017,SU2018,part_time,3
S201702732,2017,SU2018,part_time,6
S201702737,2017,SU2018,part_time,6
S201702744,2017,SU2018,part_time,3
S201702746,2017,SU2018,part_time,6
S201702750,2017,SU2018,part_time,6
S201702752,2017,SU2018,part_time,9
S201702756,2017,SU2018,part_time,3
S201702758,2017,SU2018,part_time,6
S201702763,2017,SU2018,part_time,3
S201702777,2017,SU2018,part_time,6
S201702780,2017,SU2018,part_time,6
S201702782,2017,SU2018,part_time,6
S201702793,2017,SU2018,part_time,6
S201702798,2017,SU2018,part_time,9
S201702809,2017,SU2018,part_time,6
S201702812,2017,SU2018,part_time,6
S201702820,2017,SU2018,part_time,9
S201702825,2017,SU2018,part_time,9
S201702826,2017,SU2018,part_time,3
S201702834,2017,SU2018,part_time,6
S201702838,2017,SU2018,part_time,3
S201702844,2017,SU2018,part_time,6
S201702845,2017,SU2018,part_time,6
S201702852,2017,SU2018,part_time,3
S201702854,2017,SU2018,part_time,6
S201702862,2017,SU2018,part_time,3
S201702877,2017,SU2018,part_time,3
S201702878,2017,SU2018,part_time,6
S201702879,2017,SU2018,part_time,6
S201702883,2017,SU2018,part_time,6
S201702885,2017,SU2018,part_time,6
S201702890,2017,SU2018,part_time,6
S201702894,2017,SU2018,part_time,3
S201702895,2017,SU2018,part_time,3
S201702910,2017,SU2018,part_time,9
S201702914,2017,SU2018,part_time,6
S201702917,2017,SU2018,part_time,3
S201702921,2017,SU2018,part_time,3
S201702930,2017,SU2018,part_time,3
S201702932,2017,SU2018,part_time,9
S201702933,2017,SU2018,part_time,9
S201702936,2017,SU2018,part_time,3
S201702941,2017,SU2018,part_time,6
S201702958,2017,SU2018,part_time,6
S201702961,2017,SU2018,part_time,6
S201702962,2017,SU2018,part_time,6
S201702972,2017,SU2018,part_time,3
S201702980,2017,SU2018,part_time,6
S201702983,2017,SU2018,part_time,3
S201702988,2017,SU2018,part_time,9
S201702990,2017,SU2018,part_time,3
S201703018,2017,SU2018,part_time,3
S201703029,2017,SU2018,part_time,3
S201703030,2017,SU2018,part_time,9
S201703031,2017,SU2018,part_time,3
S201703038,2017,SU2018,part_time,6
S201703042,2017,SU2018,part_time,6
S201703049,2017,SU2018,part_time,3
S201703056,2017,SU2018,part_time,3
S201800002,2018,SU2019,part_time,3
S201800028,2018,SU2019,part_time,3
S201800033,2018,SU2019,part_time,3
S201800043,2018,SU2019,part_time,6
S201800046,2018,SU2019,part_time,6
S201800051,2018,SU2019,part_time,6
S201800052,2018,SU2019,part_time,3
S201800058,2018,SU2019,part_time,3
S201800062,2018,SU2019,part_time,3
S201800099,2018,SU2019,part_time,3
S201800101,2018,SU2019,part_time,9
S201800110,2018,SU2019,part_time,6
S201800116,2018,SU2019,part_time,3
S201800117,2018,SU2019,part_time,3
S201800120,2018,SU2019,part_time,6
S201800123,2018,SU2019,part_time,6
S201800141,2018,SU2019,part_time,3
S201800142,2018,SU2019,part_time,3
S201800149,2018,SU2019,part_time,3
S201800162,2018,SU2019,part_time,6
S201800170,2018,SU2019,part_time,9
S201800178,2018,SU2019,part_time,6
S201800180,2018,SU2019,part_time,3
S201800185,2018,SU2019,part_time,6
S201800190,2018,SU2019,part_time,3
S201800199,2018,SU2019,part_time,6
S201800200,2018,SU2019,part_time,6
S201800202,2018,SU2019,part_time,6
S201800204,2018,SU2019,part_time,9
S201800207,2018,SU2019,part_time,9
S201800222,2018,SU2019,part_time,3
S201800230,2018,SU2019,part_time,6
S201800233,2018,SU2019,part_time,6
S201800244,2018,SU2019,part_time,3
S201800245,2018,SU2019,part_time,6
S201800247,2018,SU2019,part_time,6
S201800261,2018,SU2019,part_time,9
S201800266,2018,SU2019,part_time,6
S201800270,2018,SU2019,part_time,9
S201800287,2018,SU2019,part_time,3
S201800293,2018,SU2019,part_time,6
S201800302,2018,SU2019,part_time,9
S201800315,2018,SU2019,part_time,3
S201800340,2018,SU2019,part_time,9
S201800344,2018,SU2019,part_time,6
S201800348,2018,SU2019,part_time,3
S201800353,2018,SU2019,part_time,9
S201800357,2018,SU2019,part_time,6
S201800391,2018,SU2019,part_time,3
S201800400,2018,SU2019,part_time,3
S201800401,2018,SU2019,part_time,6
S201800410,2018,SU2019,part_time,6
S201800416,2018,SU2019,part_time,3
S201800421,2018,SU2019,part_time,3
S201800422,2018,SU2019,part_time,9
S201800424,2018,SU2019,part_time,6
S201800425,2018,SU2019,part_time,3
S201800429,2018,SU2019,part_time,3
S201800431,2018,SU2019,part_time,9
S201800436,2018,SU2019,part_time,3
S201800439,2018,SU2019,part_time,9
S201800445,2018,SU2019,part_time,3
S201800447,2018,SU2019,part_time,3
S201800448,2018,SU2019,part_time,3
S201800457,2018,SU2019,part_time,6
S201800459,2018,SU2019,part_time,3
S201800461,2018,SU2019,part_time,3
S201800464,2018,SU2019,part_time,3
S201800465,2018,SU2019,part_time,3
S201800474,2018,SU2019,part_time,3
S201800475,2018,SU2019,part_time,3
S201800478,2018,SU2019,part_time,6
S201800480,2018,SU2019,part_time,3
S201800498,2018,SU2019,part_time,6
S201800499,2018,SU2019,part_time,3
S201800504,2018,SU2019,part_time,3
S201800518,2018,SU2019,part_time,6
S201800520,2018,SU2019,part_time,9
S201800527,2018,SU2019,part_time,3
S201800528,2018,SU2019,part_time,9
S201800529,2018,SU2019,part_time,3
S201800535,2018,SU2019,part_time,6
S201800540,2018,SU2019,part_time,9
S201800561,2018,SU2019,part_time,3
S201800566,2018,SU2019,part_time,3
S201800569,2018,SU2019,part_time,9
S201800571,2018,SU2019,part_time,9
S201800577,2018,SU2019,part_time,3
S201800588,2018,SU2019,part_time,6
S201800589,2018,SU2019,part_time,6
S201800597,2018,SU2019,part_time,6
S201800605,2018,SU2019,part_time,3
S201800621,2018,SU2019,part_time,3
S201800625,2018,SU2019,part_time,6
S201800626,2018,SU2019,part_time,6
S201800631,2018,SU2019,part_time,3
S201800668,2018,SU2019,part_time,3
S201800677,2018,SU2019,part_time,3
S201800679,2018,SU2019,part_time,6
S201800687,2018,SU2019,part_time,6
S201800696,2018,SU2019,part_time,3
S201800705,2018,SU2019,part_time,6
S201800715,2018,SU2019,part_time,3
S201800716,2018,SU2019,part_time,3
S201800718,2018,SU2019,part_time,6
S201800728,2018,SU2019,part_time,9
S201800740,2018,SU2019,part_time,6
S201800741,2018,SU2019,part_time,9
S201800742,2018,SU2019,part_time,6
S201800757,2018,SU2019,part_time,6
S201800759,2018,SU2019,part_time,6
S201800760,2018,SU2019,part_time,3
S201800768,2018,SU2019,part_time,6
S201800769,2018,SU2019,part_time,3
S201800773,2018,SU2019,part_time,3
S201800782,2018,SU2019,part_time,9
S201800795,2018,SU2019,part_time,3
S201800799,2018,SU2019,part_time,3
S201800805,2018,SU2019,part_time,6
S201800806,2018,SU2019,part_time,6
S201800812,2018,SU2019,part_time,6
S201800814,2018,SU2019,part_time,6
S201800816,2018,SU2019,part_time,6
S201800817,2018,SU2019,part_time,6
S201800821,2018,SU2019,part_time,6
S201800823,2018,SU2019,part_time,3
S201800826,2018,SU2019,part_time,6
S201800830,2018,SU2019,part_time,6
S201800832,2018,SU2019,part_time,6
S201800835,2018,SU2019,part_time,9
S201800836,2018,SU2019,part_time,6
S201800838,2018,SU2019,part_time,9
S201800841,2018,SU2019,part_time,3
S201800844,2018,SU2019,part_time,6
S201800845,2018,SU2019,part_time,6
S201800853,2018,SU2019,part_time,9
S201800861,2018,SU2019,part_time,3
S201800867,2018,SU2019,part_time,6
S201800871,2018,SU2019,part_time,9
S201800874,2018,SU2019,part_time,9
S201800878,2018,SU2019,part_time,3
S201800879,2018,SU2019,part_time,9
S201800887,2018,SU2019,part_time,3
S201800888,2018,SU2019,part_time,6
S201800897,2018,SU2019,part_time,6
S201800900,2018,SU2019,part_time,6
S201800901,2018,SU2019,part_time,9
S201800902,2018,SU2019,part_time,3
S201800922,2018,SU2019,part_time,3
S201800926,2018,SU2019,part_time,3
S201800936,2018,SU2019,part_time,6
S201800938,2018,SU2019,part_time,3
S201800940,2018,SU2019,part_time,6
S201800944,2018,SU2019,part_time,6
S201800946,2018,SU2019,part_time,9
S201800958,2018,SU2019,part_time,9
