student_id,cohort,term,credits_attempted,credits_earned,term_gpa,cum_gpa
S201700852,2017,FA2018,16,13,3.04,3.38
S201700852,2017,SP2019,13,16,2.91,2.93
S201700853,2017,FA2018,15,15,2.9,3.56
S201700853,2017,SP2019,16,15,3.56,3.48
S201700854,2017,FA2018,16,15,2.41,2.73
S201700854,2017,SP2019,13,15,3.2,3.0
S201700855,2017,FA2018,15,16,3.74,3.79
S201700855,2017,SP2019,18,18,4,4
S201700858,2017,FA2018,16,15,2.79,2.7
S201700858,2017,SP2019,13,12,2.6,2.85
S201700859,2017,FA2018,15,16,2.82,2.8
S201700859,2017,SP2019,18,15,2.94,2.82
S201700860,2017,FA2018,16,18,3.8,3.56
S201700860,2017,SP2019,15,15,3.45,3.66
S201700861,2017,FA2018,18,16,3.25,3.24
S201700861,2017,SP2019,16,15,3.04,3.58
S201700862,2017,FA2018,15,15,2.71,3.04
S201700862,2017,SP2019,13,18,2.95,3.13
S201700863,2017,FA2018,16,15,2.69,2.76
S201700863,2017,SP2019,18,16,3.19,2.43
S201700865,2017,FA2018,18,15,4,3.39
S201700865,2017,SP2019,15,13,3.68,3.46
S201700866,2017,FA2018,18,15,2.71,2.63
S201700866,2017,SP2019,15,16,2.54,3.03
S201700867,2017,FA2018,15,16,3.8,3.99
S201700867,2017,SP2019,15,15,3.7,3.82
S201700869,2017,FA2018,15,15,3.23,2.7
S201700869,2017,SP2019,16,15,2.44,3.01
S201700870,2017,FA2018,15,15,3.38,3.12
S201700870,2017,SP2019,16,15,2.97,3.1
S201700871,2017,FA2018,12,15,3.66,3.32
S201700871,2017,SP2019,18,13,4,3.16
S201700872,2017,FA2018,16,16,3.53,3.06
S201700872,2017,SP2019,13,18,2.76,2.87
S201700874,2017,FA2018,16,13,4,3.45
S201700874,2017,SP2019,16,15,3.9,3.41
S201700875,2017,FA2018,12,18,3.86,3.94
S201700875,2017,SP2019,15,13,4.0,3.84
S201700876,2017,FA2018,15,16,3.83,3.38
S201700876,2017,SP2019,16,16,3.03,3.29
S201700878,2017,FA2018,16,15,3.48,3.5
S201700878,2017,SP2019,16,18,3.41,3.34
S201700879,2017,FA2018,16,18,3.55,3.29
S201700879,2017,SP2019,16,12,3.21,3.13
S201700881,2017,FA2018,18,16,3.23,3.11
S201700881,2017,SP2019,16,16,3.42,2.96
S201700882,2017,FA2018,15,12,3.62,3.93
S201700882,2017,SP2019,16,15,4,3.65
S201700883,2017,FA2018,16,15,3.78,3.48
S201700883,2017,SP2019,15,16,3.98,3.54
S201700884,2017,FA2018,16,16,4,3.76
S201700884,2017,SP2019,15,13,3.97,4
S201700888,2017,FA2018,15,15,3.08,3.29
S201700888,2017,SP2019,15,12,2.93,3.3
S201700889,2017,FA2018,12,13,3.56,3.3
S201700889,2017,SP2019,16,16,3.27,3.56
S201700890,2017,FA2018,18,15,3.63,3.45
S201700890,2017,SP2019,16,16,3.44,3.22
S201700891,2017,FA2018,16,16,2.71,2.63
S201700891,2017,SP2019,16,15,2.97,2.91
S201700893,2017,FA2018,18,15,3.58,3.34
S201700893,2017,SP2019,15,16,3.54,3.48
S201700895,2017,FA2018,16,16,3.78,3.83
S201700895,2017,SP2019,15,16,4,3.84
S201700896,2017,FA2018,18,15,3.27,3.26
S201700896,2017,SP2019,18,18,3.39,3.17
S201700897,2017,FA2018,16,16,3.39,3.61
S201700897,2017,SP2019,16,16,3.23,3.28
S201700898,2017,FA2018,16,15,2.99,3.03
S201700898,2017,SP2019,15,18,2.48,2.95
S201700900,2017,FA2018,16,16,2.53,2.5
S201700900,2017,SP2019,13,15,2.56,2.68
S201700901,2017,FA2018,12,15,3.22,3.21
S201700901,2017,SP2019,15,16,3.1,3.4
S201700902,2017,FA2018,15,13,2.77,3.11
S201700902,2017,SP2019,12,13,3.01,3.27
S201700904,2017,FA2018,15,15,2.92,3.27
S201700904,2017,SP2019,15,15,3.35,3.48
S201700907,2017,FA2018,15,18,3.52,3.58
S201700907,2017,SP2019,16,16,3.8,3.84
S201700912,2017,FA2018,16,16,3.68,3.86
S201700912,2017,SP2019,12,13,3.53,3.49
S201700913,2017,FA2018,16,15,3.53,3.33
S201700913,2017,SP2019,15,16,3.34,3.24
S201700914,2017,FA2018,13,13,3.59,3.79
S201700914,2017,SP2019,15,13,4,3.76
S201700915,2017,FA2018,15,15,4,3.68
S201700915,2017,SP2019,15,13,4,3.46
S201700916,2017,FA2018,15,18,3.53,3.62
S201700916,2017,SP2019,16,15,3.99,3.79
S201700917,2017,FA2018,16,15,3.18,3.22
S201700917,2017,SP2019,16,12,3.51,2.98
S201700919,2017,FA2018,16,13,3.97,3.82
S201700919,2017,SP2019,16,16,4,3.91
S201700920,2017,FA2018,16,16,3.7,3.71
S201700920,2017,SP2019,16,15,3.84,3.61
S201700921,2017,FA2018,15,12,3.38,3.52
S201700921,2017,SP2019,15,16,3.75,3.53
S201700922,2017,FA2018,15,15,3.49,4
S201700922,2017,SP2019,15,18,4,3.82
S201700923,2017,FA2018,13,16,3.36,3.04
S201700923,2017,SP2019,12,15,3.19,3.17
S201700925,2017,FA2018,16,16,3.85,3.9
S201700925,2017,SP2019,16,16,4,3.85
S201700926,2017,FA2018,16,13,3.9,3.78
S201700926,2017,SP2019,16,13,4,4
S201700927,2017,FA2018,15,13,2.85,2.93
S201700927,2017,SP2019,16,16,3.11,2.68
S201700928,2017,FA2018,13,16,3.61,3.36
S201700928,2017,SP2019,15,16,3.27,3.09
S201700930,2017,FA2018,15,12,3.74,3.92
S201700930,2017,SP2019,15,16,4,4
S201700934,2017,FA2018,12,15,3.06,3.4
S201700934,2017,SP2019,15,13,3.22,3.34
S201700935,2017,FA2018,15,18,4,4
S201700935,2017,SP2019,16,13,4,4
S201700936,2017,FA2018,15,12,3.31,3.79
S201700936,2017,SP2019,16,16,3.59,3.29
S201700939,2017,FA2018,18,16,3.2,3.19
S201700939,2017,SP2019,15,16,3.61,3.22
S201700940,2017,FA2018,16,13,2.97,2.74
S201700940,2017,SP2019,12,13,2.33,3.08
S201700944,2017,FA2018,15,15,3.76,3.43
S201700944,2017,SP2019,16,16,3.54,3.41
S201700948,2017,FA2018,16,15,4,3.62
S201700948,2017,SP2019,15,15,3.61,3.5
S201700949,2017,FA2018,15,16,3.23,3.14
S201700949,2017,SP2019,13,16,3.34,3.22
S201700950,2017,FA2018,15,13,2.95,2.94
S201700950,2017,SP2019,15,12,3.26,2.76
S201700951,2017,FA2018,15,15,3.14,3.15
S201700951,2017,SP2019,15,16,3.14,3.11
S201700954,2017,FA2018,12,12,3.47,3.71
S201700954,2017,SP2019,15,16,3.86,3.62
S201700956,2017,FA2018,15,15,4,3.93
S201700956,2017,SP2019,16,13,4,4.0
S201700957,2017,FA2018,15,15,3.83,3.59
S201700957,2017,SP2019,16,13,3.48,3.41
S201700959,2017,FA2018,16,15,3.77,3.88
S201700959,2017,SP2019,15,16,3.77,3.7
S201700960,2017,FA2018,16,15,3.72,3.66
S201700960,2017,SP2019,15,12,3.79,3.4
S201700963,2017,FA2018,16,16,3.39,3.23
S201700963,2017,SP2019,15,16,3.35,3.25
S201700964,2017,FA2018,16,16,3.47,3.16
S201700964,2017,SP2019,18,15,3.68,3.28
S201700965,2017,FA2018,16,15,3.25,3.03
S201700965,2017,SP2019,15,18,3.27,2.99
S201700966,2017,FA2018,16,13,3.48,3.52
S201700966,2017,SP2019,15,15,3.65,3.67
S201700970,2017,FA2018,15,15,3.31,3.0
S201700970,2017,SP2019,16,16,3.2,3.27
S201700971,2017,FA2018,16,15,3.3,3.22
S201700971,2017,SP2019,16,16,3.33,3.14
S201700972,2017,FA2018,16,15,3.67,3.15
S201700972,2017,SP2019,18,16,3.28,3.22
S201700975,2017,FA2018,16,15,3.4,3.62
S201700975,2017,SP2019,18,16,3.29,3.36
S201700976,2017,FA2018,16,15,4,3.8
S201700976,2017,SP2019,15,15,3.71,4
S201700978,2017,FA2018,18,18,3.47,3.48
S201700978,2017,SP2019,15,15,3.89,3.52
S201700979,2017,FA2018,18,15,3.43,3.25
S201700979,2017,SP2019,16,15,3.56,3.01
S201700981,2017,FA2018,15,15,2.44,2.71
S201700981,2017,SP2019,15,15,2.49,2.58
S201700982,2017,FA2018,16,15,4,3.71
S201700982,2017,SP2019,16,13,3.73,3.54
S201700983,2017,FA2018,15,16,3.6,3.38
S201700983,2017,SP2019,15,13,3.41,3.2
S201700984,2017,FA2018,18,16,3.44,3.47
S201700984,2017,SP2019,15,16,3.25,3.54
S201700985,2017,FA2018,15,16,3.42,3.69
S201700985,2017,SP2019,12,12,4,3.99
S201700988,2017,FA2018,15,15,3.28,2.91
S201700988,2017,SP2019,13,15,3.0,3.1
S201700989,2017,FA2018,18,15,3.74,3.48
S201700989,2017,SP2019,16,15,3.48,3.43
S201700990,2017,FA2018,16,16,3.91,4
S201700990,2017,SP2019,15,15,4,4
S201700993,2017,FA2018,16,16,2.86,2.98
S201700993,2017,SP2019,15,16,2.77,2.99
S201700994,2017,FA2018,15,18,3.24,2.63
S201700994,2017,SP2019,16,12,2.96,2.88
S201700995,2017,FA2018,16,16,3.85,3.69
S201700995,2017,SP2019,16,15,3.8,3.67
S201700996,2017,FA2018,16,15,3.74,3.48
S201700996,2017,SP2019,15,15,3.41,3.42
S201700997,2017,FA2018,16,16,3.81,3.26
S201700997,2017,SP2019,13,15,3.24,3.43
S201700998,2017,FA2018,16,16,3.1,3.6
S201700998,2017,SP2019,15,16,3.3,3.21
S201700999,2017,FA2018,12,16,2.49,2.27
S201700999,2017,SP2019,18,13,2.53,2.48
S201701000,2017,FA2018,18,16,3.51,3.62
S201701000,2017,SP2019,15,16,3.48,3.62
S201701001,2017,FA2018,15,16,2.57,2.28
S201701001,2017,SP2019,15,16,2.7,2.66
S201701002,2017,FA2018,16,16,3.68,3.59
S201701002,2017,SP2019,12,15,3.47,3.79
S201701003,2017,FA2018,15,12,3.96,3.8
S201701003,2017,SP2019,15,16,4,3.93
S201701005,2017,FA2018,15,16,3.26,3.06
S201701005,2017,SP2019,12,13,3.37,2.79
S201701007,2017,FA2018,18,15,3.39,3.63
S201701007,2017,SP2019,18,15,3.44,3.41
S201701009,2017,FA2018,15,12,3.8,3.49
S201701009,2017,SP2019,15,15,3.29,3.27
S201701010,2017,FA2018,18,16,3.46,3.39
S201701010,2017,SP2019,13,16,3.01,3.4
S201701011,2017,FA2018,16,16,3.28,2.95
S201701011,2017,SP2019,16,13,2.81,3.03
S201701012,2017,FA2018,16,15,3.39,3.02
S201701012,2017,SP2019,15,15,3.55,3.29
S201701013,2017,FA2018,18,15,4,4
S201701013,2017,SP2019,16,13,3.95,3.86
S201701014,2017,FA2018,16,16,3.09,2.88
S201701014,2017,SP2019,16,16,3.39,3.22
S201701016,2017,FA2018,15,16,4,3.87
S201701016,2017,SP2019,16,18,3.78,3.65
S201701020,2017,FA2018,16,18,3.81,3.88
S201701020,2017,SP2019,16,16,4,4
S201701021,2017,FA2018,16,13,3.08,3.68
S201701021,2017,SP2019,15,15,3.65,3.64
S201701022,2017,FA2018,16,16,4,3.82
S201701022,2017,SP2019,18,18,3.41,3.8
S201701023,2017,FA2018,16,16,3.34,3.45
S201701023,2017,SP2019,15,16,3.51,3.65
S201701024,2017,FA2018,16,15,3.01,2.7
S201701024,2017,SP2019,18,15,3.05,3.07
S201701025,2017,FA2018,15,18,4,3.97
S201701025,2017,SP2019,16,13,3.46,3.64
S201701027,2017,FA2018,16,18,3.75,3.55
S201701027,2017,SP2019,16,15,3.65,3.71
S201701028,2017,FA2018,16,16,3.87,4
S201701028,2017,SP2019,16,13,4,4
S201701032,2017,FA2018,16,13,3.02,3.03
S201701032,2017,SP2019,15,12,3.26,3.0
S201701034,2017,FA2018,15,12,4.0,4
S201701034,2017,SP2019,18,16,4,3.96
S201701035,2017,FA2018,13,16,3.87,3.92
S201701035,2017,SP2019,18,18,3.84,3.82
S201701039,2017,FA2018,12,15,2.64,2.48
S201701039,2017,SP2019,13,15,2.56,2.97
S201701042,2017,FA2018,18,15,3.73,2.99
S201701042,2017,SP2019,15,15,3.77,3.22
S201701043,2017,FA2018,15,13,4,4
S201701043,2017,SP2019,16,16,3.44,4
S201701044,2017,FA2018,15,16,3.82,3.66
S201701044,2017,SP2019,16,15,4,3.45
S201701046,2017,FA2018,18,15,3.57,3.76
S201701046,2017,SP2019,15,16,3.55,3.63
S201701047,2017,FA2018,18,15,3.11,2.87
S201701047,2017,SP2019,15,15,2.48,3.01
S201701048,2017,FA2018,16,16,3.45,3.56
S201701048,2017,SP2019,15,16,3.21,3.41
S201701049,2017,FA2018,16,16,3.12,3.09
S201701049,2017,SP2019,18,15,3.15,3.36
S201701050,2017,FA2018,16,15,3.23,3.0
S201701050,2017,SP2019,15,16,2.96,3.02
S201701052,2017,FA2018,15,15,3.02,2.75
S201701052,2017,SP2019,16,15,2.72,2.56
S201701054,2017,FA2018,15,18,4,3.96
S201701054,2017,SP2019,16,15,3.71,4
S201701056,2017,FA2018,15,18,2.7,2.93
S201701056,2017,SP2019,13,15,2.4,2.67
S201701057,2017,FA2018,18,15,3.24,3.09
S201701057,2017,SP2019,15,15,3.11,3.14
S201701058,2017,FA2018,13,12,3.46,3.3
S201701058,2017,SP2019,15,15,3.47,3.27
S201701060,2017,FA2018,13,16,3.48,3.5
S201701060,2017,SP2019,16,15,3.39,3.36
S201701062,2017,FA2018,16,13,3.48,3.6
S201701062,2017,SP2019,16,15,3.64,3.36
S201701064,2017,FA2018,13,15,1.74,2.14
S201701064,2017,SP2019,15,16,2.33,2.4
S201701068,2017,FA2018,16,16,3.5,3.25
S201701068,2017,SP2019,16,16,3.19,3.38
S201701070,2017,FA2018,16,13,4,3.93
S201701070,2017,SP2019,16,15,4,3.88
S201701072,2017,FA2018,15,13,3.56,3.71
S201701072,2017,SP2019,15,15,3.56,3.98
S201701073,2017,FA2018,18,16,3.66,3.55
S201701073,2017,SP2019,16,13,3.6,3.21
S201701074,2017,FA2018,15,16,3.7,3.02
S201701074,2017,SP2019,16,15,3.17,3.16
S201701075,2017,FA2018,15,15,2.43,3.11
S201701075,2017,SP2019,16,16,2.87,2.99
S201701077,2017,FA2018,15,13,3.52,3.7
S201701077,2017,SP2019,15,18,3.83,3.58
S201701078,2017,FA2018,13,16,3.56,3.39
S201701078,2017,SP2019,18,13,3.86,3.54
S201701079,2017,FA2018,15,15,2.56,2.84
S201701079,2017,SP2019,15,16,2.92,2.97
S201701081,2017,FA2018,13,16,3.37,3.17
S201701081,2017,SP2019,15,15,3.51,3.34
S201701082,2017,FA2018,16,16,3.92,3.8
S201701082,2017,SP2019,16,15,3.59,3.73
S201701083,2017,FA2018,15,12,4,4
S201701083,2017,SP2019,18,15,4,3.75
S201701085,2017,FA2018,15,16,3.08,2.94
S201701085,2017,SP2019,15,13,3.09,2.93
S201701087,2017,FA2018,16,15,4,4
S201701087,2017,SP2019,13,16,3.79,4
S201701088,2017,FA2018,16,12,3.75,3.79
S201701088,2017,SP2019,15,13,3.82,3.96
S201701089,2017,FA2018,16,13,2.69,3.14
S201701089,2017,SP2019,16,16,3.37,3.03
S201701091,2017,FA2018,15,15,3.2,3.36
S201701091,2017,SP2019,16,15,4,3.09
S201701092,2017,FA2018,16,13,3.71,3.42
S201701092,2017,SP2019,16,16,3.48,3.33
S201701093,2017,FA2018,13,16,3.45,3.71
S201701093,2017,SP2019,15,12,3.52,3.61
S201701095,2017,FA2018,16,16,3.35,3.76
S201701095,2017,SP2019,16,16,3.85,3.64
S201701097,2017,FA2018,15,16,4,4
S201701097,2017,SP2019,15,15,4,4
S201701098,2017,FA2018,18,13,3.2,3.48
S201701098,2017,SP2019,16,15,3.8,3.44
S201701100,2017,FA2018,15,12,3.88,3.93
S201701100,2017,SP2019,16,15,3.98,3.77
S201701101,2017,FA2018,16,15,3.02,2.74
S201701101,2017,SP2019,16,15,2.54,3.01
S201701103,2017,FA2018,15,15,3.22,3.28
S201701103,2017,SP2019,13,15,3.19,3.42
S201701106,2017,FA2018,16,16,4,4
S201701106,2017,SP2019,18,18,3.58,4
S201701107,2017,FA2018,15,18,3.19,3.16
S201701107,2017,SP2019,16,16,3.28,3.36
S201701108,2017,FA2018,15,16,3.55,3.58
S201701108,2017,SP2019,16,16,3.87,3.49
S201701109,2017,FA2018,16,13,3.4,3.26
S201701109,2017,SP2019,13,15,3.51,3.28
S201701114,2017,FA2018,16,16,3.36,3.57
S201701114,2017,SP2019,15,12,3.49,3.35
S201701120,2017,FA2018,18,15,3.02,3.26
S201701120,2017,SP2019,16,18,3.22,3.02
S201701122,2017,FA2018,18,16,3.98,4
S201701122,2017,SP2019,16,15,3.91,3.81
S201701123,2017,FA2018,18,15,3.56,3.39
S201701123,2017,SP2019,16,16,3.18,3.46
S201701125,2017,FA2018,15,15,3.2,3.24
S201701125,2017,SP2019,18,16,3.38,3.49
S201701127,2017,FA2018,15,16,3.19,3.36
S201701127,2017,SP2019,15,12,3.69,3.55
S201701128,2017,FA2018,18,15,4,4
S201701128,2017,SP2019,16,18,4,4
S201701133,2017,FA2018,18,15,4,4
S201701133,2017,SP2019,13,18,4,4
S201701134,2017,FA2018,16,16,3.71,3.42
S201701134,2017,SP2019,16,18,3.49,3.43
S201701136,2017,FA2018,12,13,3.54,3.64
S201701136,2017,SP2019,12,18,3.58,3.61
S201701138,2017,FA2018,16,12,3.35,3.32
S201701138,2017,SP2019,15,15,3.28,3.3
S201701139,2017,FA2018,16,13,4,4
S201701139,2017,SP2019,16,15,4,4
S201701142,2017,FA2018,16,15,3.83,4
S201701142,2017,SP2019,18,16,4,4
S201701144,2017,FA2018,16,16,3.32,3.29
S201701144,2017,SP2019,18,16,3.34,3.55
S201701145,2017,FA2018,15,15,2.62,2.81
S201701145,2017,SP2019,18,15,2.36,2.75
S201701146,2017,FA2018,16,15,3.28,3.42
S201701146,2017,SP2019,13,16,3.65,3.32
S201701147,2017,FA2018,15,15,2.99,2.81
S201701147,2017,SP2019,15,16,2.84,2.83
S201701148,2017,FA2018,15,16,4,4
S201701148,2017,SP2019,15,15,4,3.97
S201701149,2017,FA2018,15,16,4,3.76
S201701149,2017,SP2019,15,15,4.0,4
S201701150,2017,FA2018,16,16,3.15,3.16
S201701150,2017,SP2019,16,12,3.28,3.22
S201701152,2017,FA2018,18,16,2.99,3.03
S201701152,2017,SP2019,15,16,2.87,2.85
S201701155,2017,FA2018,13,16,3.26,2.97
S201701155,2017,SP2019,13,16,3.18,3.33
S201701157,2017,FA2018,16,15,3.6,3.7
S201701157,2017,SP2019,16,13,3.64,3.59
S201701158,2017,FA2018,18,15,3.26,3.15
S201701158,2017,SP2019,16,15,3.2,3.31
S201701159,2017,FA2018,16,15,3.41,3.56
S201701159,2017,SP2019,15,12,3.6,3.78
S201701160,2017,FA2018,15,15,3.54,3.58
S201701160,2017,SP2019,13,16,3.99,3.61
S201701162,2017,FA2018,15,15,3.01,2.41
S201701162,2017,SP2019,13,16,3.13,2.49
S201701164,2017,FA2018,16,15,3.86,3.96
S201701164,2017,SP2019,13,15,3.47,3.91
S201701165,2017,FA2018,15,15,3.14,3.14
S201701165,2017,SP2019,16,16,3.53,3.08
S201701166,2017,FA2018,16,16,2.56,2.52
S201701166,2017,SP2019,12,16,2.68,2.79
S201701167,2017,FA2018,13,15,3.49,3.09
S201701167,2017,SP2019,15,16,2.95,3.03
S201701168,2017,FA2018,18,16,4,3.82
S201701168,2017,SP2019,15,15,4,4
S201701169,2017,FA2018,16,15,3.08,3.06
S201701169,2017,SP2019,18,16,3.29,3.05
S201701172,2017,FA2018,16,13,3.54,3.52
S201701172,2017,SP2019,15,16,3.58,3.42
S201701173,2017,FA2018,16,18,4,3.91
S201701173,2017,SP2019,15,16,4,4
S201701174,2017,FA2018,15,15,3.62,3.37
S201701174,2017,SP2019,15,16,3.26,3.15
S201701176,2017,FA2018,16,18,3.53,3.86
S201701176,2017,SP2019,15,15,3.67,3.95
S201701177,2017,FA2018,16,16,3.11,3.26
S201701177,2017,SP2019,18,13,3.44,2.97
S201701179,2017,FA2018,12,13,4,4
S201701179,2017,SP2019,18,13,4,4
S201701180,2017,FA2018,18,16,3.48,3.11
S201701180,2017,SP2019,16,15,3.37,3.02
S201701181,2017,FA2018,13,18,3.98,4
S201701181,2017,SP2019,12,15,4,4
S201701182,2017,FA2018,13,16,3.38,3.37
S201701182,2017,SP2019,16,15,3.68,3.17
S201701183,2017,FA2018,16,15,3.3,3.1
S201701183,2017,SP2019,16,13,3.8,3.47
S201701185,2017,FA2018,18,16,3.42,3.29
S201701185,2017,SP2019,18,15,3.65,3.42
S201701187,2017,FA2018,15,15,3.44,3.51
S201701187,2017,SP2019,13,15,3.42,3.56
S201701188,2017,FA2018,16,15,2.37,1.81
S201701188,2017,SP2019,15,16,1.99,2.11
S201701189,2017,FA2018,15,18,3.93,3.42
S201701189,2017,SP2019,16,13,3.22,3.19
S201701190,2017,FA2018,16,16,3.55,3.38
S201701190,2017,SP2019,16,16,3.4,3.5
S201701191,2017,FA2018,15,13,3.07,3.28
S201701191,2017,SP2019,16,16,3.51,3.45
S201701192,2017,FA2018,16,16,3.84,3.94
S201701192,2017,SP2019,13,13,4,3.79
S201701194,2017,FA2018,12,15,3.36,3.46
S201701194,2017,SP2019,15,15,3.26,3.31
S201701195,2017,FA2018,18,15,3.84,4
S201701195,2017,SP2019,16,15,3.73,4
S201701196,2017,FA2018,15,15,4,3.62
S201701196,2017,SP2019,18,15,4,3.55
S201701197,2017,FA2018,12,13,3.67,3.6
S201701197,2017,SP2019,13,15,2.93,3.69
S201701199,2017,FA2018,15,16,3.7,3.36
S201701199,2017,SP2019,18,12,3.13,3.38
S201701200,2017,FA2018,15,16,4,4
S201701200,2017,SP2019,15,15,3.8,3.99
S201701201,2017,FA2018,18,16,3.38,3.54
S201701201,2017,SP2019,18,13,3.58,3.37
S201701202,2017,FA2018,15,15,3.83,4
S201701202,2017,SP2019,13,13,4,3.84
S201701203,2017,FA2018,16,16,2.94,3.24
S201701203,2017,SP2019,15,15,3.34,3.28
S201701204,2017,FA2018,16,15,3.51,3.94
S201701204,2017,SP2019,18,16,4,3.74
S201701205,2017,FA2018,15,13,3.15,3.01
S201701205,2017,SP2019,16,12,2.91,2.88
S201701206,2017,FA2018,15,15,3.91,3.51
S201701206,2017,SP2019,15,15,3.61,3.34
S201701207,2017,FA2018,12,15,3.45,3.14
S201701207,2017,SP2019,16,16,2.88,3.07
S201701209,2017,FA2018,15,16,3.4,3.2
S201701209,2017,SP2019,16,13,3.27,3.32
S201701210,2017,FA2018,15,15,4,3.85
S201701210,2017,SP2019,18,16,4,4
S201701211,2017,FA2018,16,16,3.8,4
S201701211,2017,SP2019,15,15,4,4
S201701212,2017,FA2018,16,13,4,4
S201701212,2017,SP2019,12,12,4,4
S201701213,2017,FA2018,15,12,3.77,4
S201701213,2017,SP2019,16,15,3.78,4
S201701214,2017,FA2018,15,15,2.93,2.92
S201701214,2017,SP2019,15,18,3.17,3.25
S201701215,2017,FA2018,15,16,3.62,3.74
S201701215,2017,SP2019,18,15,4,3.87
S201701218,2017,FA2018,13,13,3.26,4
S201701218,2017,SP2019,12,16,3.62,4
S201701219,2017,FA2018,15,12,3.6,3.35
S201701219,2017,SP2019,16,16,3.68,3.64
S201701220,2017,FA2018,13,16,3.53,3.36
S201701220,2017,SP2019,13,15,3.17,3.3
S201701221,2017,FA2018,15,18,2.59,2.88
S201701221,2017,SP2019,15,13,2.61,2.97
S201701222,2017,FA2018,16,13,4,3.55
S201701222,2017,SP2019,13,12,3.83,3.54
S201701223,2017,FA2018,18,12,3.01,3.14
S201701223,2017,SP2019,18,16,3.62,3.15
S201701225,2017,FA2018,15,13,3.52,3.81
S201701225,2017,SP2019,18,18,3.55,3.83
S201701228,2017,FA2018,18,16,3.03,3.01
S201701228,2017,SP2019,15,15,3.1,3.04
S201701229,2017,FA2018,16,18,3.37,3.36
S201701229,2017,SP2019,16,15,3.41,3.04
S201701230,2017,FA2018,16,13,3.42,3.36
S201701230,2017,SP2019,16,16,3.94,3.36
S201701233,2017,FA2018,13,15,3.81,3.88
S201701233,2017,SP2019,15,16,3.77,3.96
S201701235,2017,FA2018,16,16,3.61,3.73
S201701235,2017,SP2019,15,12,3.92,3.31
S201701236,2017,FA2018,18,15,3.15,2.75
S201701236,2017,SP2019,15,16,3.31,3.13
S201701237,2017,FA2018,15,15,3.52,3.65
S201701237,2017,SP2019,15,18,3.65,3.4
S201701241,2017,FA2018,15,15,3.34,3.04
S201701241,2017,SP2019,16,16,3.27,3.02
S201701244,2017,FA2018,15,15,3.63,3.89
S201701244,2017,SP2019,16,16,4,3.57
S201701245,2017,FA2018,16,16,3.2,3.24
S201701245,2017,SP2019,16,13,3.02,3.38
S201701247,2017,FA2018,18,15,3.4,3.24
S201701247,2017,SP2019,16,12,3.44,3.51
S201701253,2017,FA2018,15,16,3.39,3.5
S201701253,2017,SP2019,16,13,3.66,3.78
S201701255,2017,FA2018,15,12,2.42,2.88
S201701255,2017,SP2019,16,13,2.57,2.48
S201701260,2017,FA2018,15,15,3.74,3.69
S201701260,2017,SP2019,16,16,4,3.9
S201701261,2017,FA2018,15,15,3.25,3.44
S201701261,2017,SP2019,16,15,3.29,3.37
S201701262,2017,FA2018,18,16,4.0,3.54
S201701262,2017,SP2019,15,15,3.27,3.7
S201701263,2017,FA2018,16,13,3.33,3.28
S201701263,2017,SP2019,16,15,4.0,3.47
S201701264,2017,FA2018,16,16,2.57,3.41
S201701264,2017,SP2019,18,12,2.68,2.96
S201701266,2017,FA2018,16,16,3.45,3.28
S201701266,2017,SP2019,13,15,3.84,3.26
S201701267,2017,FA2018,16,15,3.62,3.21
S201701267,2017,SP2019,16,15,3.06,3.08
S201701268,2017,FA2018,16,15,1.9,2.78
S201701268,2017,SP2019,15,16,2.48,2.86
S201701271,2017,FA2018,15,15,3.71,3.63
S201701271,2017,SP2019,15,16,3.97,3.84
S201701274,2017,FA2018,15,16,3.72,3.78
S201701274,2017,SP2019,16,15,3.93,3.71
S201701275,2017,FA2018,13,16,3.51,3.53
S201701275,2017,SP2019,15,12,3.32,3.77
S201701277,2017,FA2018,16,16,3.09,3.06
S201701277,2017,SP2019,15,16,3.1,2.97
S201701279,2017,FA2018,18,15,4,4
S201701279,2017,SP2019,15,18,4,3.84
S201701280,2017,FA2018,16,15,3.48,3.33
S201701280,2017,SP2019,18,12,3.45,3.15
S201701282,2017,FA2018,16,15,3.43,3.21
S201701282,2017,SP2019,15,15,3.52,3.26
S201701283,2017,FA2018,16,16,4,4
S201701283,2017,SP2019,15,15,4,4
S201701289,2017,FA2018,12,16,3.28,3.44
S201701289,2017,SP2019,15,18,3.09,3.53
S201701291,2017,FA2018,15,16,3.4,3.15
S201701291,2017,SP2019,15,15,2.86,3.04
S201701292,2017,FA2018,16,16,2.76,2.8
S201701292,2017,SP2019,16,15,2.91,2.7
S201701294,2017,FA2018,16,13,3.51,3.4
S201701294,2017,SP2019,16,15,3.83,3.58
S201701295,2017,FA2018,15,16,4,3.43
S201701295,2017,SP2019,15,16,3.27,3.74
S201701296,2017,FA2018,16,16,2.87,3.53
S201701296,2017,SP2019,15,12,3.16,3.31
S201701297,2017,FA2018,18,15,2.74,3.12
S201701297,2017,SP2019,15,16,2.9,3.11
S201701298,2017,FA2018,15,15,3.7,3.42
S201701298,2017,SP2019,15,15,3.45,3.91
S201701299,2017,FA2018,16,16,3.37,3.34
S201701299,2017,SP2019,15,16,3.02,3.14
S201701300,2017,FA2018,15,13,3.06,3.06
S201701300,2017,SP2019,16,16,3.25,2.97
S201701301,2017,FA2018,13,18,3.79,3.18
S201701301,2017,SP2019,16,18,3.36,3.23
S201701302,2017,FA2018,18,16,3.54,3.68
