student_id,cohort,parental_education_max,household_income_bracket,primary_language_home,first_in_family_college,internet_at_home,expected_major_change
S201702963,2017,HS,>150k,English,1,1,1
S201702964,2017,BA,<15k,English,0,1,0
S201702965,2017,some_college,30-50k,English,1,1,1
S201702966,2017,BA,>150k,English,0,1,0
S201702967,2017,HS,>150k,English,1,1,0
S201702968,2017,some_college,<15k,English,0,1,0
S201702969,2017,some_college,15-30k,English,1,1,1
S201702970,2017,BA,30-50k,English,0,1,1
S201702971,2017,less_than_HS,75-100k,Spanish,1,1,0
S201702972,2017,HS,<15k,English,0,1,0
S201702973,2017,HS,15-30k,English,0,0,1
S201702974,2017,BA,75-100k,English,0,1,0
S201702975,2017,some_college,15-30k,English,0,1,1
S201702976,2017,HS,30-50k,Chinese,1,1,0
S201702977,2017,HS,50-75k,English,1,1,1
S201702978,2017,HS,<15k,Other,0,0,0
S201702979,2017,HS,75-100k,English,0,1,0
S201702980,2017,HS,50-75k,English,0,1,0
S201702981,2017,HS,30-50k,English,0,1,0
S201702982,2017,BA,prefer_not,English,0,1,0
S201702983,2017,MA,50-75k,English,0,1,0
S201702984,2017,some_college,30-50k,English,0,1,0
S201702985,2017,MA,30-50k,English,0,1,1
S201702986,2017,some_college,15-30k,English,0,1,0
S201702987,2017,some_college,100-150k,English,1,1,1
S201702988,2017,HS,75-100k,English,0,1,0
S201702989,2017,BA,75-100k,English,0,1,0
S201702990,2017,HS,50-75k,English,1,1,1
S201702991,2017,MA,75-100k,English,0,1,1
S201702992,2017,less_than_HS,75-100k,Spanish,1,1,0
S201702993,2017,some_college,50-75k,English,0,1,0
S201702994,2017,some_college,100-150k,English,0,1,1
S201702995,2017,some_college,50-75k,Chinese,1,1,0
S201702996,2017,MA,30-50k,English,0,1,1
S201702997,2017,some_college,50-75k,English,0,1,0
S201702998,2017,some_college,prefer_not,English,0,1,0
S201702999,2017,HS,30-50k,English,0,1,0
S201703000,2017,HS,30-50k,English,1,1,0
S201703001,2017,HS,100-150k,English,0,1,1
S201703002,2017,HS,>150k,English,0,1,0
S201703003,2017,less_than_HS,>150k,Spanish,0,1,1
S201703004,2017,HS,100-150k,English,0,1,0
S201703005,2017,HS,15-30k,English,0,1,0
S201703006,2017,some_college,100-150k,English,0,1,0
S201703007,2017,some_college,75-100k,English,1,1,0
S201703008,2017,less_than_HS,15-30k,English,0,1,1
S201703009,2017,some_college,50-75k,English,0,1,0
S201703010,2017,BA,15-30k,English,0,1,0
S201703011,2017,BA,50-75k,English,0,1,0
S201703012,2017,HS,75-100k,English,1,1,0
S201703013,2017,BA,<15k,English,0,1,0
S201703014,2017,MA,15-30k,English,0,1,0
S201703015,2017,some_college,30-50k,English,0,1,0
S201703016,2017,PhD,prefer_not,English,0,1,1
S201703017,2017,some_college,75-100k,English,0,1,0
S201703018,2017,MA,30-50k,English,0,1,1
S201703019,2017,MA,50-75k,English,0,1,0
S201703020,2017,HS,>150k,English,1,1,1
S201703021,2017,HS,30-50k,English,1,1,0
S201703022,2017,HS,100-150k,English,0,1,0
S201703023,2017,HS,<15k,Spanish,1,1,0
S201703024,2017,HS,15-30k,English,1,1,1
S201703025,2017,HS,100-150k,English,1,1,0
S201703026,2017,some_college,30-50k,English,0,1,1
S201703027,2017,HS,>150k,English,1,1,0
S201703028,2017,HS,30-50k,English,1,1,1
S201703029,2017,HS,15-30k,Other,1,1,0
S201703030,2017,HS,15-30k,English,1,1,0
S201703031,2017,BA,30-50k,English,0,1,1
S201703032,2017,BA,30-50k,English,0,1,0
S201703033,2017,HS,>150k,Spanish,0,1,0
S201703034,2017,PhD,30-50k,English,0,1,1
S201703035,2017,less_than_HS,50-75k,Other,0,1,0
S201703036,2017,less_than_HS,prefer_not,English,1,1,0
S201703037,2017,MA,30-50k,Other,0,1,1
S201703038,2017,HS,15-30k,Spanish,0,1,0
S201703039,2017,some_college,30-50k,English,1,1,1
S201703040,2017,HS,75-100k,English,1,1,1
S201703041,2017,HS,50-75k,English,0,1,0
S201703042,2017,BA,15-30k,English,0,1,0
S201703043,2017,BA,<15k,English,0,1,0
S201703044,2017,PhD,50-75k,English,0,1,0
S201703045,2017,less_than_HS,15-30k,English,0,1,1
S201703046,2017,HS,100-150k,English,0,1,0
S201703047,2017,HS,50-75k,English,0,1,1
S201703048,2017,BA,<15k,English,0,1,0
S201703049,2017,MA,50-75k,English,0,1,1
S201703050,2017,MA,50-75k,English,0,1,0
S201703051,2017,HS,30-50k,English,1,1,0
S201703052,2017,some_college,100-150k,Spanish,1,1,0
S201703053,2017,PhD,100-150k,English,0,1,0
S201703054,2017,BA,15-30k,Spanish,0,0,0
S201703055,2017,less_than_HS,>150k,English,1,1,0
S201703056,2017,some_college,15-30k,English,0,1,0
S201703057,2017,HS,100-150k,Spanish,1,0,1
S201703058,2017,HS,100-150k,Spanish,0,1,0
S201703059,2017,HS,100-150k,Other,0,1,1
S201703060,2017,some_college,30-50k,English,0,1,0
S201800001,2018,MA,>150k,English,0,1,1
S201800002,2018,PhD,<15k,English,0,1,0
S201800003,2018,HS,30-50k,English,1,1,0
S201800004,2018,some_college,100-150k,English,1,1,1
S201800005,2018,less_than_HS,<15k,Chinese,0,1,0
S201800006,2018,HS,100-150k,English,1,1,1
S201800007,2018,some_college,prefer_not,English,0,1,0
S201800008,2018,HS,100-150k,English,1,1,1
S201800009,2018,HS,15-30k,English,0,1,0
S201800010,2018,BA,100-150k,Other,0,1,1
S201800011,2018,BA,50-75k,English,0,1,1
S201800012,2018,HS,30-50k,English,0,1,1
S201800013,2018,some_college,15-30k,English,1,1,0
S201800014,2018,less_than_HS,50-75k,Other,0,1,0
S201800015,2018,BA,<15k,English,0,1,0
S201800016,2018,HS,75-100k,English,1,1,0
S201800017,2018,HS,75-100k,English,1,1,0
S201800018,2018,HS,50-75k,English,1,1,0
S201800019,2018,some_college,50-75k,Spanish,1,1,0
S201800020,2018,MA,30-50k,Spanish,0,1,1
S201800021,2018,HS,>150k,English,1,1,1
S201800022,2018,BA,100-150k,Spanish,0,1,1
S201800023,2018,some_college,15-30k,English,0,1,1
S201800024,2018,some_college,50-75k,English,0,1,0
S201800025,2018,less_than_HS,100-150k,English,0,1,0
S201800026,2018,HS,30-50k,English,1,1,1
S201800027,2018,some_college,75-100k,English,0,1,1
S201800028,2018,some_college,30-50k,English,0,1,1
S201800029,2018,less_than_HS,30-50k,Other,0,1,0
S201800030,2018,HS,15-30k,English,1,1,1
S201800031,2018,HS,100-150k,English,1,1,0
S201800032,2018,less_than_HS,>150k,English,1,1,0
S201800033,2018,less_than_HS,30-50k,English,0,1,0
S201800034,2018,some_college,100-150k,English,0,1,0
S201800035,2018,some_college,15-30k,English,1,1,0
S201800036,2018,HS,50-75k,English,1,1,1
S201800037,2018,some_college,prefer_not,Spanish,0,1,0
S201800038,2018,BA,50-75k,English,0,1,1
S201800039,2018,BA,15-30k,English,0,1,0
S201800040,2018,BA,75-100k,English,0,1,0
S201800041,2018,BA,30-50k,English,0,1,1
S201800042,2018,HS,50-75k,English,1,1,0
S201800043,2018,some_college,>150k,English,0,1,0
S201800044,2018,MA,15-30k,Spanish,0,1,0
S201800045,2018,some_college,30-50k,English,1,1,0
S201800046,2018,some_college,15-30k,Other,0,1,1
S201800047,2018,some_college,50-75k,English,0,1,0
S201800048,2018,BA,30-50k,English,0,1,0
S201800049,2018,BA,30-50k,English,0,1,1
S201800050,2018,BA,50-75k,English,0,0,0
S201800051,2018,HS,50-75k,Spanish,1,1,1
S201800052,2018,some_college,prefer_not,English,0,1,1
S201800053,2018,BA,15-30k,Chinese,0,1,1
S201800054,2018,some_college,15-30k,Spanish,1,1,1
S201800055,2018,HS,50-75k,English,1,1,0
S201800056,2018,BA,100-150k,English,0,1,0
S201800057,2018,some_college,15-30k,English,0,1,0
S201800058,2018,HS,<15k,English,0,0,1
S201800059,2018,HS,100-150k,English,1,1,0
S201800060,2018,BA,50-75k,Spanish,0,1,0
S201800061,2018,BA,15-30k,Other,0,1,0
S201800062,2018,some_college,75-100k,English,0,1,0
S201800063,2018,some_college,50-75k,English,0,1,0
S201800064,2018,BA,50-75k,English,0,1,1
S201800065,2018,HS,15-30k,English,1,1,0
S201800066,2018,HS,15-30k,English,0,1,1
S201800067,2018,HS,100-150k,English,0,1,0
S201800068,2018,HS,15-30k,English,1,1,0
S201800069,2018,HS,100-150k,English,0,1,0
S201800070,2018,BA,30-50k,English,0,1,0
S201800071,2018,less_than_HS,<15k,English,1,1,1
S201800072,2018,some_college,30-50k,English,1,1,1
S201800073,2018,some_college,50-75k,Other,0,1,0
S201800074,2018,some_college,30-50k,English,0,1,1
S201800075,2018,some_college,50-75k,Spanish,1,1,1
S201800076,2018,less_than_HS,50-75k,Chinese,1,0,1
S201800077,2018,some_college,>150k,Spanish,0,1,0
S201800078,2018,BA,50-75k,English,0,1,0
S201800079,2018,some_college,30-50k,English,1,1,0
S201800080,2018,BA,50-75k,English,0,1,0
S201800081,2018,less_than_HS,50-75k,English,1,1,0
S201800082,2018,HS,75-100k,English,0,1,1
S201800083,2018,some_college,>150k,Spanish,0,1,0
S201800084,2018,less_than_HS,15-30k,English,1,1,1
S201800085,2018,MA,15-30k,Spanish,0,1,0
S201800086,2018,some_college,100-150k,Spanish,0,1,0
S201800087,2018,BA,>150k,English,0,1,1
S201800088,2018,HS,100-150k,English,1,1,1
S201800089,2018,less_than_HS,30-50k,Spanish,0,1,1
S201800090,2018,some_college,50-75k,Chinese,0,1,0
S201800091,2018,some_college,50-75k,English,1,1,0
S201800092,2018,less_than_HS,15-30k,English,0,1,0
S201800093,2018,some_college,75-100k,Chinese,0,1,0
S201800094,2018,some_college,30-50k,English,1,1,1
S201800095,2018,HS,100-150k,English,1,1,0
S201800096,2018,HS,15-30k,English,1,1,0
S201800097,2018,HS,>150k,English,0,1,1
S201800098,2018,BA,75-100k,English,0,1,1
S201800099,2018,HS,100-150k,Chinese,1,1,0
S201800100,2018,PhD,15-30k,English,0,1,0
S201800101,2018,some_college,30-50k,Spanish,1,0,1
S201800102,2018,HS,30-50k,English,1,1,0
S201800103,2018,HS,<15k,English,0,1,0
S201800104,2018,less_than_HS,30-50k,English,1,1,0
S201800105,2018,HS,15-30k,English,0,1,0
S201800106,2018,HS,30-50k,English,1,1,0
S201800107,2018,BA,75-100k,English,0,1,1
S201800108,2018,HS,>150k,English,1,1,0
S201800109,2018,HS,15-30k,English,1,1,0
S201800110,2018,some_college,30-50k,Other,0,1,0
S201800111,2018,BA,15-30k,English,0,1,1
S201800112,2018,some_college,>150k,Spanish,0,1,1
S201800113,2018,HS,15-30k,English,1,1,1
S201800114,2018,some_college,>150k,English,1,1,0
S201800115,2018,HS,15-30k,English,0,1,0
S201800116,2018,HS,>150k,English,0,1,1
S201800117,2018,HS,75-100k,English,0,1,0
S201800118,2018,MA,30-50k,English,0,1,0
S201800119,2018,MA,30-50k,English,0,1,1
S201800120,2018,HS,100-150k,Spanish,1,1,0
S201800121,2018,BA,100-150k,English,0,1,0
S201800122,2018,some_college,75-100k,English,0,1,1
S201800123,2018,some_college,30-50k,English,1,1,0
S201800124,2018,HS,30-50k,English,0,1,0
S201800125,2018,BA,75-100k,English,0,1,0
S201800126,2018,MA,15-30k,English,0,1,0
S201800127,2018,less_than_HS,30-50k,English,1,1,0
S201800128,2018,less_than_HS,<15k,English,1,1,0
S201800129,2018,HS,100-150k,Spanish,0,1,1
S201800130,2018,some_college,50-75k,English,0,1,0
S201800131,2018,HS,50-75k,English,0,1,0
S201800132,2018,some_college,15-30k,English,0,1,0
S201800133,2018,BA,100-150k,Spanish,0,1,0
S201800134,2018,BA,>150k,English,0,1,1
S201800135,2018,BA,>150k,English,0,1,0
S201800136,2018,less_than_HS,100-150k,English,0,1,0
S201800137,2018,less_than_HS,30-50k,English,1,1,0
S201800138,2018,HS,15-30k,English,1,1,1
S201800139,2018,HS,30-50k,English,1,1,0
S201800140,2018,HS,15-30k,English,1,1,0
S201800141,2018,HS,50-75k,English,1,1,0
S201800142,2018,HS,50-75k,English,0,1,1
S201800143,2018,BA,100-150k,English,0,1,0
S201800144,2018,some_college,100-150k,Spanish,0,1,1
S201800145,2018,BA,75-100k,English,0,1,0
S201800146,2018,PhD,50-75k,English,0,1,1
S201800147,2018,some_college,15-30k,English,1,1,1
S201800148,2018,HS,50-75k,English,1,1,1
S201800149,2018,BA,30-50k,English,0,1,0
S201800150,2018,some_college,50-75k,English,1,1,0
S201800151,2018,HS,>150k,English,1,1,1
S201800152,2018,some_college,<15k,English,1,1,0
S201800153,2018,MA,>150k,English,0,1,0
S201800154,2018,some_college,15-30k,Other,0,1,0
S201800155,2018,BA,75-100k,English,0,1,0
S201800156,2018,some_college,<15k,English,0,1,1
S201800157,2018,HS,<15k,English,0,1,1
S201800158,2018,HS,30-50k,English,1,1,1
S201800159,2018,some_college,15-30k,Spanish,1,1,1
S201800160,2018,some_college,50-75k,English,1,1,0
S201800161,2018,some_college,75-100k,English,0,1,0
S201800162,2018,some_college,>150k,English,1,1,0
S201800163,2018,MA,100-150k,English,0,1,1
S201800164,2018,BA,30-50k,English,0,1,1
S201800165,2018,HS,>150k,English,0,1,0
S201800166,2018,HS,30-50k,English,0,1,0
S201800167,2018,MA,75-100k,English,0,1,0
S201800168,2018,BA,15-30k,English,0,1,1
S201800169,2018,HS,30-50k,English,1,1,0
S201800170,2018,HS,15-30k,Spanish,0,1,1
S201800171,2018,BA,prefer_not,English,0,1,1
S201800172,2018,HS,100-150k,English,1,1,0
S201800173,2018,HS,75-100k,English,1,1,0
S201800174,2018,BA,<15k,Other,0,1,1
S201800175,2018,HS,100-150k,English,0,1,0
S201800176,2018,BA,prefer_not,Spanish,0,1,1
S201800177,2018,BA,prefer_not,English,0,1,0
S201800178,2018,HS,>150k,English,1,1,1
S201800179,2018,HS,<15k,English,0,1,0
S201800180,2018,MA,30-50k,English,0,1,1
S201800181,2018,HS,<15k,English,1,1,1
S201800182,2018,PhD,50-75k,Other,0,1,0
S201800183,2018,HS,15-30k,English,1,1,0
S201800184,2018,BA,>150k,English,0,1,1
S201800185,2018,some_college,100-150k,Spanish,0,1,0
S201800186,2018,HS,50-75k,Chinese,1,1,1
S201800187,2018,HS,<15k,English,0,1,1
S201800188,2018,HS,15-30k,English,0,1,0
S201800189,2018,some_college,100-150k,Spanish,1,1,1
S201800190,2018,HS,15-30k,English,1,1,0
S201800191,2018,HS,30-50k,English,0,0,0
S201800192,2018,HS,50-75k,English,0,1,0
S201800193,2018,some_college,75-100k,English,0,1,0
S201800194,2018,some_college,15-30k,Spanish,1,1,0
S201800195,2018,some_college,15-30k,English,0,1,0
S201800196,2018,HS,100-150k,English,0,1,1
S201800197,2018,less_than_HS,75-100k,Spanish,0,1,0
S201800198,2018,BA,50-75k,English,0,1,0
S201800199,2018,HS,100-150k,English,1,1,0
S201800200,2018,HS,30-50k,Chinese,1,1,0
S201800201,2018,less_than_HS,15-30k,Spanish,0,1,0
S201800202,2018,BA,100-150k,English,0,1,0
S201800203,2018,some_college,<15k,English,0,1,0
S201800204,2018,some_college,100-150k,English,0,1,0
S201800205,2018,some_college,30-50k,English,1,1,1
S201800206,2018,HS,30-50k,English,1,1,0
S201800207,2018,PhD,50-75k,English,0,1,1
S201800208,2018,less_than_HS,>150k,English,1,1,1
S201800209,2018,some_college,50-75k,English,0,1,1
S201800210,2018,HS,50-75k,English,0,1,0
S201800211,2018,some_college,>150k,Spanish,1,1,0
S201800212,2018,PhD,100-150k,English,0,1,0
S201800213,2018,HS,30-50k,Spanish,0,1,0
S201800214,2018,HS,>150k,Spanish,1,1,0
S201800215,2018,BA,50-75k,Spanish,0,1,0
S201800216,2018,less_than_HS,<15k,English,1,1,1
S201800217,2018,HS,15-30k,English,1,1,0
S201800218,2018,some_college,50-75k,English,1,1,0
S201800219,2018,some_college,prefer_not,English,0,1,0
S201800220,2018,some_college,30-50k,English,1,1,1
S201800221,2018,MA,100-150k,English,0,1,0
S201800222,2018,some_college,15-30k,English,0,1,0
S201800223,2018,some_college,75-100k,English,0,1,0
S201800224,2018,HS,50-75k,English,1,1,0
S201800225,2018,HS,50-75k,Spanish,0,1,0
S201800226,2018,some_college,50-75k,English,1,1,0
S201800227,2018,BA,30-50k,English,0,1,0
S201800228,2018,MA,15-30k,English,0,1,0
S201800229,2018,BA,15-30k,English,0,1,1
S201800230,2018,BA,prefer_not,English,0,1,0
S201800231,2018,BA,75-100k,English,0,1,0
S201800232,2018,some_college,15-30k,Chinese,0,1,1
S201800233,2018,HS,100-150k,English,1,1,1
S201800234,2018,some_college,100-150k,English,0,1,0
S201800235,2018,HS,<15k,English,1,1,0
S201800236,2018,MA,100-150k,English,0,1,0
S201800237,2018,PhD,30-50k,English,0,1,1
S201800238,2018,HS,15-30k,Spanish,1,1,1
S201800239,2018,some_college,30-50k,Spanish,0,1,1
S201800240,2018,HS,50-75k,English,1,1,0
S201800241,2018,BA,50-75k,Spanish,0,1,1
S201800242,2018,MA,100-150k,English,0,1,0
S201800243,2018,BA,30-50k,English,0,1,0
S201800244,2018,MA,75-100k,English,0,1,0
S201800245,2018,some_college,30-50k,English,0,1,0
S201800246,2018,some_college,<15k,English,0,1,0
S201800247,2018,HS,50-75k,English,0,1,1
S201800248,2018,BA,<15k,English,0,1,1
S201800249,2018,HS,<15k,English,1,1,0
S201800250,2018,some_college,30-50k,Other,1,1,0
S201800251,2018,MA,75-100k,English,0,1,1
S201800252,2018,BA,>150k,Spanish,0,1,0
S201800253,2018,some_college,<15k,Spanish,1,1,0
S201800254,2018,HS,<15k,Chinese,1,1,0
S201800255,2018,HS,<15k,English,1,1,0
S201800256,2018,some_college,75-100k,English,0,1,0
S201800257,2018,HS,30-50k,English,1,1,0
S201800258,2018,HS,15-30k,English,1,1,1
S201800259,2018,some_college,15-30k,English,0,0,0
S201800260,2018,BA,100-150k,English,0,1,0
S201800261,2018,HS,100-150k,English,1,1,0
S201800262,2018,MA,15-30k,English,0,1,0
S201800263,2018,some_college,50-75k,English,0,1,0
S201800264,2018,BA,100-150k,English,0,1,0
S201800265,2018,MA,50-75k,English,0,1,1
S201800266,2018,less_than_HS,15-30k,Spanish,0,1,0
S201800267,2018,some_college,30-50k,English,0,1,0
S201800268,2018,some_college,100-150k,English,0,1,0
S201800269,2018,some_college,100-150k,English,0,1,0
S201800270,2018,less_than_HS,50-75k,English,1,1,0
S201800271,2018,less_than_HS,30-50k,English,1,1,0
S201800272,2018,HS,100-150k,English,1,1,1
S201800273,2018,less_than_HS,30-50k,Other,1,1,0
S201800274,2018,BA,prefer_not,English,0,1,0
S201800275,2018,HS,50-75k,English,1,1,1
S201800276,2018,MA,75-100k,English,0,1,0
S201800277,2018,HS,50-75k,English,1,1,0
S201800278,2018,some_college,30-50k,English,1,1,0
S201800279,2018,some_college,50-75k,Chinese,0,1,0
S201800280,2018,some_college,15-30k,English,0,1,1
S201800281,2018,MA,15-30k,English,0,1,1
S201800282,2018,BA,<15k,English,0,1,0
S201800283,2018,HS,15-30k,English,1,1,0
S201800284,2018,BA,30-50k,English,0,1,0
S201800285,2018,some_college,30-50k,Chinese,1,1,1
S201800286,2018,BA,prefer_not,English,0,1,0
S201800287,2018,less_than_HS,30-50k,Other,0,1,0
S201800288,2018,some_college,15-30k,English,0,1,0
S201800289,2018,BA,30-50k,English,0,1,0
S201800290,2018,BA,30-50k,Spanish,0,1,0
S201800291,2018,HS,30-50k,English,0,1,0
S201800292,2018,some_college,15-30k,English,1,1,0
S201800293,2018,some_college,50-75k,English,0,1,1
S201800294,2018,HS,<15k,English,0,1,0
S201800295,2018,HS,75-100k,English,1,1,0
S201800296,2018,some_college,100-150k,English,0,1,0
S201800297,2018,some_college,30-50k,English,0,1,1
S201800298,2018,HS,50-75k,Spanish,1,1,1
S201800299,2018,some_college,15-30k,Spanish,0,1,0
S201800300,2018,some_college,50-75k,English,0,0,0
S201800301,2018,HS,100-150k,Chinese,0,1,0
S201800302,2018,PhD,75-100k,English,0,1,0
S201800303,2018,some_college,50-75k,Spanish,1,1,1
S201800304,2018,BA,50-75k,Spanish,0,1,1
S201800305,2018,PhD,<15k,English,0,1,0
S201800306,2018,HS,75-100k,English,1,1,1
S201800307,2018,less_than_HS,75-100k,English,1,1,0
S201800308,2018,HS,30-50k,English,1,1,0
S201800309,2018,less_than_HS,100-150k,English,0,1,1
S201800310,2018,BA,75-100k,English,0,1,1
S201800311,2018,BA,50-75k,English,0,1,0
S201800312,2018,some_college,50-75k,English,1,1,1
S201800313,2018,HS,50-75k,Spanish,0,1,0
S201800314,2018,PhD,30-50k,English,0,1,0
S201800315,2018,MA,15-30k,English,0,1,0
S201800316,2018,MA,30-50k,English,0,1,0
S201800317,2018,HS,100-150k,Other,1,1,1
S201800318,2018,BA,30-50k,English,0,1,0
S201800319,2018,some_college,50-75k,English,0,0,1
S201800320,2018,less_than_HS,<15k,English,1,1,0
S201800321,2018,some_college,15-30k,Spanish,0,1,0
S201800322,2018,some_college,30-50k,English,0,1,0
S201800323,2018,HS,30-50k,English,0,1,0
S201800324,2018,MA,75-100k,Spanish,0,1,0
S201800325,2018,MA,15-30k,English,0,1,1
S201800326,2018,BA,100-150k,Spanish,0,1,0
S201800327,2018,HS,75-100k,Spanish,0,1,0
S201800328,2018,some_college,100-150k,English,0,1,0
S201800329,2018,HS,30-50k,English,0,1,1
S201800330,2018,HS,100-150k,English,1,1,0
S201800331,2018,some_college,>150k,English,1,1,1
S201800332,2018,BA,>150k,Spanish,0,1,0
S201800333,2018,HS,30-50k,English,1,1,0
S201800334,2018,HS,30-50k,English,0,1,1
S201800335,2018,some_college,30-50k,English,0,1,0
S201800336,2018,HS,30-50k,Other,0,1,0
S201800337,2018,MA,15-30k,English,0,1,0
S201800338,2018,HS,<15k,Spanish,1,1,0
S201800339,2018,some_college,<15k,English,1,1,0
S201800340,2018,some_college,30-50k,English,0,1,0
S201800341,2018,HS,15-30k,Spanish,0,1,1
S201800342,2018,HS,15-30k,English,0,1,0
S201800343,2018,BA,15-30k,English,0,1,0
S201800344,2018,some_college,50-75k,English,0,1,0
S201800345,2018,some_college,>150k,English,0,1,1
S201800346,2018,some_college,>150k,Other,1,1,0
S201800347,2018,BA,50-75k,Spanish,0,1,0
S201800348,2018,MA,75-100k,English,0,1,0
S201800349,2018,some_college,<15k,English,1,1,0
S201800350,2018,BA,15-30k,English,0,1,1
S201800351,2018,HS,75-100k,Chinese,0,1,0
S201800352,2018,some_college,15-30k,English,0,1,0
S201800353,2018,HS,100-150k,English,1,1,0
S201800354,2018,some_college,100-150k,English,0,1,0
S201800355,2018,some_college,50-75k,Spanish,1,1,0
S201800356,2018,MA,75-100k,English,0,1,0
S201800357,2018,HS,15-30k,English,0,0,0
S201800358,2018,HS,30-50k,English,1,1,0
S201800359,2018,HS,100-150k,English,1,1,0
S201800360,2018,HS,50-75k,English,0,1,1
S201800361,2018,BA,prefer_not,English,0,1,0
S201800362,2018,PhD,75-100k,Spanish,0,1,0
S201800363,2018,HS,50-75k,English,0,1,0
S201800364,2018,some_college,<15k,English,0,1,1
S201800365,2018,HS,15-30k,Chinese,0,1,0
S201800366,2018,some_college,50-75k,English,1,0,1
S201800367,2018,HS,75-100k,English,1,1,0
S201800368,2018,some_college,75-100k,English,0,1,0
S201800369,2018,some_college,>150k,Chinese,0,1,0
S201800370,2018,BA,15-30k,English,0,1,1
S201800371,2018,HS,50-75k,English,0,1,0
S201800372,2018,BA,15-30k,English,0,1,1
S201800373,2018,HS,15-30k,English,1,1,0
S201800374,2018,HS,15-30k,English,1,1,1
S201800375,2018,less_than_HS,30-50k,Spanish,0,1,1
S201800376,2018,MA,100-150k,Spanish,0,1,1
S201800377,2018,some_college,100-150k,English,1,1,0
S201800378,2018,HS,<15k,English,0,1,0
S201800379,2018,less_than_HS,<15k,English,0,1,0
S201800380,2018,some_college,50-75k,English,0,1,0
S201800381,2018,HS,100-150k,English,1,1,1
S201800382,2018,BA,50-75k,English,0,1,0
S201800383,2018,BA,>150k,English,0,1,0
S201800384,2018,some_college,15-30k,English,0,1,0
S201800385,2018,MA,30-50k,English,0,1,0
S201800386,2018,PhD,50-75k,Spanish,0,1,0
S201800387,2018,HS,<15k,English,1,1,0
S201800388,2018,HS,100-150k,English,0,1,1
S201800389,2018,HS,30-50k,English,0,1,0
S201800390,2018,HS,50-75k,English,1,1,0
S201800391,2018,some_college,>150k,English,1,1,1
S201800392,2018,HS,>150k,Chinese,1,1,0
S201800393,2018,HS,75-100k,English,1,1,1
S201800394,2018,HS,15-30k,English,0,1,0
S201800395,2018,HS,75-100k,English,0,1,1
S201800396,2018,some_college,30-50k,English,1,1,0
S201800397,2018,some_college,75-100k,English,1,1,0
S201800398,2018,HS,100-150k,Spanish,1,1,0
S201800399,2018,some_college,100-150k,English,0,1,1
S201800400,2018,HS,prefer_not,English,0,1,1
S201800401,2018,some_college,75-100k,English,1,1,1
S201800402,2018,less_than_HS,30-50k,Spanish,1,0,1
S201800403,2018,HS,100-150k,English,1,1,0
S201800404,2018,HS,50-75k,English,1,1,1
S201800405,2018,HS,75-100k,English,1,1,1
S201800406,2018,BA,30-50k,English,0,1,0
S201800407,2018,some_college,15-30k,Spanish,0,1,0
S201800408,2018,MA,50-75k,English,0,1,0
S201800409,2018,MA,75-100k,English,0,1,0
S201800410,2018,HS,50-75k,English,1,1,0
S201800411,2018,MA,30-50k,English,0,1,1
S201800412,2018,HS,50-75k,Chinese,1,1,0
S201800413,2018,BA,prefer_not,English,0,1,0
S201800414,2018,BA,30-50k,Chinese,0,1,1
S201800415,2018,some_college,30-50k,Spanish,0,1,0
S201800416,2018,HS,>150k,Chinese,1,1,0
S201800417,2018,HS,50-75k,Spanish,1,1,1
S201800418,2018,HS,75-100k,English,0,0,0
S201800419,2018,HS,15-30k,Spanish,1,1,0
S201800420,2018,HS,prefer_not,English,1,1,1
S201800421,2018,some_college,100-150k,English,0,1,0
S201800422,2018,MA,30-50k,Spanish,0,0,0
S201800423,2018,MA,50-75k,English,0,1,1
S201800424,2018,HS,30-50k,English,0,1,0
S201800425,2018,HS,100-150k,English,1,1,0
S201800426,2018,BA,50-75k,English,0,1,1
S201800427,2018,BA,30-50k,English,0,1,0
S201800428,2018,some_college,75-100k,English,1,1,1
S201800429,2018,some_college,100-150k,Spanish,0,1,0
S201800430,2018,some_college,<15k,English,1,1,0
S201800431,2018,BA,30-50k,English,0,1,0
S201800432,2018,some_college,50-75k,English,0,1,0
S201800433,2018,less_than_HS,<15k,English,1,1,0
S201800434,2018,HS,<15k,English,0,1,0
S201800435,2018,some_college,75-100k,English,0,1,0
S201800436,2018,HS,30-50k,English,0,1,1
S201800437,2018,HS,50-75k,Spanish,1,1,0
S201800438,2018,less_than_HS,75-100k,English,1,1,0
S201800439,2018,some_college,30-50k,English,0,1,0
S201800440,2018,HS,50-75k,English,0,1,0
S201800441,2018,some_college,75-100k,English,0,1,0
S201800442,2018,MA,<15k,English,0,1,1
S201800443,2018,some_college,75-100k,Spanish,1,1,0
S201800444,2018,some_college,prefer_not,English,0,0,0
S201800445,2018,some_college,15-30k,English,0,0,0
S201800446,2018,HS,30-50k,English,0,1,1
S201800447,2018,HS,30-50k,English,1,1,0
S201800448,2018,less_than_HS,30-50k,English,0,1,1
S201800449,2018,some_college,75-100k,English,1,1,1
S201800450,2018,some_college,30-50k,Spanish,1,1,0
S201800451,2018,BA,100-150k,English,0,1,0
S201800452,2018,HS,100-150k,English,1,1,0
S201800453,2018,BA,30-50k,Spanish,0,1,0
S201800454,2018,BA,75-100k,English,0,1,0
S201800455,2018,BA,100-150k,English,0,1,0
S201800456,2018,BA,30-50k,Spanish,0,1,0
S201800457,2018,BA,prefer_not,English,0,1,0
