graduate_id,institution_id,cohort_year,field_of_study,cum_gpa,first_gen,rural_origin
G2018008162,U06,2020,BUS,2.114,0,0
G2018008164,U06,2020,HLT,3.138,0,0
G2018008169,U08,2020,STEM,2.854,0,0
G2018008171,U01,2020,HLT,2.99,0,0
G2018008174,U08,2020,SOC,3.528,0,1
G2018008182,U02,2020,STEM,3.29,0,0
G2018008184,U08,2020,STEM,2.176,0,0
G2018008185,U06,2020,STEM,2.232,1,1
G2018008187,U08,2020,STEM,3.497,1,0
G2018008189,U02,2020,HLT,3.076,0,0
G2018008191,U08,2020,BUS,3.429,0,0
G2018008207,U04,2020,STEM,2.492,1,1
G2018008210,U02,2020,BUS,3.117,0,0
G2018008213,U06,2020,BUS,2.09,0,0
G2018008220,U08,2020,STEM,2.964,0,0
G2018008221,U06,2020,BUS,3.174,0,0
G2018008222,U02,2020,STEM,2.615,0,0
G2018008223,U04,2020,BUS,3.21,1,0
G2018008224,U03,2020,SOC,3.394,0,0
G2018008225,U08,2020,BUS,3.78,0,0
G2018008226,U05,2020,BUS,3.051,0,1
G2018008238,U07,2020,EDU,3.176,1,0
G2018008243,U04,2020,HUM,3.285,0,0
G2018008247,U07,2020,EDU,2.917,0,0
G2018008253,U08,2020,STEM,2.668,1,0
G2018008256,U08,2020,STEM,3.035,0,0
G2018008274,U08,2020,BUS,3.554,0,0
G2018008276,U08,2020,STEM,2.493,0,1
G2018008286,U04,2020,HUM,2.821,0,0
G2018008288,U06,2020,STEM,3.154,0,0
G2018008295,U02,2020,BUS,3.436,0,0
G2018008299,U01,2020,STEM,2.837,0,0
G2018008301,U08,2020,SOC,3.619,0,0
G2018008315,U03,2020,STEM,3.228,1,0
G2018008317,U05,2020,BUS,2.727,0,0
G2018008320,U06,2020,SOC,2.297,0,0
G2018008321,U07,2020,BUS,2.843,0,0
G2018008327,U03,2020,EDU,3.667,1,0
G2018008342,U05,2020,STEM,2.965,1,0
G2018008357,U07,2020,STEM,3.674,0,0
G2018008366,U01,2020,HLT,2.398,1,0
G2018008369,U02,2020,STEM,2.792,0,0
G2018008370,U06,2020,BUS,2.702,0,0
G2018008374,U02,2020,BUS,2.964,0,0
G2018008382,U05,2020,HLT,2.981,0,1
G2018008385,U06,2020,STEM,3.187,1,1
G2018008394,U01,2020,SOC,3.211,0,0
G2018008397,U06,2020,BUS,2.927,1,1
G2018008398,U05,2020,HLT,3.103,0,0
G2018008401,U08,2020,BUS,3.36,0,0
G2018008406,U03,2020,HLT,2.272,0,0
G2018008407,U01,2020,STEM,2.778,0,0
G2018008410,U08,2020,BUS,3.135,0,1
G2018008412,U07,2020,SOC,2.986,0,0
G2018008418,U07,2020,BUS,2.723,1,1
G2018008425,U03,2020,EDU,3.137,0,0
G2018008427,U06,2020,STEM,3.053,1,1
G2018008431,U07,2020,BUS,3.873,1,0
G2018008432,U07,2020,HUM,3.581,1,0
G2018008435,U05,2020,EDU,3.013,1,0
G2018008437,U02,2020,SOC,2.309,0,0
G2018008443,U03,2020,SOC,2.905,1,0
G2018008448,U04,2020,STEM,2.684,0,1
G2018008450,U06,2020,BUS,3.383,0,0
G2018008455,U03,2020,BUS,3.453,1,0
G2018008457,U02,2020,HLT,2.662,1,0
G2018008462,U06,2020,STEM,3.091,0,1
G2018008463,U06,2020,SOC,3.021,0,0
G2018008477,U06,2020,SOC,4.0,1,0
G2018008480,U02,2020,BUS,2.731,1,0
G2018008485,U06,2020,BUS,3.387,0,1
G2018008493,U04,2020,EDU,2.583,1,0
G2018008494,U03,2020,STEM,3.55,0,0
G2018008495,U06,2020,SOC,3.725,0,0
G2018008497,U03,2020,STEM,3.118,0,0
G2018008498,U08,2020,BUS,3.104,0,0
G2018008501,U07,2020,HUM,3.73,0,0
G2018008510,U01,2020,EDU,2.773,0,0
G2018008513,U03,2020,EDU,3.76,0,0
G2018008514,U04,2020,BUS,2.582,0,0
G2018008521,U07,2020,BUS,3.921,1,0
G2018008522,U05,2020,SOC,2.927,1,0
G2018008523,U06,2020,SOC,3.044,0,1
G2018008526,U06,2020,HLT,2.992,0,1
G2018008531,U08,2020,EDU,3.066,0,0
G2018008533,U03,2020,BUS,2.654,0,0
G2018008554,U01,2020,SOC,2.615,0,0
G2018008571,U01,2020,BUS,3.824,1,0
G2018008574,U05,2020,STEM,2.494,1,0
G2018008575,U02,2020,STEM,2.477,0,0
G2018008577,U06,2020,STEM,2.826,0,0
G2018008580,U08,2020,SOC,2.93,0,1
G2018008585,U07,2020,SOC,3.675,0,0
G2018008589,U04,2020,EDU,3.721,1,0
G2018008600,U02,2020,EDU,3.149,0,1
G2018008604,U01,2020,SOC,3.53,0,0
G2018008607,U07,2020,HLT,3.085,0,0
G2018008612,U02,2020,SOC,3.239,0,1
G2018008615,U03,2020,HLT,2.576,1,1
G2018008618,U05,2020,SOC,3.749,0,0
G2018008619,U02,2020,STEM,2.882,0,0
G2018008620,U02,2020,SOC,3.094,0,0
G2018008627,U04,2020,STEM,2.846,0,0
G2018008630,U07,2020,EDU,2.748,0,1
G2018008640,U05,2020,SOC,3.344,1,0
G2018008652,U07,2020,STEM,2.589,0,0
G2018008656,U08,2020,BUS,3.074,0,0
G2018008667,U08,2020,BUS,3.415,0,1
G2018008669,U03,2020,EDU,2.927,0,0
G2018008672,U01,2020,BUS,3.037,1,0
G2018008674,U04,2020,SOC,2.696,0,0
G2018008678,U04,2020,STEM,4.0,0,0
G2018008687,U07,2020,STEM,2.489,0,0
G2018008701,U04,2020,HUM,2.835,1,1
G2018008703,U08,2020,EDU,3.473,0,1
G2018008705,U08,2020,EDU,2.997,1,0
G2018008706,U02,2020,SOC,3.637,1,1
G2018008709,U05,2020,HLT,2.498,1,0
G2018008715,U08,2020,HLT,2.746,0,1
G2018008718,U08,2020,SOC,3.1,0,0
G2018008719,U08,2020,HLT,2.766,0,0
G2018008720,U05,2020,STEM,2.875,0,0
G2018008723,U01,2020,HLT,3.62,1,0
G2018008725,U05,2020,STEM,3.163,1,0
G2018008736,U06,2020,HUM,3.524,0,0
G2018008738,U07,2020,STEM,2.433,0,0
G2018008747,U05,2020,HUM,3.689,1,1
G2018008753,U04,2020,EDU,3.201,0,0
G2018008764,U01,2020,STEM,3.815,0,0
G2018008766,U06,2020,STEM,3.302,0,0
G2018008768,U04,2020,STEM,3.091,0,1
G2018008769,U08,2020,STEM,2.706,0,0
G2018008770,U04,2020,SOC,2.946,1,0
G2018008773,U05,2020,STEM,2.825,0,0
G2018008782,U03,2020,BUS,1.6,0,1
G2018008788,U02,2020,STEM,3.023,0,0
G2018008789,U07,2020,EDU,2.992,0,0
G2018008801,U04,2020,EDU,3.321,0,0
G2018008803,U03,2020,EDU,2.673,0,0
G2018008805,U07,2020,HUM,3.545,0,1
G2018008811,U08,2020,BUS,3.036,0,0
G2018008814,U04,2020,STEM,1.6,0,0
G2018008818,U04,2020,BUS,3.285,0,1
G2018008819,U08,2020,HUM,3.097,1,0
G2018008822,U06,2020,SOC,3.059,1,0
G2018008826,U01,2020,HUM,3.336,0,0
G2018008837,U06,2020,SOC,2.847,1,0
G2018008842,U06,2020,STEM,2.872,0,0
G2018008843,U03,2020,HLT,2.412,0,0
G2018008844,U06,2020,STEM,3.245,1,0
G2018008847,U02,2020,STEM,2.211,0,0
G2018008856,U01,2020,STEM,3.11,0,0
G2018008865,U03,2020,EDU,3.056,0,0
G2018008866,U04,2020,HUM,2.833,0,0
G2018008868,U06,2020,STEM,2.901,0,0
G2018008874,U03,2020,HUM,3.535,0,0
G2018008877,U01,2020,BUS,3.223,0,0
G2018008881,U07,2020,SOC,3.151,0,0
G2018008883,U07,2020,BUS,3.352,0,0
G2018008890,U03,2020,SOC,3.004,0,0
G2018008900,U01,2020,STEM,2.702,1,0
G2018008904,U05,2020,HUM,3.231,0,1
G2018008905,U01,2020,BUS,3.039,0,1
G2018008909,U01,2020,BUS,3.288,0,0
G2018008913,U08,2020,EDU,2.658,0,0
G2018008916,U03,2020,EDU,3.448,0,0
G2018008917,U08,2020,HUM,3.244,1,0
G2018008920,U03,2020,SOC,3.727,0,0
G2018008924,U02,2020,HLT,2.228,0,0
G2018008927,U08,2020,STEM,3.259,0,0
G2018008932,U03,2020,BUS,2.76,0,0
G2018008940,U03,2020,STEM,3.293,0,1
G2018008942,U05,2020,BUS,3.337,0,0
G2018008957,U07,2020,STEM,2.718,0,0
G2018008962,U04,2020,BUS,2.898,1,0
G2018008963,U07,2020,HUM,3.353,0,0
G2018008966,U02,2020,STEM,2.657,0,1
G2018008971,U03,2020,BUS,2.849,0,0
G2018008981,U05,2020,STEM,2.288,0,0
G2018008983,U03,2020,STEM,2.762,0,1
G2018008985,U02,2020,SOC,2.545,0,0
G2018008989,U07,2020,BUS,3.053,0,0
G2018008991,U01,2020,STEM,3.057,1,1
G2018008998,U05,2020,BUS,3.357,0,0
G2018009001,U06,2020,EDU,3.307,0,0
G2018009002,U06,2020,HLT,3.48,1,0
G2018009004,U03,2020,EDU,3.092,0,1
G2018009016,U03,2020,BUS,2.657,0,0
G2018009017,U05,2020,STEM,2.907,0,0
G2018009018,U07,2020,STEM,2.628,1,0
G2018009019,U02,2020,HUM,2.903,1,0
G2018009028,U03,2020,STEM,2.149,1,1
G2018009031,U02,2020,STEM,3.505,1,0
G2018009033,U02,2020,BUS,2.947,0,0
G2018009035,U02,2020,BUS,3.438,0,0
G2018009054,U01,2020,BUS,3.054,0,1
G2018009055,U07,2020,HLT,2.337,0,0
G2018009056,U05,2020,STEM,3.277,1,0
G2018009061,U01,2020,SOC,3.201,0,0
G2018009066,U04,2020,STEM,3.505,0,1
G2018009069,U05,2020,STEM,2.773,0,0
G2018009078,U04,2020,BUS,3.482,0,0
G2018009082,U06,2020,STEM,3.578,1,0
G2018009083,U04,2020,SOC,2.861,0,0
G2018009088,U02,2020,BUS,2.976,0,0
G2018009089,U02,2020,SOC,1.975,0,0
G2018009092,U04,2020,HLT,2.597,0,1
G2018009095,U07,2020,SOC,2.359,0,1
G2018009097,U01,2020,HLT,2.689,0,1
G2018009100,U08,2020,HLT,2.296,0,0
G2018009109,U06,2020,SOC,3.025,0,1
G2018009116,U08,2020,STEM,2.868,0,0
G2018009118,U04,2020,BUS,3.795,0,0
G2018009133,U06,2020,BUS,3.409,0,0
G2018009138,U07,2020,HLT,3.088,0,0
G2018009145,U04,2020,HUM,2.664,0,0
G2018009147,U05,2020,SOC,3.01,0,0
G2018009153,U08,2020,STEM,2.479,1,0
G2018009157,U02,2020,HUM,2.68,1,1
G2018009159,U07,2020,EDU,2.851,1,0
G2018009162,U07,2020,STEM,2.63,0,0
G2018009169,U07,2020,BUS,2.52,0,0
G2018009171,U05,2020,STEM,3.237,0,0
G2018009177,U06,2020,HUM,3.137,0,0
G2018009178,U05,2020,HUM,2.696,0,0
G2018009179,U04,2020,SOC,2.85,0,1
G2018009188,U03,2020,SOC,2.659,1,0
G2018009191,U06,2020,SOC,2.657,0,0
G2018009196,U04,2020,STEM,3.254,1,0
G2018009205,U05,2020,BUS,2.967,1,1
G2018009206,U01,2020,STEM,3.339,0,0
G2018009213,U06,2020,BUS,3.044,0,1
G2018009231,U06,2020,EDU,3.104,0,0
G2018009246,U01,2020,STEM,2.849,1,0
G2018009247,U07,2020,STEM,3.553,0,0
G2018009251,U08,2020,HUM,3.283,0,1
G2018009262,U07,2020,SOC,3.405,1,0
G2018009272,U02,2020,BUS,3.264,0,0
G2018009273,U04,2020,HUM,3.129,1,0
G2018009276,U02,2020,HLT,3.138,0,0
G2018009278,U01,2020,EDU,3.058,0,0
G2018009281,U02,2020,BUS,3.167,0,0
G2018009283,U06,2020,STEM,2.824,0,1
G2018009284,U02,2020,STEM,4.0,1,1
G2018009286,U04,2020,STEM,3.324,0,0
G2018009289,U07,2020,STEM,4.0,0,0
G2018009291,U01,2020,EDU,3.013,0,0
G2018009292,U07,2020,HLT,3.404,1,0
G2018009297,U05,2020,HLT,3.173,0,0
G2018009301,U01,2020,SOC,2.141,0,1
G2018009307,U04,2020,HLT,2.738,0,1
G2018009310,U04,2020,SOC,2.782,0,0
G2018009318,U04,2020,BUS,2.93,0,0
G2018009320,U08,2020,STEM,2.388,0,0
G2018009321,U04,2020,HLT,2.827,1,0
G2018009325,U05,2020,HLT,2.817,0,0
G2018009335,U08,2020,HLT,3.292,0,0
G2018009336,U03,2020,STEM,3.101,1,0
G2018009346,U08,2020,STEM,3.253,0,0
G2018009351,U06,2020,BUS,2.755,0,1
G2018009352,U01,2020,BUS,2.659,1,1
G2018009357,U05,2020,STEM,2.55,0,0
G2018009359,U05,2020,HUM,4.0,0,0
G2018009366,U05,2020,STEM,3.376,0,0
G2018009375,U04,2020,EDU,2.735,0,0
G2018009385,U04,2020,BUS,2.926,0,0
G2018009392,U04,2020,STEM,2.764,1,0
G2018009408,U04,2020,SOC,2.669,1,0
G2018009411,U03,2020,HLT,2.951,0,1
G2018009418,U04,2020,HLT,2.483,0,1
G2018009427,U07,2020,STEM,3.196,1,0
G2018009428,U01,2020,STEM,2.383,1,0
G2018009429,U04,2020,STEM,3.451,0,0
G2018009431,U04,2020,SOC,2.833,1,1
G2018009433,U08,2020,BUS,3.07,0,0
G2018009440,U06,2020,SOC,2.673,1,1
G2018009446,U07,2020,HUM,2.854,0,0
G2018009448,U03,2020,SOC,2.905,0,0
G2018009449,U03,2020,EDU,2.804,1,0
G2018009451,U05,2020,HUM,3.128,1,0
G2018009455,U07,2020,BUS,3.508,0,0
G2018009461,U02,2020,STEM,3.291,0,1
G2018009463,U08,2020,HLT,2.757,0,0
G2018009465,U02,2020,HUM,2.907,0,0
G2018009466,U08,2020,BUS,3.17,1,0
G2018009468,U08,2020,SOC,2.952,0,0
G2018009472,U03,2020,STEM,3.291,0,0
G2018009481,U03,2020,HUM,2.606,0,1
G2018009484,U03,2020,STEM,4.0,0,0
G2018009489,U01,2020,SOC,3.294,0,0
G2018009491,U04,2020,SOC,3.435,0,0
G2018009492,U05,2020,HUM,3.13,0,0
G2018009493,U06,2020,BUS,2.909,1,0
G2018009503,U01,2020,BUS,3.59,0,0
G2018009507,U03,2020,HLT,3.152,0,0
G2018009508,U08,2020,HLT,2.503,0,0
G2018009512,U06,2020,BUS,2.682,0,0
G2018009514,U05,2020,HUM,3.16,0,0
G2018009517,U05,2020,HLT,2.289,0,0
G2018009521,U02,2020,BUS,3.527,0,0
G2018009522,U07,2020,STEM,4.0,0,0
G2018009524,U07,2020,HUM,3.11,0,0
G2018009528,U08,2020,HUM,4.0,1,0
G2018009531,U03,2020,SOC,2.637,0,0
G2018009539,U02,2020,HLT,3.439,1,0
G2018009541,U05,2020,HUM,3.23,1,0
G2018009544,U03,2020,HLT,2.525,1,0
G2018009549,U03,2020,EDU,2.545,0,1
G2018009555,U08,2020,EDU,2.766,1,0
G2018009567,U07,2020,SOC,3.072,0,1
G2018009571,U01,2020,HUM,2.873,0,0
G2018009578,U06,2020,STEM,2.726,0,1
G2018009579,U06,2020,SOC,3.434,0,0
G2018009580,U06,2020,STEM,2.345,1,0
G2018009581,U04,2020,BUS,2.959,0,0
G2018009584,U06,2020,STEM,2.536,1,1
G2018009589,U03,2020,BUS,3.041,1,0
G2018009601,U04,2020,EDU,3.174,1,1
G2018009604,U05,2020,SOC,3.178,0,0
G2018009618,U08,2020,BUS,3.47,0,0
G2018009620,U05,2020,STEM,3.35,0,0
G2018009623,U04,2020,HLT,3.103,0,0
G2018009625,U08,2020,STEM,2.753,0,0
G2018009629,U04,2020,STEM,2.156,1,1
G2018009630,U03,2020,HUM,3.419,0,0
G2018009634,U08,2020,HUM,3.18,1,0
G2018009637,U04,2020,BUS,3.176,0,0
G2018009639,U06,2020,BUS,3.275,1,0
G2018009653,U07,2020,SOC,2.916,1,0
G2018009663,U03,2020,STEM,3.89,0,0
G2018009669,U07,2020,HLT,2.358,0,0
G2018009672,U04,2020,STEM,3.187,0,0
G2018009680,U03,2020,BUS,3.281,1,0
G2018009681,U01,2020,STEM,3.165,0,0
G2018009686,U07,2020,STEM,3.079,0,0
G2018009692,U03,2020,EDU,2.406,1,0
G2018009693,U01,2020,SOC,1.806,0,1
G2018009696,U08,2020,SOC,3.008,1,0
G2018009699,U01,2020,HUM,3.128,0,0
G2018009701,U03,2020,HUM,3.12,1,0
G2018009709,U08,2020,BUS,4.0,0,0
G2018009715,U02,2020,BUS,3.373,0,0
G2018009726,U06,2020,STEM,3.186,1,0
G2018009727,U05,2020,BUS,2.576,0,0
G2018009728,U07,2020,BUS,3.259,1,0
G2018009737,U03,2020,SOC,2.198,1,0
G2018009745,U08,2020,SOC,2.668,0,0
G2018009748,U08,2020,EDU,1.712,0,1
G2018009750,U03,2020,BUS,3.021,0,1
G2018009755,U02,2020,STEM,3.635,1,1
G2018009759,U03,2020,HLT,2.491,0,0
G2018009760,U08,2020,HUM,3.391,0,0
G2018009761,U05,2020,STEM,3.214,0,1
G2018009765,U03,2020,HLT,3.071,0,1
G2018009766,U06,2020,STEM,3.627,1,0
G2018009769,U03,2020,STEM,3.454,0,0
G2018009773,U05,2020,STEM,3.29,0,0
G2018009777,U05,2020,HLT,3.575,0,0
G2018009792,U02,2020,SOC,3.306,0,0
G2018009804,U03,2020,BUS,3.701,0,0
G2018009807,U07,2020,HLT,3.637,1,0
G2018009809,U05,2020,HUM,2.898,1,0
G2018009812,U03,2020,SOC,3.114,1,0
G2018009815,U05,2020,BUS,3.22,0,1
G2018009816,U07,2020,HLT,2.492,1,1
G2018009823,U08,2020,BUS,3.841,0,0
G2018009830,U04,2020,BUS,2.055,0,0
G2018009831,U08,2020,HLT,2.384,0,0
G2018009833,U08,2020,HLT,3.225,0,0
G2018009834,U05,2020,HLT,3.011,0,0
G2018009838,U01,2020,BUS,2.78,0,0
G2018009845,U01,2020,HLT,2.436,0,0
G2018009847,U05,2020,SOC,3.33,0,0
G2018009849,U06,2020,SOC,2.826,0,0
G2018009859,U01,2020,BUS,2.471,1,1
G2018009860,U08,2020,STEM,3.033,0,0
G2018009863,U08,2020,BUS,3.907,0,1
G2018009865,U06,2020,STEM,2.792,0,0
G2018009869,U07,2020,STEM,3.471,0,0
G2018009870,U04,2020,SOC,2.545,0,0
G2018009875,U08,2020,HLT,3.253,0,0
G2018009877,U01,2020,BUS,2.721,0,1
G2018009878,U06,2020,STEM,2.359,0,0
G2018009879,U05,2020,BUS,3.413,1,0
G2018009886,U02,2020,HLT,3.251,0,0
G2018009896,U08,2020,STEM,2.701,0,0
G2018009902,U05,2020,EDU,3.267,0,0
G2018009904,U03,2020,HLT,2.537,0,1
G2018009906,U03,2020,BUS,2.695,0,0
G2018009907,U02,2020,STEM,2.384,0,0
G2018009910,U01,2020,HUM,3.46,1,0
G2018009920,U03,2020,HUM,3.107,0,1
G2018009933,U03,2020,EDU,3.063,0,1
G2018009940,U08,2020,BUS,3.236,0,0
G2018009947,U06,2020,EDU,3.135,0,0
G2018009955,U03,2020,EDU,2.872,0,1
G2018009962,U04,2020,BUS,3.163,0,0
G2018009964,U04,2020,STEM,2.817,0,0
G2018009978,U03,2020,BUS,2.536,0,0
G2018009979,U02,2020,BUS,3.095,0,0
G2018009981,U06,2020,BUS,3.239,0,1
G2018009983,U05,2020,STEM,3.525,0,0
G2018009988,U04,2020,STEM,3.629,0,0
G2018009991,U06,2020,BUS,3.21,0,0
G2018010002,U04,2020,STEM,3.35,0,0
G2018010008,U07,2020,STEM,2.828,1,0
G2018010014,U06,2020,STEM,3.055,1,0
G2018010020,U06,2020,BUS,3.418,0,1
G2018010021,U02,2020,HUM,3.276,0,0
G2018010025,U06,2020,HUM,2.712,0,0
G2018010031,U07,2020,SOC,2.641,0,0
G2018010032,U03,2020,BUS,3.394,0,0
G2018010036,U07,2020,STEM,3.292,0,0
G2018010041,U06,2020,HUM,3.446,0,0
G2018010043,U02,2020,HUM,3.56,0,0
G2018010048,U04,2020,HUM,2.593,0,0
G2018010049,U06,2020,EDU,2.707,0,0
G2018010051,U01,2020,BUS,3.686,0,0
G2018010057,U08,2020,HUM,2.789,0,0
G2018010063,U06,2020,EDU,3.326,0,0
G2018010068,U01,2020,HLT,2.997,0,0
G2018010082,U05,2020,EDU,3.239,0,0
G2018010083,U07,2020,BUS,3.187,0,0
G2018010084,U02,2020,HLT,3.378,0,0
G2018010088,U07,2020,HUM,3.476,1,0
G2018010090,U08,2020,STEM,3.277,1,0
G2018010097,U07,2020,HLT,2.824,1,0
G2018010102,U07,2020,HUM,3.474,0,0
G2018010105,U03,2020,SOC,3.263,0,0
G2018010111,U02,2020,SOC,2.682,1,1
G2018010120,U08,2020,STEM,3.578,1,0
G2018010124,U01,2020,BUS,2.526,0,0
G2018010128,U05,2020,SOC,3.196,1,0
G2018010139,U01,2020,HUM,2.895,1,0
G2018010154,U06,2020,BUS,2.849,0,0
G2018010155,U02,2020,BUS,2.606,0,0
G2018010157,U04,2020,STEM,2.729,0,1
G2018010162,U02,2020,SOC,2.711,0,0
G2018010164,U08,2020,STEM,3.184,1,0
G2018010165,U07,2020,BUS,2.774,1,0
G2018010167,U05,2020,STEM,3.562,0,0
G2018010172,U06,2020,EDU,2.925,0,0
G2018010182,U07,2020,HLT,2.988,0,1
G2018010183,U05,2020,STEM,2.914,0,1
G2018010188,U03,2020,SOC,2.764,0,0
G2018010189,U08,2020,HLT,3.094,0,1
G2018010191,U03,2020,HUM,2.527,0,0
G2018010199,U04,2020,STEM,2.524,0,0
G2018010201,U08,2020,BUS,3.31,1,0
G2018010203,U06,2020,STEM,3.323,0,0
G2018010210,U06,2020,BUS,3.321,0,0
G2018010217,U01,2020,HUM,2.85,0,0
G2018010219,U05,2020,SOC,2.842,1,0
G2018010227,U02,2020,STEM,3.031,0,0
G2018010232,U06,2020,STEM,2.673,0,0
G2018010242,U05,2020,BUS,3.123,0,0
G2018010247,U02,2020,BUS,3.53,0,1
G2018010250,U04,2020,HUM,3.591,0,1
G2018010254,U07,2020,SOC,3.366,1,0
G2018010255,U06,2020,STEM,3.521,0,0
G2018010260,U08,2020,STEM,3.334,0,0
G2018010262,U02,2020,BUS,2.868,0,0
G2018010264,U03,2020,STEM,3.111,0,0
G2018010269,U01,2020,SOC,3.494,1,0
G2018010272,U05,2020,HUM,2.969,0,0
G2018010274,U03,2020,HUM,2.896,0,0
G2018010276,U03,2020,BUS,3.546,1,0
G2018010281,U02,2020,BUS,3.224,0,0
G2018010291,U02,2020,STEM,2.61,0,1
G2018010293,U03,2020,BUS,2.564,0,0
G2018010296,U01,2020,HUM,3.012,0,0
G2018010307,U08,2020,BUS,3.156,0,1
G2018010309,U05,2020,SOC,2.898,0,0
G2018010313,U02,2020,STEM,2.588,0,1
G2018010314,U01,2020,STEM,3.069,0,1
G2018010315,U05,2020,STEM,3.387,1,0
G2018010317,U06,2020,SOC,3.009,0,0
G2018010318,U06,2020,EDU,3.657,0,1
G2018010328,U05,2020,HLT,3.502,1,1
G2018010329,U08,2020,SOC,2.83,0,0
G2018010335,U05,2020,SOC,3.001,1,0
G2018010339,U01,2020,SOC,3.507,0,0
G2018010344,U03,2020,HLT,2.974,0,0
G2018010345,U02,2020,HLT,3.243,1,1
G2018010349,U02,2020,HLT,2.575,1,1
G2018010352,U06,2020,BUS,2.811,0,0
G2018010354,U04,2020,EDU,2.91,0,0
G2018010360,U05,2020,HUM,2.99,0,0
G2018010361,U03,2020,BUS,2.937,1,1
G2018010364,U08,2020,BUS,2.404,0,1
G2018010365,U05,2020,HLT,3.294,0,0
G2018010371,U04,2020,SOC,3.194,0,1
G2018010381,U01,2020,SOC,3.471,1,0
G2018010382,U05,2020,STEM,3.152,1,1
G2018010399,U08,2020,STEM,2.187,0,0
G2018010416,U07,2020,BUS,2.835,0,1
G2018010418,U03,2020,EDU,3.56,0,0
G2018010427,U07,2020,STEM,2.79,0,1
G2018010434,U02,2020,BUS,3.4,0,0
G2018010436,U04,2020,EDU,2.679,1,0
G2018010439,U05,2020,HLT,2.75,0,0
G2018010440,U03,2020,HLT,3.103,0,0
G2018010451,U08,2020,SOC,2.511,0,1
G2018010452,U03,2020,HLT,2.936,0,0
G2018010458,U01,2020,STEM,2.401,0,0
G2018010464,U05,2020,BUS,3.131,0,1
G2018010467,U04,2020,BUS,3.345,1,0
G2018010470,U04,2020,BUS,2.65,0,1
G2018010478,U04,2020,BUS,2.833,1,0
G2018010479,U07,2020,SOC,2.567,0,0
G2018010489,U07,2020,BUS,3.314,0,1
G2018010490,U05,2020,SOC,3.015,1,1
G2018010493,U08,2020,HUM,3.5,1,0
G2018010494,U01,2020,STEM,2.541,0,0
G2018010496,U05,2020,SOC,3.441,0,1
G2018010501,U01,2020,BUS,2.357,0,0
G2018010503,U03,2020,STEM,2.8,0,1
G2018010511,U02,2020,BUS,2.341,0,0
G2018010513,U03,2020,STEM,3.138,1,0
G2018010517,U07,2020,HLT,2.921,0,0
G2018010535,U01,2020,BUS,3.416,1,1
G2018010537,U04,2020,STEM,2.465,0,0
G2018010551,U07,2020,SOC,3.47,0,0
G2018010553,U03,2020,SOC,3.248,0,1
G2018010554,U03,2020,STEM,2.947,0,0
G2018010559,U01,2020,SOC,3.119,0,0
G2018010560,U04,2020,HUM,2.752,1,0
G2018010567,U06,2020,BUS,3.606,0,0
G2018010574,U06,2020,EDU,3.238,0,0
G2018010575,U04,2020,EDU,3.799,0,0
G2018010579,U03,2020,BUS,3.102,1,1
G2018010580,U06,2020,STEM,3.325,0,1
G2018010603,U08,2020,HUM,3.231,0,0
G2018010604,U06,2020,STEM,3.641,0,0
G2018010605,U02,2020,HLT,3.13,0,0
G2018010611,U04,2020,STEM,3.032,1,0
G2018010619,U04,2020,STEM,3.326,1,0
G2018010620,U08,2020,SOC,3.212,0,0
G2018010621,U03,2020,SOC,3.002,0,0
G2018010626,U03,2020,EDU,3.217,0,1
G2018010635,U01,2020,SOC,3.833,0,0
G2018010643,U03,2020,SOC,3.344,1,0
G2018010660,U02,2020,SOC,3.053,0,1
G2018010661,U03,2020,SOC,3.851,0,0
G2018010672,U04,2020,BUS,2.766,0,1
G2018010673,U01,2020,STEM,3.482,1,0
G2018010680,U08,2020,SOC,3.427,0,0
G2018010690,U04,2020,BUS,2.521,0,0
G2018010691,U03,2020,BUS,3.287,0,0
G2018010701,U05,2020,STEM,3.473,1,0
G2018010704,U04,2020,BUS,3.463,0,1
G2018010709,U04,2020,EDU,3.095,0,0
G2018010710,U05,2020,HLT,3.561,0,0
G2018010713,U02,2020,SOC,2.881,0,0
G2018010723,U02,2020,HLT,3.122,0,0
G2018010726,U06,2020,SOC,2.776,0,0
G2018010734,U04,2020,STEM,3.059,1,0
G2018010739,U05,2020,STEM,2.974,0,0
G2018010741,U05,2020,BUS,2.976,0,0
G2018010744,U05,2020,SOC,2.966,0,1
G2018010747,U04,2020,SOC,2.798,0,1
G2018010752,U04,2020,STEM,2.949,0,1
G2018010755,U05,2020,STEM,3.604,0,1
G2018010758,U01,2020,EDU,4.0,0,0
G2018010772,U04,2020,BUS,3.182,1,0
G2018010780,U03,2020,HLT,2.743,1,1
G2018010791,U03,2020,HUM,3.023,0,0
G2018010793,U01,2020,BUS,3.369,0,0
G2018010803,U03,2020,STEM,3.656,0,0
G2018010804,U06,2020,HUM,2.383,1,0
G2018010806,U05,2020,EDU,3.161,0,0
G2018010810,U07,2020,STEM,3.221,0,1
G2018010813,U08,2020,HLT,3.134,0,0
G2018010831,U03,2020,STEM,3.39,1,0
G2018010839,U01,2020,HLT,2.535,1,0
G2018010840,U06,2020,BUS,3.062,1,0
G2018010842,U02,2020,STEM,3.614,0,0
G2018010845,U07,2020,SOC,3.155,1,0
G2018010846,U08,2020,STEM,2.631,1,0
G2018010847,U01,2020,STEM,2.558,0,0
G2018010851,U06,2020,HLT,3.365,1,0
