graduate_id,institution_id,cohort_year,field_of_study,cum_gpa,first_gen,rural_origin
G2018008910,U08,2022,EDU,3.317,0,0
G2018008915,U07,2022,EDU,4.0,0,0
G2018008925,U07,2022,HUM,2.881,0,0
G2018008941,U02,2022,BUS,2.632,0,0
G2018008945,U04,2022,STEM,3.379,1,1
G2018008946,U04,2022,BUS,2.955,0,0
G2018008948,U02,2022,EDU,2.618,0,1
G2018008951,U03,2022,SOC,2.342,0,0
G2018008955,U01,2022,STEM,3.63,0,0
G2018008960,U02,2022,BUS,3.162,1,0
G2018008967,U01,2022,BUS,3.405,1,0
G2018008968,U07,2022,HUM,2.308,0,0
G2018008974,U08,2022,SOC,3.203,0,0
G2018008975,U02,2022,BUS,3.174,0,1
G2018008978,U04,2022,STEM,2.613,0,0
G2018008982,U08,2022,SOC,3.232,0,0
G2018008990,U06,2022,HLT,3.102,0,0
G2018008992,U02,2022,HUM,2.982,1,1
G2018008993,U02,2022,STEM,3.372,0,1
G2018009003,U04,2022,HUM,2.901,1,0
G2018009005,U06,2022,SOC,2.556,0,1
G2018009013,U04,2022,BUS,2.978,1,0
G2018009015,U04,2022,STEM,3.03,0,0
G2018009022,U06,2022,STEM,2.457,1,0
G2018009024,U03,2022,STEM,3.078,0,0
G2018009026,U05,2022,HUM,3.177,0,0
G2018009027,U05,2022,STEM,3.305,0,0
G2018009032,U07,2022,BUS,3.04,0,0
G2018009034,U08,2022,BUS,2.724,0,0
G2018009045,U05,2022,SOC,2.045,0,0
G2018009060,U05,2022,SOC,3.056,1,0
G2018009064,U01,2022,STEM,3.383,0,0
G2018009074,U04,2022,BUS,3.543,0,1
G2018009075,U02,2022,STEM,2.997,0,0
G2018009079,U03,2022,SOC,4.0,0,0
G2018009084,U08,2022,STEM,3.03,0,1
G2018009087,U04,2022,BUS,3.098,1,0
G2018009090,U06,2022,BUS,3.367,1,0
G2018009102,U04,2022,STEM,3.46,0,0
G2018009105,U02,2022,STEM,3.033,1,0
G2018009117,U06,2022,STEM,3.221,1,0
G2018009122,U02,2022,EDU,3.331,0,0
G2018009127,U03,2022,STEM,3.008,0,0
G2018009130,U03,2022,SOC,3.392,0,1
G2018009141,U05,2022,HLT,3.474,0,0
G2018009151,U07,2022,SOC,3.814,0,0
G2018009158,U06,2022,STEM,2.909,1,1
G2018009161,U04,2022,SOC,2.726,0,0
G2018009165,U03,2022,HUM,3.209,1,0
G2018009173,U07,2022,BUS,3.655,1,0
G2018009174,U02,2022,STEM,3.376,0,0
G2018009184,U05,2022,BUS,3.266,0,0
G2018009185,U08,2022,STEM,3.05,0,0
G2018009187,U04,2022,EDU,2.918,1,0
G2018009194,U04,2022,STEM,2.312,0,1
G2018009197,U08,2022,STEM,3.116,1,0
G2018009200,U06,2022,STEM,3.091,0,0
G2018009203,U03,2022,STEM,2.845,1,0
G2018009209,U04,2022,BUS,2.793,0,1
G2018009210,U07,2022,HLT,2.962,1,0
G2018009214,U08,2022,STEM,2.478,0,0
G2018009219,U03,2022,SOC,2.218,0,1
G2018009220,U04,2022,HUM,3.346,0,0
G2018009225,U02,2022,SOC,3.607,0,0
G2018009234,U08,2022,BUS,2.946,1,0
G2018009235,U06,2022,BUS,3.337,0,0
G2018009237,U01,2022,EDU,2.738,0,1
G2018009239,U06,2022,STEM,2.663,0,1
G2018009248,U07,2022,BUS,3.266,1,0
G2018009255,U01,2022,SOC,2.559,0,1
G2018009256,U07,2022,STEM,3.128,0,0
G2018009259,U06,2022,SOC,3.02,0,0
G2018009260,U03,2022,BUS,3.173,0,0
G2018009280,U05,2022,STEM,2.796,0,0
G2018009282,U03,2022,HLT,3.058,0,0
G2018009299,U07,2022,EDU,3.039,0,0
G2018009300,U05,2022,SOC,3.683,0,0
G2018009303,U03,2022,SOC,3.237,0,0
G2018009304,U01,2022,STEM,2.351,1,0
G2018009313,U06,2022,STEM,3.381,0,0
G2018009323,U07,2022,SOC,2.622,1,0
G2018009326,U03,2022,HLT,3.843,0,1
G2018009329,U01,2022,BUS,3.899,0,1
G2018009332,U01,2022,STEM,3.319,0,0
G2018009337,U07,2022,BUS,3.421,0,0
G2018009341,U05,2022,BUS,3.89,0,0
G2018009347,U06,2022,HLT,2.324,1,1
G2018009350,U03,2022,EDU,3.262,0,0
G2018009355,U06,2022,HLT,3.13,0,0
G2018009360,U01,2022,STEM,3.176,0,1
G2018009363,U05,2022,SOC,3.586,0,0
G2018009367,U04,2022,STEM,2.925,0,1
G2018009369,U02,2022,EDU,3.074,0,0
G2018009372,U02,2022,HLT,3.05,1,0
G2018009374,U03,2022,BUS,3.485,0,0
G2018009384,U06,2022,BUS,2.64,0,0
G2018009387,U07,2022,BUS,3.612,1,0
G2018009391,U07,2022,EDU,3.178,0,1
G2018009398,U05,2022,EDU,3.335,0,0
G2018009401,U07,2022,SOC,2.245,0,0
G2018009404,U02,2022,STEM,3.122,0,0
G2018009405,U02,2022,SOC,3.164,0,0
G2018009406,U08,2022,SOC,3.59,0,1
G2018009410,U02,2022,BUS,3.304,0,0
G2018009412,U02,2022,BUS,2.155,1,0
G2018009417,U07,2022,STEM,2.892,0,0
G2018009419,U05,2022,HLT,2.531,1,0
G2018009420,U03,2022,SOC,3.183,0,0
G2018009423,U08,2022,STEM,3.491,0,0
G2018009425,U02,2022,STEM,3.222,1,0
G2018009426,U05,2022,SOC,3.109,0,0
G2018009437,U07,2022,STEM,3.309,0,0
G2018009458,U08,2022,STEM,3.313,0,1
G2018009470,U07,2022,SOC,3.241,1,0
G2018009476,U03,2022,BUS,3.215,1,0
G2018009479,U07,2022,EDU,2.93,0,0
G2018009485,U02,2022,STEM,3.166,0,0
G2018009487,U01,2022,HLT,3.169,0,0
G2018009494,U05,2022,BUS,2.506,0,0
G2018009501,U05,2022,HUM,2.807,1,0
G2018009509,U05,2022,HLT,3.396,1,0
G2018009510,U06,2022,SOC,3.244,0,0
G2018009523,U06,2022,BUS,2.85,0,1
G2018009529,U01,2022,BUS,2.666,0,0
G2018009530,U03,2022,EDU,3.218,0,1
G2018009535,U04,2022,SOC,2.59,0,0
G2018009538,U07,2022,SOC,2.617,0,0
G2018009543,U04,2022,SOC,2.067,0,0
G2018009545,U01,2022,HUM,3.296,1,0
G2018009547,U08,2022,BUS,3.402,1,0
G2018009553,U04,2022,BUS,3.518,0,0
G2018009554,U06,2022,STEM,3.281,0,0
G2018009556,U05,2022,SOC,3.556,0,0
G2018009557,U04,2022,HUM,2.541,1,1
G2018009558,U08,2022,SOC,3.131,0,0
G2018009560,U04,2022,HLT,3.636,0,0
G2018009569,U02,2022,STEM,3.819,1,0
G2018009577,U04,2022,BUS,2.925,0,0
G2018009590,U04,2022,STEM,3.025,0,0
G2018009595,U05,2022,BUS,2.798,1,0
G2018009598,U08,2022,HUM,3.281,1,0
G2018009600,U02,2022,HUM,2.928,0,0
G2018009603,U08,2022,EDU,3.581,0,0
G2018009612,U08,2022,BUS,3.54,0,0
G2018009613,U03,2022,HLT,2.711,1,0
G2018009621,U02,2022,STEM,3.074,0,0
G2018009627,U06,2022,HLT,3.35,0,0
G2018009641,U02,2022,STEM,3.506,0,1
G2018009645,U02,2022,BUS,2.598,1,0
G2018009658,U06,2022,HLT,3.519,0,0
G2018009661,U05,2022,HLT,3.703,1,1
G2018009667,U03,2022,HLT,3.214,1,0
G2018009670,U01,2022,HLT,2.701,0,0
G2018009676,U04,2022,STEM,3.129,1,0
G2018009679,U03,2022,SOC,3.227,0,1
G2018009689,U04,2022,SOC,3.165,0,0
G2018009698,U03,2022,SOC,3.097,0,0
G2018009705,U02,2022,HLT,3.187,0,0
G2018009706,U07,2022,STEM,2.581,0,1
G2018009711,U08,2022,EDU,2.912,0,0
G2018009723,U02,2022,STEM,3.302,0,0
G2018009724,U02,2022,HLT,3.252,0,0
G2018009730,U06,2022,STEM,3.044,0,0
G2018009734,U05,2022,BUS,2.802,1,0
G2018009735,U08,2022,BUS,2.459,0,0
G2018009740,U04,2022,SOC,3.046,1,0
G2018009746,U04,2022,STEM,2.876,0,0
G2018009749,U05,2022,STEM,2.099,0,0
G2018009752,U08,2022,BUS,2.998,0,0
G2018009754,U06,2022,STEM,2.929,1,0
G2018009770,U04,2022,STEM,3.279,1,1
G2018009780,U01,2022,HLT,2.943,0,0
G2018009782,U02,2022,SOC,3.199,0,1
G2018009791,U01,2022,STEM,2.755,0,1
G2018009795,U07,2022,BUS,3.123,0,0
G2018009800,U06,2022,BUS,2.827,0,0
G2018009802,U02,2022,HUM,3.224,0,1
G2018009803,U06,2022,SOC,2.559,1,0
G2018009808,U05,2022,HUM,3.055,0,0
G2018009814,U05,2022,HUM,3.374,1,0
G2018009824,U03,2022,EDU,2.884,1,0
G2018009832,U07,2022,SOC,3.021,0,0
G2018009839,U06,2022,STEM,3.786,0,0
G2018009843,U06,2022,HUM,3.788,0,0
G2018009851,U01,2022,STEM,1.918,0,1
G2018009852,U03,2022,HLT,2.775,0,0
G2018009853,U02,2022,HUM,2.831,1,0
G2018009855,U03,2022,BUS,3.058,0,1
G2018009861,U08,2022,HLT,2.379,0,0
G2018009867,U05,2022,STEM,2.346,0,1
G2018009871,U04,2022,HUM,3.156,0,0
G2018009874,U06,2022,HLT,2.802,0,0
G2018009880,U02,2022,HUM,3.051,0,0
G2018009885,U08,2022,STEM,2.258,0,0
G2018009887,U07,2022,BUS,2.86,1,1
G2018009888,U04,2022,BUS,2.732,1,1
G2018009913,U08,2022,STEM,2.369,1,0
G2018009915,U04,2022,HLT,2.538,0,0
G2018009921,U04,2022,STEM,3.096,0,0
G2018009922,U02,2022,BUS,2.939,0,1
G2018009925,U01,2022,EDU,3.317,0,0
G2018009928,U03,2022,STEM,4.0,0,0
G2018009935,U07,2022,BUS,2.59,1,0
G2018009942,U07,2022,SOC,3.568,0,0
G2018009944,U04,2022,STEM,3.13,1,1
G2018009949,U06,2022,HUM,3.179,0,0
G2018009950,U08,2022,SOC,3.078,0,0
G2018009952,U05,2022,BUS,3.086,0,1
G2018009956,U02,2022,STEM,3.465,0,0
G2018009958,U02,2022,STEM,2.812,0,1
G2018009963,U07,2022,BUS,2.415,0,0
G2018009974,U07,2022,SOC,3.1,0,0
G2018009976,U07,2022,HLT,3.579,0,0
G2018009985,U06,2022,STEM,4.0,0,0
G2018009993,U02,2022,STEM,3.085,0,1
G2018009998,U04,2022,STEM,3.676,0,0
G2018010003,U02,2022,SOC,2.664,0,0
G2018010017,U01,2022,SOC,3.011,0,1
G2018010019,U08,2022,BUS,3.169,0,0
G2018010026,U05,2022,BUS,2.319,0,0
G2018010033,U02,2022,HLT,3.338,0,0
G2018010039,U04,2022,STEM,3.25,0,1
G2018010040,U02,2022,HLT,3.247,0,0
G2018010044,U01,2022,EDU,3.482,0,0
G2018010058,U02,2022,SOC,3.309,1,0
G2018010059,U03,2022,STEM,2.66,0,0
G2018010061,U05,2022,HLT,3.344,1,0
G2018010062,U05,2022,SOC,3.615,0,0
G2018010065,U07,2022,SOC,3.235,1,0
G2018010073,U08,2022,STEM,3.411,1,0
G2018010074,U07,2022,SOC,3.396,1,0
G2018010079,U03,2022,BUS,3.091,0,0
G2018010085,U05,2022,HLT,3.724,0,1
G2018010092,U08,2022,STEM,2.808,0,0
G2018010096,U04,2022,SOC,2.906,0,0
G2018010098,U01,2022,STEM,3.251,0,0
G2018010099,U01,2022,STEM,3.227,1,0
G2018010101,U03,2022,BUS,2.903,1,0
G2018010103,U02,2022,EDU,3.193,0,0
G2018010108,U03,2022,BUS,2.731,0,1
G2018010110,U02,2022,HUM,2.587,0,0
G2018010117,U01,2022,BUS,2.526,0,0
G2018010125,U01,2022,STEM,2.702,1,0
G2018010127,U06,2022,HUM,2.436,0,0
G2018010131,U05,2022,STEM,3.205,0,1
G2018010138,U02,2022,BUS,1.751,1,0
G2018010141,U06,2022,BUS,4.0,0,0
G2018010143,U06,2022,BUS,2.72,1,0
G2018010147,U06,2022,HLT,2.541,0,0
G2018010149,U05,2022,STEM,2.587,0,0
G2018010158,U02,2022,STEM,2.141,0,0
G2018010160,U02,2022,BUS,3.876,0,1
G2018010181,U04,2022,BUS,3.694,0,1
G2018010194,U02,2022,EDU,3.765,0,0
G2018010204,U01,2022,STEM,2.723,0,0
G2018010209,U01,2022,SOC,2.147,0,0
G2018010211,U05,2022,HLT,2.006,1,0
G2018010213,U06,2022,STEM,2.522,1,0
G2018010215,U08,2022,BUS,3.033,0,0
G2018010222,U04,2022,BUS,3.31,0,1
G2018010230,U01,2022,SOC,3.328,0,1
G2018010231,U08,2022,EDU,2.961,0,0
G2018010238,U04,2022,STEM,3.533,0,0
G2018010239,U05,2022,STEM,3.704,0,1
G2018010240,U03,2022,BUS,2.681,0,1
G2018010243,U03,2022,HLT,3.51,0,0
G2018010249,U05,2022,STEM,3.248,0,1
G2018010252,U08,2022,BUS,3.103,0,0
G2018010253,U03,2022,SOC,2.475,0,0
G2018010258,U04,2022,STEM,3.273,0,0
G2018010265,U03,2022,HUM,4.0,0,0
G2018010267,U01,2022,STEM,2.675,0,1
G2018010278,U01,2022,STEM,2.658,0,0
G2018010280,U08,2022,BUS,3.201,1,0
G2018010283,U07,2022,STEM,3.11,0,0
G2018010294,U01,2022,BUS,2.655,0,0
G2018010297,U06,2022,BUS,3.239,0,0
G2018010298,U02,2022,SOC,2.663,0,0
G2018010299,U07,2022,STEM,2.813,1,0
G2018010301,U07,2022,STEM,2.527,0,1
G2018010304,U03,2022,STEM,2.648,0,0
G2018010334,U03,2022,STEM,2.47,0,0
G2018010338,U05,2022,STEM,2.665,0,0
G2018010341,U03,2022,HUM,3.022,0,0
G2018010342,U07,2022,EDU,2.837,0,0
G2018010353,U05,2022,EDU,3.532,1,0
G2018010358,U04,2022,STEM,2.781,0,0
G2018010359,U08,2022,SOC,3.831,1,0
G2018010362,U03,2022,STEM,2.969,1,0
G2018010369,U06,2022,EDU,3.02,0,0
G2018010378,U01,2022,HUM,2.591,0,0
G2018010383,U05,2022,STEM,3.113,0,0
G2018010385,U07,2022,HUM,2.618,0,0
G2018010386,U07,2022,SOC,2.908,0,0
G2018010398,U07,2022,STEM,3.019,0,0
G2018010404,U08,2022,STEM,3.335,0,1
G2018010405,U02,2022,HUM,2.804,0,0
G2018010406,U08,2022,STEM,2.684,0,0
G2018010408,U04,2022,STEM,2.726,1,0
G2018010409,U04,2022,EDU,2.81,0,1
G2018010417,U07,2022,SOC,2.812,0,0
G2018010420,U05,2022,SOC,2.624,1,1
G2018010422,U02,2022,HLT,2.879,0,0
G2018010426,U08,2022,SOC,3.381,1,0
G2018010429,U05,2022,STEM,3.147,0,0
G2018010432,U02,2022,STEM,2.798,0,0
G2018010438,U01,2022,BUS,3.201,0,0
G2018010442,U07,2022,BUS,3.082,0,0
G2018010443,U02,2022,BUS,3.446,0,0
G2018010446,U04,2022,STEM,2.395,0,0
G2018010447,U03,2022,SOC,3.229,0,1
G2018010453,U05,2022,HUM,2.895,1,0
G2018010456,U05,2022,HUM,3.117,0,1
G2018010461,U04,2022,STEM,2.966,0,0
G2018010468,U06,2022,STEM,2.457,0,0
G2018010473,U06,2022,HLT,3.083,0,0
G2018010483,U03,2022,EDU,2.648,0,0
G2018010484,U03,2022,HLT,3.038,1,1
G2018010487,U06,2022,HLT,3.113,0,0
G2018010504,U08,2022,BUS,2.009,0,0
G2018010514,U08,2022,HUM,3.477,0,1
G2018010520,U01,2022,HLT,2.229,0,0
G2018010525,U05,2022,STEM,2.998,1,1
G2018010530,U07,2022,SOC,2.475,0,1
G2018010533,U05,2022,BUS,3.771,1,0
G2018010538,U01,2022,STEM,2.718,1,0
G2018010541,U02,2022,SOC,2.476,0,0
G2018010544,U07,2022,HUM,2.435,1,0
G2018010547,U05,2022,BUS,2.724,0,0
G2018010555,U04,2022,STEM,3.17,0,0
G2018010562,U06,2022,STEM,3.27,0,1
G2018010568,U01,2022,BUS,3.3,0,1
G2018010571,U06,2022,STEM,3.067,1,0
G2018010586,U07,2022,EDU,2.941,0,1
G2018010589,U02,2022,STEM,2.956,0,1
G2018010592,U03,2022,SOC,3.935,0,1
G2018010595,U06,2022,STEM,2.687,0,0
G2018010596,U03,2022,BUS,3.424,0,0
G2018010606,U04,2022,HUM,2.909,0,0
G2018010607,U07,2022,BUS,3.606,0,0
G2018010612,U03,2022,BUS,2.807,0,0
G2018010614,U08,2022,SOC,2.824,0,0
G2018010627,U05,2022,BUS,3.156,0,1
G2018010634,U07,2022,BUS,3.105,0,1
G2018010639,U05,2022,SOC,3.531,1,0
G2018010644,U05,2022,SOC,2.271,1,0
G2018010650,U02,2022,STEM,2.478,0,1
G2018010652,U02,2022,BUS,2.415,0,0
G2018010654,U03,2022,HLT,3.603,0,0
G2018010656,U08,2022,EDU,3.64,1,0
G2018010659,U06,2022,STEM,3.156,0,0
G2018010663,U06,2022,BUS,3.863,0,0
G2018010667,U07,2022,STEM,3.259,1,0
G2018010669,U07,2022,HLT,3.075,0,0
G2018010670,U07,2022,SOC,3.041,0,0
G2018010678,U03,2022,BUS,3.811,0,0
G2018010685,U08,2022,STEM,2.788,0,0
G2018010687,U02,2022,BUS,2.825,0,0
G2018010689,U05,2022,HUM,3.02,1,0
G2018010696,U08,2022,EDU,3.437,0,1
G2018010699,U08,2022,SOC,2.583,0,0
G2018010703,U06,2022,SOC,3.812,1,0
G2018010705,U08,2022,SOC,3.399,0,0
G2018010711,U06,2022,BUS,3.177,0,0
G2018010715,U05,2022,STEM,3.217,1,0
G2018010716,U05,2022,EDU,3.11,1,0
G2018010722,U04,2022,BUS,2.666,0,0
G2018010725,U08,2022,EDU,2.766,1,0
G2018010735,U06,2022,HLT,3.345,0,0
G2018010736,U05,2022,BUS,2.937,0,0
G2018010748,U06,2022,STEM,3.828,0,0
G2018010751,U04,2022,HLT,2.675,1,0
G2018010759,U04,2022,BUS,2.929,0,0
G2018010760,U03,2022,HLT,3.194,0,1
G2018010764,U08,2022,STEM,3.689,1,0
G2018010766,U06,2022,HUM,2.444,0,0
G2018010770,U07,2022,STEM,3.053,1,1
G2018010773,U06,2022,EDU,3.309,0,0
G2018010774,U05,2022,BUS,2.993,1,1
G2018010792,U06,2022,HLT,2.361,1,1
G2018010795,U06,2022,STEM,2.451,0,0
G2018010797,U01,2022,EDU,2.897,0,0
G2018010802,U03,2022,HUM,2.985,0,0
G2018010825,U06,2022,STEM,2.801,1,0
G2018010828,U06,2022,STEM,2.793,1,1
G2018010834,U04,2022,STEM,2.626,0,0
G2018010836,U02,2022,HLT,2.822,0,0
G2018010843,U04,2022,BUS,2.751,0,0
G2018010848,U01,2022,STEM,2.408,0,0
G2018010852,U08,2022,HLT,2.87,0,0
G2018010863,U06,2022,STEM,3.2,0,0
G2018010868,U06,2022,STEM,3.57,0,0
G2018010874,U01,2022,SOC,2.653,0,0
G2018010876,U08,2022,STEM,2.809,0,0
G2018010886,U04,2022,STEM,3.716,0,1
G2018010890,U02,2022,SOC,2.904,0,0
G2018010891,U08,2022,STEM,3.012,0,0
G2018010893,U02,2022,HLT,3.504,0,1
G2018010895,U04,2022,STEM,2.623,0,0
G2018010911,U03,2022,HUM,2.873,1,1
G2018010923,U01,2022,STEM,3.096,0,0
G2018010924,U07,2022,STEM,3.827,1,0
G2018010928,U06,2022,BUS,2.683,0,0
G2018010931,U06,2022,HUM,3.148,0,0
G2018010937,U02,2022,STEM,2.773,1,0
G2018010939,U06,2022,BUS,2.9,0,1
G2018010943,U04,2022,EDU,3.142,0,0
G2018010950,U03,2022,STEM,2.799,0,0
G2018010952,U05,2022,BUS,3.214,0,0
G2018010955,U03,2022,STEM,3.244,0,0
G2018010958,U03,2022,STEM,3.105,0,0
G2018010972,U08,2022,HLT,2.775,1,0
G2018010976,U05,2022,EDU,2.281,0,1
G2018010983,U03,2022,BUS,2.981,0,1
G2018011002,U07,2022,SOC,3.097,0,1
G2018011005,U05,2022,BUS,2.907,0,1
G2018011007,U01,2022,STEM,2.858,0,0
G2018011008,U03,2022,STEM,3.909,1,1
G2018011012,U06,2022,BUS,3.468,0,0
G2018011014,U03,2022,EDU,2.77,1,1
G2018011026,U02,2022,HUM,2.982,0,0
G2018011036,U07,2022,HUM,2.783,0,0
G2018011049,U07,2022,SOC,3.036,0,1
G2018011051,U02,2022,HUM,3.185,1,0
G2018011052,U01,2022,BUS,3.457,0,0
G2018011057,U04,2022,HLT,3.424,0,0
G2018011063,U08,2022,STEM,3.767,1,0
G2018011072,U05,2022,STEM,2.986,0,0
G2018011077,U03,2022,STEM,3.015,0,0
G2018011091,U04,2022,STEM,2.457,1,0
G2018011093,U06,2022,EDU,2.58,1,0
G2018011097,U03,2022,EDU,3.159,0,1
G2018011102,U06,2022,HLT,2.416,1,0
G2018011111,U02,2022,EDU,2.787,0,0
G2018011115,U06,2022,HUM,3.041,1,0
G2018011116,U07,2022,HLT,3.09,0,0
G2018011117,U06,2022,SOC,2.818,0,1
G2018011125,U05,2022,STEM,3.324,0,0
G2018011127,U05,2022,STEM,3.432,0,0
G2018011133,U03,2022,BUS,4.0,0,0
G2018011135,U06,2022,EDU,3.439,1,0
G2018011137,U08,2022,BUS,3.388,1,0
G2018011139,U07,2022,HLT,2.37,1,0
G2018011154,U07,2022,STEM,2.747,1,0
G2018011169,U04,2022,EDU,3.27,0,0
G2018011173,U05,2022,BUS,2.487,1,0
G2018011181,U04,2022,SOC,3.224,1,0
G2018011198,U01,2022,BUS,2.312,0,0
G2018011211,U06,2022,HUM,3.277,1,0
G2018011215,U04,2022,HUM,3.368,1,1
G2018011224,U05,2022,BUS,2.071,0,0
G2018011236,U03,2022,BUS,2.599,0,0
G2018011240,U02,2022,BUS,2.787,1,0
G2018011243,U04,2022,STEM,3.07,0,1
G2018011245,U01,2022,EDU,2.97,1,1
G2018011247,U03,2022,HLT,3.607,1,0
G2018011249,U02,2022,EDU,3.1,1,0
G2018011260,U02,2022,EDU,3.01,0,0
G2018011263,U02,2022,BUS,2.53,1,1
G2018011270,U07,2022,SOC,3.071,0,0
G2018011272,U02,2022,BUS,3.458,1,1
G2018011279,U08,2022,BUS,3.629,0,0
G2018011284,U06,2022,STEM,2.191,0,0
G2018011285,U07,2022,EDU,3.65,0,0
G2018011290,U08,2022,SOC,2.919,0,0
G2018011296,U05,2022,BUS,3.381,0,0
G2018011297,U07,2022,SOC,3.044,0,0
G2018011307,U04,2022,HLT,3.047,1,1
G2018011315,U04,2022,EDU,3.528,0,0
G2018011317,U03,2022,STEM,3.059,1,0
G2018011320,U04,2022,EDU,3.698,1,0
G2018011323,U03,2022,HLT,2.677,0,0
G2018011324,U07,2022,HUM,2.884,0,0
G2018011340,U07,2022,BUS,2.876,1,0
G2018011344,U05,2022,BUS,3.224,1,1
G2018011349,U07,2022,BUS,2.707,0,0
G2018011355,U07,2022,HLT,3.584,0,1
G2018011360,U07,2022,STEM,3.032,0,0
G2018011366,U06,2022,STEM,3.898,0,0
G2018011395,U03,2022,SOC,2.682,0,0
G2018011396,U08,2022,STEM,3.277,0,0
G2018011400,U03,2022,SOC,3.628,0,0
G2018011401,U08,2022,HUM,2.862,0,0
G2018011406,U03,2022,EDU,3.177,1,0
G2018011411,U03,2022,STEM,2.961,0,0
G2018011413,U05,2022,STEM,2.976,0,0
G2018011427,U01,2022,BUS,3.017,0,0
G2018011428,U07,2022,STEM,3.241,0,0
G2018011445,U08,2022,SOC,3.147,1,0
G2018011454,U04,2022,HUM,3.47,0,0
G2018011455,U01,2022,BUS,3.561,0,0
G2018011456,U08,2022,BUS,2.751,1,0
G2018011465,U02,2022,STEM,2.689,0,0
G2018011475,U02,2022,HUM,3.389,0,0
G2018011476,U01,2022,HLT,3.451,0,0
G2018011477,U03,2022,HLT,3.018,0,0
G2018011481,U01,2022,BUS,3.806,1,0
G2018011482,U05,2022,STEM,2.854,0,0
G2018011483,U03,2022,HUM,3.074,0,0
G2018011486,U01,2022,STEM,2.886,1,0
G2018011489,U05,2022,STEM,3.371,0,1
G2018011496,U08,2022,HLT,3.096,1,0
G2018011498,U06,2022,SOC,2.937,1,0
G2018011512,U08,2022,SOC,3.177,1,0
G2018011513,U01,2022,STEM,3.492,1,1
G2018011517,U06,2022,SOC,3.105,0,0
G2018011520,U03,2022,STEM,2.9,0,1
G2018011528,U02,2022,SOC,2.591,0,0
G2018011539,U06,2022,SOC,3.018,0,0
G2018011544,U08,2022,SOC,3.296,0,1
G2018011547,U07,2022,HLT,3.365,0,0
G2018011549,U03,2022,BUS,3.569,1,0
G2018011553,U06,2022,STEM,2.987,0,0
G2018011563,U07,2022,BUS,3.024,1,0
G2018011567,U08,2022,BUS,2.918,0,0
G2018011572,U02,2022,STEM,3.665,1,0
G2018011573,U05,2022,HLT,3.14,0,1
G2018011583,U07,2022,STEM,3.324,0,0
G2018011588,U08,2022,BUS,2.983,0,0
G2018011597,U01,2022,HLT,3.361,0,0
G2018011598,U02,2022,BUS,3.275,0,1
G2018011608,U01,2022,BUS,3.625,0,1
G2018011615,U04,2022,HUM,2.934,1,0
G2018011622,U05,2022,SOC,3.695,0,0
G2018011623,U08,2022,STEM,2.932,0,0
G2018011628,U06,2022,STEM,3.776,0,0
G2018011629,U06,2022,HUM,3.222,0,0
G2018011647,U01,2022,SOC,3.813,0,1
G2018011651,U04,2022,HUM,2.546,0,1
G2018011655,U03,2022,BUS,3.069,0,0
G2018011659,U08,2022,STEM,2.845,0,0
G2018011662,U02,2022,EDU,2.891,0,1
G2018011673,U05,2022,BUS,1.834,1,0
G2018011680,U03,2022,STEM,3.449,0,0
G2018011684,U01,2022,EDU,3.261,1,0
G2018011687,U01,2022,SOC,2.491,1,0
G2018011690,U04,2022,SOC,3.52,0,0
G2018011692,U03,2022,EDU,2.845,0,0
G2018011698,U02,2022,EDU,3.442,1,0
G2018011704,U04,2022,SOC,3.275,1,0
G2018011705,U06,2022,BUS,3.788,1,0
G2018011706,U08,2022,STEM,2.643,0,0
G2018011711,U04,2022,STEM,3.211,0,0
G2018011713,U06,2022,STEM,3.285,0,1
G2018011721,U02,2022,STEM,3.561,1,0
G2018011722,U06,2022,STEM,3.419,0,0
G2018011725,U02,2022,STEM,2.792,0,1
G2018011726,U03,2022,SOC,3.656,0,0
G2018011736,U07,2022,BUS,3.167,0,0
G2018011743,U01,2022,HLT,3.242,0,0
G2018011752,U03,2022,EDU,2.376,1,0
G2018011766,U02,2022,BUS,3.937,1,0
G2018011779,U06,2022,HUM,3.226,0,1
G2018011787,U05,2022,BUS,3.493,0,1
G2018011791,U01,2022,SOC,3.608,0,0
G2018011796,U01,2022,BUS,3.119,1,0
G2018011799,U06,2022,HUM,3.164,1,1
G2018011800,U07,2022,HLT,3.052,0,0
G2018011809,U07,2022,BUS,2.887,1,0
G2018011811,U03,2022,BUS,2.492,0,0
G2018011815,U04,2022,BUS,2.854,1,0
G2018011820,U05,2022,STEM,3.462,0,0
G2018011826,U08,2022,SOC,3.022,0,0
G2018011829,U04,2022,BUS,2.633,0,0
G2018011835,U06,2022,BUS,3.116,0,0
G2018011838,U07,2022,STEM,3.546,0,1
G2018011841,U02,2022,EDU,3.24,1,0
G2018011843,U05,2022,STEM,3.281,0,0
G2018011852,U02,2022,HUM,3.435,0,0
G2018011854,U06,2022,HLT,3.023,0,0
G2018011857,U07,2022,STEM,3.332,0,0
G2018011858,U01,2022,STEM,2.514,1,0
G2018011859,U04,2022,HLT,2.56,1,0
G2018011870,U02,2022,SOC,3.028,0,0
G2018011883,U06,2022,BUS,3.432,0,0
G2018011884,U04,2022,STEM,3.86,0,0
G2018011886,U06,2022,STEM,2.173,1,0
G2018011887,U05,2022,BUS,3.416,0,0
G2018011890,U02,2022,EDU,3.825,0,0
G2018011895,U04,2022,SOC,2.737,0,0
G2018011907,U03,2022,SOC,3.942,0,0
